Ewe/V	<I>/mA	
8.1179595E-001	-1.156724214553833E+000
8.1238282E-001	-6.041051131431702E-001
8.1353736E-001	-2.629007842495206E-001
8.1468868E-001	-1.566885585586233E-001
8.1567401E-001	-1.116844906161221E-001
8.1666070E-001	-8.262989882172800E-002
8.1767136E-001	-6.215393200033775E-002
8.1868386E-001	-4.708957225860400E-002
8.2004941E-001	-2.593511134504539E-002
8.2100731E-001	-1.711806486127894E-002
8.2199204E-001	-9.857264478880634E-003
8.2299668E-001	-3.722627304425810E-003
8.2399529E-001	1.970648846060560E-003
8.2499212E-001	6.483993200500054E-003
8.2599151E-001	1.064402540591633E-002
8.2702994E-001	1.411352507420820E-002
8.2798243E-001	1.734231554330581E-002
8.2898897E-001	2.043009321938308E-002
8.3000851E-001	2.310036228866208E-002
8.3099091E-001	2.538078156498230E-002
8.3199382E-001	2.759750006306505E-002
8.3299005E-001	2.971404372214295E-002
8.3398736E-001	3.143887179989929E-002
8.3500290E-001	3.330886487728346E-002
8.3599794E-001	3.505336564404915E-002
8.3699566E-001	3.653628689978544E-002
8.3799034E-001	3.752722977488115E-002
8.3899361E-001	3.884884059273974E-002
8.3997393E-001	4.016191608065534E-002
8.4098047E-001	4.128833156492967E-002
8.4198195E-001	4.238110119304456E-002
8.4296310E-001	4.341615633004237E-002
8.4396327E-001	4.429271249163236E-002
8.4499997E-001	4.532137904229944E-002
8.4597766E-001	4.612403096958850E-002
8.4696519E-001	4.694939537525711E-002
8.4798098E-001	4.774431602736184E-002
8.4896296E-001	4.851437191461683E-002
8.4999079E-001	4.914680918402708E-002
8.5096872E-001	4.973635594877934E-002
8.5193980E-001	5.043432347885668E-002
8.5296386E-001	5.093668684087421E-002
8.5392606E-001	5.138736357912443E-002
8.5498852E-001	5.215358919533053E-002
8.5596436E-001	5.265564260210964E-002
8.5695696E-001	5.304277077731168E-002
8.5797560E-001	5.370515697911671E-002
8.5896194E-001	5.412034510151920E-002
8.5995102E-001	5.465827997842854E-002
8.6094636E-001	5.517514042177476E-002
8.6197656E-001	5.558638150493289E-002
8.6294001E-001	5.581994570308790E-002
8.6392474E-001	5.622719387799779E-002
8.6496210E-001	5.654021795770081E-002
8.6596155E-001	5.727878743265247E-002
8.6695123E-001	5.742883135530164E-002
8.6795598E-001	5.771712028352516E-002
8.6896592E-001	5.803021941662889E-002
8.6994600E-001	5.855697396866698E-002
