Ewe/V	<I>/mA	
8.1361049E-001	-1.047779917716980E+000
8.1411582E-001	-6.931898082020105E-001
8.1514835E-001	-3.877983293668512E-001
8.1616896E-001	-2.562336819591344E-001
8.1749839E-001	-1.670718843117358E-001
8.1877875E-001	-1.091947967134823E-001
8.1976438E-001	-8.088528192429623E-002
8.2077259E-001	-5.804469363108544E-002
8.2177240E-001	-4.099672209229993E-002
8.2273424E-001	-2.637142983601526E-002
8.2377368E-001	-1.407583241719592E-002
8.2539701E-001	7.363274956703567E-003
8.2638264E-001	1.524576265580473E-002
8.2738984E-001	2.297592251086433E-002
8.2838726E-001	2.886386287260667E-002
8.2936376E-001	3.488098051726671E-002
8.3036417E-001	4.008724632310784E-002
8.3136755E-001	4.457574384287016E-002
8.3239734E-001	4.897048013474531E-002
8.3338058E-001	5.254521859050898E-002
8.3436757E-001	5.648738882262942E-002
8.3534735E-001	5.944903354436426E-002
8.3636451E-001	6.263716597351482E-002
8.3737302E-001	6.544107841155322E-002
8.3837891E-001	6.836401025281713E-002
8.3938318E-001	7.056876779016519E-002
8.4037924E-001	7.276797277369999E-002
8.4134459E-001	7.485807690493468E-002
8.4237182E-001	7.710509191922577E-002
8.4334928E-001	7.911139138525825E-002
8.4433585E-001	8.076660157864457E-002
8.4535342E-001	8.269612673946014E-002
8.4637547E-001	8.422815599651234E-002
8.4734213E-001	8.569881904663312E-002
8.4835196E-001	8.732139182932364E-002
8.4936470E-001	8.892313275417241E-002
8.5034561E-001	8.980604775974310E-002
8.5134524E-001	9.130737306205239E-002
8.5233122E-001	9.243929480995861E-002
8.5333055E-001	9.338980619105719E-002
8.5434180E-001	9.477644186052991E-002
8.5535216E-001	9.630948281846949E-002
8.5632825E-001	9.691246284206390E-002
8.5732150E-001	9.778114699724050E-002
8.5833460E-001	9.872934813783751E-002
8.5935104E-001	9.975798843704453E-002
8.6034220E-001	1.003619118015213E-001
8.6136842E-001	1.014487229770530E-001
8.6233854E-001	1.024262162822265E-001
8.6332858E-001	1.031029609859820E-001
8.6434519E-001	1.038375158828722E-001
8.6534888E-001	1.045674887761751E-001
8.6635303E-001	1.051204020364418E-001
8.6734831E-001	1.058396639267883E-001
8.6833304E-001	1.062938459734952E-001
8.6965472E-001	1.043985586572023E-001
8.7094712E-001	1.025006668297228E-001
8.7192988E-001	1.029464747170335E-001
8.7292272E-001	1.034663642101261E-001
8.7393498E-001	1.037003819278821E-001
8.7493932E-001	1.044506199002541E-001
8.7597263E-001	1.050028889267532E-001
8.7694967E-001	1.055453821667847E-001
8.7796539E-001	1.059432126995592E-001
8.7894022E-001	1.064503315525749E-001
8.7994361E-001	1.070845650715960E-001
8.8094240E-001	1.071301795956159E-001
8.8193154E-001	1.075783132885892E-001
8.8292682E-001	1.081883586184293E-001
8.8393259E-001	1.084008540406267E-001
8.8491923E-001	1.087826595089780E-001
8.8593513E-001	1.090496564111504E-001
8.8692182E-001	1.098429176921922E-001
8.8792908E-001	1.101726140068089E-001
8.8896155E-001	1.102862105256430E-001
8.8994050E-001	1.108064730996612E-001
8.9094377E-001	1.113365570911105E-001
8.9193106E-001	1.115430679379242E-001
8.9293307E-001	1.121138399466877E-001
8.9390737E-001	1.123798834202800E-001
8.9492345E-001	1.121978923781882E-001
8.9591503E-001	1.133050675227967E-001
8.9692986E-001	1.131440077873842E-001
8.9794689E-001	1.136098190693671E-001
8.9892513E-001	1.139960693091984E-001
8.9992362E-001	1.141879367814571E-001
9.0093434E-001	1.146726019301075E-001
9.0191531E-001	1.144035552559353E-001
9.0292537E-001	1.150309415534139E-001
9.0392655E-001	1.155230055597658E-001
9.0492016E-001	1.154403339347079E-001
9.0589833E-001	1.162781008450247E-001
9.0692848E-001	1.161131365224721E-001
9.0793794E-001	1.161968482796245E-001
9.0893185E-001	1.164269568743532E-001
9.0970296E-001	1.167010493886964E-001
9.1015548E-001	1.151716608021938E-001
9.0949082E-001	2.855920562332268E-002
9.0852052E-001	-9.421239503016869E-003
9.0752202E-001	-2.415363368345425E-002
9.0623671E-001	-3.895852300243119E-002
9.0494895E-001	-5.105224397913033E-002
9.0392977E-001	-5.606064735911798E-002
9.0290797E-001	-6.050701856751109E-002
9.0190887E-001	-6.454402880950111E-002
9.0092880E-001	-6.775117523243823E-002
8.9991617E-001	-7.093302056158879E-002
8.9893425E-001	-7.392503402230372E-002
8.9794666E-001	-7.613594820550465E-002
8.9693469E-001	-7.862014520947880E-002
8.9592254E-001	-8.044608433179024E-002
8.9495283E-001	-8.266825457448479E-002
8.9394945E-001	-8.462574949758417E-002
8.9292294E-001	-8.628398743113086E-002
8.9193267E-001	-8.786987153709758E-002
8.9094275E-001	-8.925138446674888E-002
8.8995731E-001	-9.101585165976933E-002
8.8894159E-001	-9.259037213848442E-002
8.8793647E-001	-9.364329784660219E-002
8.8692844E-001	-9.535196064798912E-002
8.8592494E-001	-9.631955966836259E-002
8.8494337E-001	-9.720604858982039E-002
8.8395756E-001	-9.857916526703425E-002
