1.0000371E+005	1.8245416E+000	-5.0605007E-002
6.8243391E+004	1.8255044E+000	-3.1685364E-002
4.6568813E+004	1.8283126E+000	-2.1610146E-002
3.1788156E+004	1.8269234E+000	-1.1953763E-002
2.1693141E+004	1.8287313E+000	-7.0879394E-003
1.4799215E+004	1.8316087E+000	-4.1840803E-003
1.0104291E+004	1.8335378E+000	4.5519765E-004
6.8929868E+003	1.8330122E+000	5.2723563E-003
4.7034917E+003	1.8352249E+000	4.7903135E-003
3.2110288E+003	1.8393929E+000	8.6365296E-003
2.1907017E+003	1.8359435E+000	9.0523595E-003
1.4954806E+003	1.8419030E+000	1.1309351E-002
1.0203272E+003	1.8397533E+000	1.4819696E-002
6.9656000E+002	1.8462454E+000	1.9127000E-002
4.7515182E+002	1.8441387E+000	2.7187821E-002
3.2427386E+002	1.8546225E+000	3.2191932E-002
2.2134558E+002	1.8567642E+000	4.2627256E-002
1.5101508E+002	1.8612723E+000	5.6867052E-002
1.0311902E+002	1.8732382E+000	7.2151959E-002
7.0337952E+001	1.8779472E+000	9.5028035E-002
4.8017799E+001	1.8954256E+000	1.2800252E-001
3.2766609E+001	1.9113737E+000	1.6643308E-001
2.2353380E+001	1.9380445E+000	2.2554928E-001
1.5258789E+001	1.9794767E+000	2.9921445E-001
1.0416656E+001	2.0368712E+000	3.9778051E-001
7.1087480E+000	2.1300697E+000	5.2627659E-001
4.8494711E+000	2.2720494E+000	6.6443086E-001
3.3103824E+000	2.4939041E+000	7.9515809E-001
2.2579505E+000	2.7705350E+000	8.9010596E-001
1.5409291E+000	3.1054187E+000	8.8085604E-001
1.0523275E+000	3.3937757E+000	7.8337324E-001
7.1779639E-001	3.5978436E+000	6.3010830E-001
4.8987344E-001	3.7240260E+000	4.7704628E-001
3.3451095E-001	3.7912116E+000	3.4741941E-001
2.2816882E-001	3.8322065E+000	2.4803129E-001
1.5578270E-001	3.8652153E+000	1.7166798E-001
1.0627061E-001	3.8947926E+000	1.1548747E-001
7.2541833E-002	3.9320648E+000	8.3126947E-002
4.9500093E-002	3.9758379E+000	6.9944277E-002
3.3782944E-002	4.0091162E+000	8.4819406E-002
