1.0000371E+005	1.8258852E+000	-4.9020641E-002
6.8243391E+004	1.8271233E+000	-3.2358788E-002
4.6568813E+004	1.8242134E+000	-1.6751781E-002
3.1788156E+004	1.8276377E+000	-1.1486300E-002
2.1693141E+004	1.8296452E+000	-4.8296284E-003
1.4799215E+004	1.8306108E+000	-2.2504323E-003
1.0104291E+004	1.8309374E+000	5.3384516E-004
6.8929868E+003	1.8317970E+000	1.8454383E-003
4.7034917E+003	1.8321010E+000	1.9662923E-003
3.2110288E+003	1.8366691E+000	9.7940098E-003
2.1907017E+003	1.8394864E+000	1.0528225E-002
1.4954806E+003	1.8410629E+000	1.1502963E-002
1.0203272E+003	1.8394635E+000	1.7211894E-002
6.9656000E+002	1.8453668E+000	2.0262521E-002
4.7515182E+002	1.8476247E+000	2.7505882E-002
3.2427386E+002	1.8522835E+000	3.2908671E-002
2.2134558E+002	1.8547732E+000	4.4013128E-002
1.5101508E+002	1.8612105E+000	5.7091512E-002
1.0311902E+002	1.8706366E+000	7.3461898E-002
7.0337952E+001	1.8796220E+000	9.4980225E-002
4.8017799E+001	1.8973984E+000	1.2718867E-001
3.2766609E+001	1.9128702E+000	1.7026044E-001
2.2353380E+001	1.9352577E+000	2.2599292E-001
1.5258789E+001	1.9757011E+000	3.0196133E-001
1.0416656E+001	2.0332210E+000	4.0393758E-001
7.1087480E+000	2.1303134E+000	5.1894283E-001
4.8494711E+000	2.2670741E+000	6.6534066E-001
3.3103824E+000	2.4830527E+000	8.2383949E-001
2.2579505E+000	2.7857509E+000	9.1710073E-001
1.5409291E+000	3.1190484E+000	9.3024850E-001
1.0523275E+000	3.4223380E+000	8.2940549E-001
7.1779639E-001	3.6469266E+000	6.6980094E-001
4.8987344E-001	3.7841408E+000	5.0656646E-001
3.3451095E-001	3.8671227E+000	3.6325487E-001
2.2816882E-001	3.9215631E+000	2.5996530E-001
1.5578270E-001	3.9579484E+000	1.8527132E-001
1.0627061E-001	3.9932907E+000	1.4019236E-001
7.2541833E-002	4.0139380E+000	1.1519075E-001
4.9500093E-002	4.0269613E+000	1.0046711E-001
3.3782944E-002	4.0363431E+000	9.6782625E-002
