1.0000371E+005	1.8207641E+000	-4.8642881E-002
6.8243391E+004	1.8281806E+000	-3.0657394E-002
4.6568813E+004	1.8238471E+000	-1.5728407E-002
3.1788156E+004	1.8294549E+000	-1.4957674E-002
2.1693141E+004	1.8273365E+000	-4.6398798E-003
1.4799215E+004	1.8278379E+000	-3.0176099E-003
1.0104291E+004	1.8296695E+000	1.5619252E-003
6.8929868E+003	1.8327756E+000	3.8964238E-003
4.7034917E+003	1.8346025E+000	3.7572749E-003
3.2110288E+003	1.8365238E+000	7.1341381E-003
2.1907017E+003	1.8382396E+000	1.3446188E-002
1.4954806E+003	1.8363701E+000	1.1751731E-002
1.0203272E+003	1.8451599E+000	1.8745983E-002
6.9656000E+002	1.8433124E+000	2.1281447E-002
4.7515182E+002	1.8485348E+000	2.6284166E-002
3.2427386E+002	1.8507938E+000	3.0321505E-002
2.2134558E+002	1.8540840E+000	4.1237827E-002
1.5101508E+002	1.8644958E+000	5.4268386E-002
1.0311902E+002	1.8725860E+000	6.9745846E-002
7.0337952E+001	1.8799429E+000	9.4139978E-002
4.8017799E+001	1.8935685E+000	1.2367288E-001
3.2766609E+001	1.9140954E+000	1.6482210E-001
2.2353380E+001	1.9426882E+000	2.1827920E-001
1.5258789E+001	1.9892439E+000	2.8671998E-001
1.0416656E+001	2.0587642E+000	3.7095404E-001
7.1087480E+000	2.1586683E+000	4.6435919E-001
4.8494711E+000	2.3122339E+000	5.5079061E-001
3.3103824E+000	2.5193844E+000	6.1952353E-001
2.2579505E+000	2.7261350E+000	6.1026788E-001
1.5409291E+000	2.9173336E+000	5.3326994E-001
1.0523275E+000	3.0730488E+000	4.1304350E-001
7.1779639E-001	3.2020535E+000	3.0763429E-001
4.8987344E-001	3.3004076E+000	2.3975144E-001
3.3451095E-001	3.3675208E+000	2.1539915E-001
2.2816882E-001	3.3929613E+000	2.0487799E-001
