Ewe/V	<I>/mA	
1.4008169E+000	0.000000000000000E+000
1.3952090E+000	0.000000000000000E+000
1.2309150E+000	-6.798335322311971E+000
1.2330737E+000	-9.824359161560530E-001
1.2367595E+000	-2.758850946907092E-001
1.2400814E+000	-1.356142788487658E-001
1.2433889E+000	-7.256462949161824E-002
1.2467176E+000	-3.679664921245673E-002
1.2500626E+000	-1.359122881462320E-002
1.2534004E+000	2.599438385787495E-003
1.2567391E+000	1.517688084022500E-002
1.2600685E+000	2.443666119994786E-002
1.2633845E+000	3.203673200839857E-002
1.2667258E+000	3.839832800244358E-002
1.2700512E+000	4.378862694353083E-002
1.2733827E+000	4.831723129993010E-002
1.2767324E+000	5.241517966568043E-002
1.2800535E+000	5.567870085541260E-002
1.2833812E+000	5.859290168438513E-002
1.2867025E+000	6.134267727546860E-002
1.2900442E+000	6.392550581906420E-002
1.2933861E+000	6.603816761556613E-002
1.2967079E+000	6.825201047707896E-002
1.3000576E+000	7.001221183360147E-002
1.3033887E+000	7.187359249496383E-002
1.3067170E+000	7.324608243241926E-002
1.3100628E+000	7.451260683231475E-002
1.3133944E+000	7.592104666849475E-002
1.3167183E+000	7.715354863218570E-002
1.3200574E+000	7.803246280030018E-002
1.3233649E+000	7.952299649841321E-002
1.3267175E+000	8.041305180354208E-002
1.3300319E+000	8.165011253897658E-002
1.3333712E+000	8.275652984322579E-002
1.3367051E+000	8.367290844258024E-002
1.3400521E+000	8.507121393874922E-002
1.3433855E+000	8.626569259279759E-002
1.3466979E+000	8.745896142231813E-002
1.3500557E+000	8.910585985390648E-002
1.3533722E+000	9.019944523556900E-002
1.3566848E+000	9.175221489339624E-002
1.3600256E+000	9.382723467688270E-002
1.3633869E+000	9.609586245440460E-002
1.3667194E+000	9.800496089601951E-002
1.3700557E+000	1.005679467924694E-001
1.3733957E+000	1.030223562108525E-001
1.3767467E+000	1.064839247697740E-001
1.3800708E+000	1.092978760798085E-001
1.3834001E+000	1.133145934990245E-001
1.3867551E+000	1.181559204837872E-001
1.3900677E+000	1.229846159042647E-001
1.3934349E+000	1.291487840573047E-001
1.3967564E+000	1.355796865854066E-001
1.4000759E+000	1.439871078654362E-001
1.4034039E+000	1.533312970891281E-001
1.4067310E+000	1.652574894368759E-001
1.4100810E+000	1.791403569414143E-001
1.4134018E+000	1.955527056018704E-001
1.4167526E+000	2.145259039926044E-001
1.4200715E+000	2.375330362086048E-001
1.4234045E+000	2.642603905282259E-001
1.4267561E+000	2.967586927109123E-001
1.4300786E+000	3.351003543432117E-001
1.4334111E+000	3.790436313264678E-001
1.4367419E+000	4.305941366213331E-001
1.4400611E+000	4.906332331304402E-001
1.4433906E+000	5.595266216591966E-001
1.4467195E+000	6.385163705251453E-001
1.4500452E+000	7.282594684873942E-001
1.4533657E+000	8.304790150648298E-001
1.4567205E+000	9.465586671548705E-001
1.4600927E+000	1.078725230615552E+000
1.4634100E+000	1.222744237951986E+000
1.4667453E+000	1.382471127761939E+000
1.4700829E+000	1.558509846217779E+000
1.4734123E+000	1.751699981210329E+000
1.4767313E+000	1.961148418508664E+000
1.4800709E+000	2.187934855622908E+000
1.4833963E+000	2.432847879755748E+000
1.4867272E+000	2.694061432769466E+000
1.4900568E+000	2.974320673237388E+000
1.4933950E+000	3.271713993565401E+000
1.4967219E+000	3.585402069250392E+000
1.5000588E+000	3.919035261133068E+000
1.5033733E+000	4.269359670075154E+000
1.5067194E+000	4.636806627567168E+000
1.5100513E+000	5.020301536413967E+000
1.5133724E+000	5.421842068487203E+000
1.5167067E+000	5.841310415604646E+000
1.5200303E+000	6.274904412012219E+000
1.5233611E+000	6.725377248908131E+000
1.5267093E+000	7.194390205570954E+000
1.5300368E+000	7.678240879293412E+000
1.5333611E+000	8.178871094916552E+000
1.5366795E+000	8.693135879679090E+000
1.5400152E+000	9.223046580052795E+000
1.5433422E+000	9.766959483856994E+000
1.5466908E+000	1.032541544348166E+001
1.5500311E+000	1.091643247575616E+001
1.5534046E+000	1.152109914614464E+001
1.5567397E+000	1.212842948141098E+001
1.5600787E+000	1.274910377457981E+001
1.5634065E+000	1.338447253964341E+001
1.5667388E+000	1.403278568330268E+001
1.5700697E+000	1.469606932468230E+001
1.5733973E+000	1.537326358411099E+001
1.5767430E+000	1.606596009641957E+001
1.5800713E+000	1.677217237244901E+001
1.5833894E+000	1.748982866577353E+001
1.5867325E+000	1.822477100615521E+001
1.5900838E+000	1.897132556142674E+001
1.5934153E+000	1.973176247201462E+001
1.5967324E+000	2.050534772443467E+001
1.6000607E+000	2.129719583662424E+001
1.6034160E+000	2.209771780800980E+001
1.6067336E+000	2.290831577553556E+001
1.6100829E+000	2.372998746282138E+001
1.6134133E+000	2.456596743143740E+001
1.6167344E+000	2.541801467188247E+001
1.6200498E+000	2.627851460978886E+001
1.6233919E+000	2.715430614483495E+001
1.6267229E+000	2.806660381250651E+001
1.6300570E+000	2.899305767067332E+001
1.6334001E+000	2.990105597149866E+001
1.6367284E+000	3.083682571158636E+001
1.6400540E+000	3.180387742971618E+001
1.6433847E+000	3.274377740077529E+001
1.6467493E+000	3.369552643882142E+001
1.6500589E+000	3.472148027509127E+001
1.6533877E+000	3.568701147521494E+001
1.6567330E+000	3.668631314686507E+001
1.6600529E+000	3.767706374173139E+001
1.6634167E+000	3.868077393107279E+001
1.6667523E+000	3.969121563205324E+001
1.6700656E+000	4.076711142783995E+001
1.6733915E+000	4.180044183472949E+001
1.6767280E+000	4.283590462172822E+001
1.6800656E+000	4.386866019423380E+001
1.6833931E+000	4.490792180636060E+001
1.6867326E+000	4.595927788676026E+001
1.6900759E+000	4.710887937179530E+001
1.6934000E+000	4.825065973311318E+001
1.6967382E+000	4.932867350765343E+001
1.7000812E+000	5.041505164476223E+001
1.7034130E+000	5.150028467713798E+001
1.7067643E+000	5.259864093616329E+001
1.7101215E+000	5.373941699015677E+001
1.7134365E+000	5.486274324423736E+001
1.7167647E+000	5.600255492270639E+001
1.7200955E+000	5.714615941093666E+001
1.7234349E+000	5.830252745240227E+001
1.7267630E+000	5.943364633761377E+001
1.7301189E+000	6.057039009335779E+001
1.7334458E+000	6.170691764803109E+001
1.7367654E+000	6.283875451455947E+001
1.7401021E+000	6.397049185884453E+001
1.7434299E+000	6.510357964561513E+001
1.7467775E+000	6.628299436871316E+001
1.7500890E+000	6.744775120623331E+001
1.7534392E+000	6.861654887984719E+001
1.7567645E+000	6.979165708736042E+001
1.7600988E+000	7.098363790595863E+001
1.7634392E+000	7.222969096929955E+001
1.7667602E+000	7.342050018156169E+001
1.7701113E+000	7.462098896429916E+001
1.7734561E+000	7.590322798288304E+001
1.7767830E+000	7.705984809105485E+001
1.7801031E+000	7.822512828278192E+001
1.7834466E+000	7.940071585879832E+001
1.7867597E+000	8.060501970425730E+001
1.7901002E+000	8.189245558702908E+001
1.7934474E+000	8.305774609937293E+001
1.7967883E+000	8.427096660017003E+001
1.8001095E+000	8.557070371264035E+001
1.8034395E+000	8.679866071544902E+001
1.8067753E+000	8.818925315465208E+001
1.8101262E+000	8.954644947512202E+001
1.8134801E+000	9.088229182895111E+001
1.8167937E+000	9.202892441924155E+001
1.8201165E+000	9.338255263077494E+001
1.8234768E+000	9.460351787779382E+001
1.8268218E+000	9.576589231940201E+001
1.8301260E+000	9.700866099489269E+001
1.8334789E+000	9.831283828545315E+001
1.8367981E+000	9.952278028068599E+001
1.8401306E+000	1.007322992871270E+002
1.8434708E+000	1.018758398019115E+002
1.8467878E+000	1.032962471449648E+002
1.8494623E+000	1.043955637795723E+002
1.8506126E+000	1.048356803445254E+002
