Ewe/V	<I>/mA	
1.3824049E+000	0.000000000000000E+000
1.3799807E+000	0.000000000000000E+000
1.2308489E+000	-2.887187071906197E+001
1.2328806E+000	-1.890073219125696E+000
1.2364119E+000	-3.126073120468180E-001
1.2397465E+000	-1.248249873890215E-001
1.2430632E+000	-5.472008659932848E-002
1.2464123E+000	-5.031674794049701E-003
1.2497338E+000	4.288219985172737E-002
1.2530571E+000	5.652967952798926E-002
1.2564167E+000	7.557169215238901E-002
1.2597597E+000	9.045871051184862E-002
1.2630658E+000	1.030866948791069E-001
1.2664125E+000	1.144201640148823E-001
1.2697488E+000	1.239707811660478E-001
1.2731041E+000	1.311924047152313E-001
1.2764467E+000	1.386869042854033E-001
1.2797588E+000	1.449546725723168E-001
1.2831082E+000	1.499877958686091E-001
1.2864431E+000	1.547595670153994E-001
1.2897732E+000	1.591618862675683E-001
1.2930993E+000	1.630128862549509E-001
1.2964340E+000	1.664603563330802E-001
1.2997737E+000	1.701468850445995E-001
1.3031061E+000	1.852951952083055E-001
1.3064315E+000	1.796174596909572E-001
1.3097975E+000	1.796385618525145E-001
1.3131422E+000	1.816194080301607E-001
1.3164642E+000	1.831221371592129E-001
1.3197850E+000	1.857449270150262E-001
1.3231417E+000	1.876876620583186E-001
1.3264643E+000	1.896870991496691E-001
1.3298050E+000	1.922089405573044E-001
1.3331355E+000	1.942583168328719E-001
1.3364811E+000	1.963805454055905E-001
1.3398304E+000	1.994277066865369E-001
1.3431734E+000	2.012799486034424E-001
1.3465130E+000	2.041213196833230E-001
1.3498492E+000	2.069486971971850E-001
1.3532023E+000	2.095586568400281E-001
1.3565280E+000	2.129913900554579E-001
1.3598845E+000	2.169062888461348E-001
1.3632063E+000	2.223950373518275E-001
1.3665465E+000	2.262492125030877E-001
1.3698895E+000	2.309459824182989E-001
1.3732262E+000	2.373810689416005E-001
1.3765619E+000	2.449508910479328E-001
1.3798988E+000	2.531097868816334E-001
1.3832346E+000	2.636747738590133E-001
1.3865672E+000	2.768706487474830E-001
1.3899244E+000	2.909597156910547E-001
1.3932680E+000	3.208530008810202E-001
1.3965803E+000	3.429091286562441E-001
1.3999174E+000	3.649861934540377E-001
1.4032502E+000	4.004964262502007E-001
1.4065996E+000	4.436132572530820E-001
1.4099367E+000	5.142760780489777E-001
1.4132621E+000	5.765638594460523E-001
1.4165924E+000	6.533884631880102E-001
1.4199153E+000	7.823533512822198E-001
1.4232576E+000	9.050931214597071E-001
1.4266353E+000	1.065203200491914E+000
1.4299873E+000	1.257432588101848E+000
1.4333215E+000	1.487979914030836E+000
1.4366367E+000	1.758943164194463E+000
1.4399596E+000	2.089720289469621E+000
1.4432967E+000	2.468147481722507E+000
1.4466503E+000	2.913323187249393E+000
1.4499744E+000	3.415894936458859E+000
1.4533184E+000	4.005120106255674E+000
1.4566376E+000	4.667612393625348E+000
1.4599732E+000	5.424827754139599E+000
1.4633050E+000	6.268161885371526E+000
1.4666162E+000	7.216104978056650E+000
1.4699504E+000	8.265788155961417E+000
1.4732815E+000	9.403385953096688E+000
1.4766226E+000	1.069574734715469E+001
1.4800210E+000	1.212949148184495E+001
1.4833612E+000	1.364308351199527E+001
1.4866791E+000	1.529826973393375E+001
1.4900314E+000	1.708842819944604E+001
1.4933810E+000	1.905050040883134E+001
1.4967091E+000	2.107248619433557E+001
1.5000297E+000	2.314701018094308E+001
1.5033840E+000	2.545026261447970E+001
1.5067183E+000	2.797407758697926E+001
1.5100522E+000	3.062150868667891E+001
1.5133926E+000	3.346714412974873E+001
1.5167501E+000	3.650834372899851E+001
1.5200871E+000	3.967633457891851E+001
1.5234147E+000	4.305411457348526E+001
1.5267586E+000	4.654939714417407E+001
1.5301030E+000	5.023472669348052E+001
1.5334553E+000	5.414698721176251E+001
1.5367786E+000	5.814757803913915E+001
1.5401287E+000	6.220235661411618E+001
1.5434698E+000	6.648037232694264E+001
1.5468179E+000	7.114279679672291E+001
1.5501425E+000	7.588656365978613E+001
1.5534980E+000	8.097402964045241E+001
1.5568452E+000	8.635354372621578E+001
1.5602218E+000	9.195622008980172E+001
1.5635502E+000	9.765626671928442E+001
1.5668710E+000	1.035698826340645E+002
1.5702529E+000	1.098460245096948E+002
1.5736107E+000	1.169068432080320E+002
1.5769550E+000	1.238391952550392E+002
1.5803084E+000	1.303520980469518E+002
1.5836581E+000	1.377446765801859E+002
1.5870123E+000	1.453101397151331E+002
1.5903549E+000	1.532100049573748E+002
1.5937166E+000	1.612191815697465E+002
1.5970198E+000	1.694718346847378E+002
1.6003770E+000	1.781764330091232E+002
1.6037220E+000	1.871221285590902E+002
1.6070632E+000	1.957714349101268E+002
1.6104001E+000	2.054746585146033E+002
1.6137620E+000	2.154644264051281E+002
1.6171352E+000	2.252483209496441E+002
1.6204841E+000	2.361123141057014E+002
1.6238432E+000	2.466647098438411E+002
1.6272340E+000	2.573926780870188E+002
1.6305755E+000	2.680527843882592E+002
1.6339072E+000	2.799543238313572E+002
1.6372753E+000	2.916658883286404E+002
1.6406392E+000	3.038751710959186E+002
1.6439862E+000	3.159515962722082E+002
1.6473494E+000	3.279373792019992E+002
1.6498504E+000	3.381614460854489E+002
1.6508448E+000	3.418810844691925E+002
