Ewe/V	<I>/mA	
8.1181884E-001	-7.835202693939209E+000
8.1236762E-001	-2.608100257537991E+000
8.1334573E-001	-5.404526795846998E-001
8.1435651E-001	-2.177330625450442E-001
8.1564969E-001	-8.203764941232872E-002
8.1665081E-001	-3.359106473012419E-002
8.1763840E-001	-2.722940655732810E-003
8.1865674E-001	1.801114479941907E-002
8.1964749E-001	3.433037290351104E-002
8.2063866E-001	4.715042095631328E-002
8.2165635E-001	5.613095918670297E-002
8.2265776E-001	6.425897842618050E-002
8.2363403E-001	7.146732265957523E-002
8.2467288E-001	7.644266587751097E-002
8.2564092E-001	8.158659274448410E-002
8.2665730E-001	8.588632217746363E-002
8.2762325E-001	9.002150654785729E-002
8.2862353E-001	9.300891670432909E-002
8.2963145E-001	9.607406508143002E-002
8.3064181E-001	9.905517572985523E-002
8.3164376E-001	1.004589969568226E-001
8.3262646E-001	1.030478337952105E-001
8.3363557E-001	1.054206650048779E-001
8.3463109E-001	1.068563846595310E-001
8.3562589E-001	1.084580598681018E-001
8.3664018E-001	1.107044225317183E-001
8.3763468E-001	1.113361444807159E-001
8.3863908E-001	1.125104382668654E-001
8.3963507E-001	1.140429378590652E-001
8.4064829E-001	1.160034117185407E-001
8.4166586E-001	1.167973850301842E-001
8.4266102E-001	1.168592054810791E-001
8.4360248E-001	1.181675385704399E-001
8.4462887E-001	1.192810471445597E-001
8.4563154E-001	1.206919077645852E-001
8.4661776E-001	1.213818897010275E-001
8.4763229E-001	1.217858523854780E-001
8.4863412E-001	1.233512720058638E-001
8.4961718E-001	1.238017584783608E-001
8.5061920E-001	1.238585826423435E-001
8.5163045E-001	1.248554752242790E-001
8.5260803E-001	1.261214724983333E-001
8.5360730E-001	1.257903282875544E-001
8.5463971E-001	1.262439195653084E-001
8.5562086E-001	1.272002868871722E-001
8.5661775E-001	1.274317458134004E-001
8.5762221E-001	1.281140328177977E-001
8.5862452E-001	1.282897337029381E-001
8.5962629E-001	1.285612034542418E-001
8.6062515E-001	1.286068526969009E-001
8.6161208E-001	1.302029501508788E-001
8.6261845E-001	1.299984421994957E-001
8.6362165E-001	1.303696605480384E-001
8.6461049E-001	1.305434564645919E-001
8.6561030E-001	1.311781718740583E-001
8.6660701E-001	1.311871304728642E-001
8.6761475E-001	1.314799487418323E-001
8.6862117E-001	1.323195701669847E-001
8.6960751E-001	1.322893663137047E-001
8.7061220E-001	1.327875081484231E-001
8.7160766E-001	1.328862276859581E-001
8.7261903E-001	1.339233864305749E-001
8.7361872E-001	1.335147741354166E-001
8.7459993E-001	1.343415394701341E-001
8.7564242E-001	1.348788919168766E-001
8.7665766E-001	1.344997991054826E-001
8.7763160E-001	1.348041489168441E-001
8.7863284E-001	1.351369717330839E-001
8.7961823E-001	1.354330953348566E-001
8.8062119E-001	1.358162153477744E-001
8.8162404E-001	1.363433041885775E-001
8.8259894E-001	1.358605603066583E-001
8.8360184E-001	1.363474536445679E-001
8.8462466E-001	1.369191813282664E-001
8.8561672E-001	1.371236573053427E-001
8.8662422E-001	1.377802090201943E-001
8.8761175E-001	1.375754360040589E-001
8.8861346E-001	1.369600700628424E-001
8.8963032E-001	1.385350182859431E-001
8.9062518E-001	1.379203231211898E-001
8.9162928E-001	1.384496828713623E-001
8.9262652E-001	1.382455873061654E-001
8.9360446E-001	1.387069127079159E-001
8.9460546E-001	1.392690846696496E-001
8.9561421E-001	1.386580335286759E-001
8.9663410E-001	1.396779161015598E-001
8.9763039E-001	1.401457761724789E-001
8.9862472E-001	1.393792798087283E-001
8.9961791E-001	1.410049338894031E-001
9.0062404E-001	1.404805667353453E-001
9.0161514E-001	1.405646192299320E-001
9.0262467E-001	1.406452315342093E-001
9.0362471E-001	1.410218606944436E-001
9.0462834E-001	1.404554862529039E-001
9.0563041E-001	1.413766096553046E-001
9.0662193E-001	1.413268007303553E-001
9.0761709E-001	1.414093962974023E-001
9.0864319E-001	1.412426406448639E-001
9.0957493E-001	1.419543669714276E-001
9.1010195E-001	1.401315371577554E-001
9.0954298E-001	-1.835413236619432E-002
9.0853882E-001	-7.458798099240282E-002
9.0755600E-001	-8.731415400419507E-002
9.0651524E-001	-9.508471650554351E-002
9.0554857E-001	-9.903473902010806E-002
9.0453106E-001	-1.025234127969106E-001
9.0353233E-001	-1.055047423751263E-001
9.0253556E-001	-1.080211584318291E-001
9.0151793E-001	-1.103636597066047E-001
