Ewe/V	<I>/mA	
1.0527749E+000	0.000000000000000E+000
1.0568929E+000	0.000000000000000E+000
1.2309206E+000	4.677685310798033E+000
1.2330374E+000	1.562682050791461E+000
1.2363805E+000	6.817772851991206E-001
1.2398756E+000	4.787520220514465E-001
1.2433528E+000	3.869148811516490E-001
1.2466807E+000	3.405011873393868E-001
1.2500213E+000	3.096436321149021E-001
1.2533541E+000	2.889015738211862E-001
1.2567041E+000	2.734844901397002E-001
1.2600479E+000	2.623606406970067E-001
1.2633649E+000	2.526221813699912E-001
1.2666932E+000	2.453677348909309E-001
1.2700416E+000	2.399177217665818E-001
1.2733663E+000	2.346966976969798E-001
1.2766930E+000	2.309497377869496E-001
1.2800466E+000	2.278541686204196E-001
1.2833624E+000	2.244221316408952E-001
1.2866950E+000	2.225325049536906E-001
1.2900115E+000	2.199020044571998E-001
1.2933580E+000	2.178664969282603E-001
1.2966831E+000	2.164556865852452E-001
1.3000363E+000	2.154822428744261E-001
1.3033634E+000	2.145572319831510E-001
1.3066924E+000	2.136151500214349E-001
1.3100134E+000	2.129643335253961E-001
1.3133677E+000	2.125313346578919E-001
1.3166831E+000	2.119968418660652E-001
1.3200248E+000	2.124318163976918E-001
1.3233523E+000	2.127331275206794E-001
1.3266814E+000	2.129274716013825E-001
1.3300184E+000	2.135065083279237E-001
1.3333462E+000	2.141431957602209E-001
1.3366963E+000	2.153615024116657E-001
1.3400412E+000	2.163684597259832E-001
1.3433806E+000	2.180601898663275E-001
1.3467166E+000	2.196440281891976E-001
1.3500427E+000	2.212022534942647E-001
1.3533740E+000	2.232082125385766E-001
1.3567179E+000	2.255788114941870E-001
1.3600376E+000	2.282031508893958E-001
1.3633695E+000	2.322568681072119E-001
1.3667263E+000	2.359384578777385E-001
1.3700528E+000	2.402710520771500E-001
1.3733935E+000	2.455724089692168E-001
1.3767151E+000	2.522949155896930E-001
1.3800422E+000	2.597078327748346E-001
1.3833916E+000	2.691206824928916E-001
1.3867356E+000	2.814819816402904E-001
1.3900684E+000	2.950211587729470E-001
1.3934056E+000	3.128563690623971E-001
1.3967326E+000	3.348009660535718E-001
1.4000458E+000	3.624004229332201E-001
1.4033792E+000	3.975346887859548E-001
1.4067134E+000	4.403138526268240E-001
1.4100194E+000	4.942770707143485E-001
1.4133599E+000	5.611997255129821E-001
1.4166924E+000	6.426738022087166E-001
1.4200174E+000	7.400621618362333E-001
1.4233395E+000	8.574824432706682E-001
1.4266990E+000	9.998567278158284E-001
1.4300749E+000	1.165872690885181E+000
1.4333913E+000	1.355440521740860E+000
1.4367173E+000	1.575614564699620E+000
1.4400533E+000	1.827129172373080E+000
1.4433753E+000	2.110217480967876E+000
1.4467096E+000	2.428015625543622E+000
1.4500307E+000	2.779873100246334E+000
1.4533777E+000	3.169356911855964E+000
1.4567022E+000	3.595542545840857E+000
1.4600344E+000	4.054864504100124E+000
1.4633881E+000	4.550359575892870E+000
1.4667101E+000	5.078569795284317E+000
1.4700354E+000	5.640170712677460E+000
1.4733758E+000	6.236665101347242E+000
1.4767054E+000	6.858150050663617E+000
1.4800317E+000	7.510607205372594E+000
1.4833459E+000	8.191262514659286E+000
1.4866889E+000	8.898434690199913E+000
1.4900284E+000	9.630328868795033E+000
1.4933349E+000	1.038736660378251E+001
1.4967216E+000	1.119581404535163E+001
1.5000746E+000	1.200820655538386E+001
1.5033897E+000	1.283671790368621E+001
1.5067313E+000	1.368862049523225E+001
1.5100721E+000	1.456197630118643E+001
1.5134109E+000	1.545653709094064E+001
1.5167484E+000	1.637193121209624E+001
1.5200893E+000	1.730434435646055E+001
1.5234044E+000	1.825428197134917E+001
1.5267479E+000	1.922355771191747E+001
1.5300740E+000	2.020943642188703E+001
1.5333966E+000	2.121309967334440E+001
1.5367392E+000	2.222858564278170E+001
