Ewe/V	<I>/mA	
1.3439593E+000	0.000000000000000E+000
1.3438027E+000	0.000000000000000E+000
1.2308291E+000	-1.476693258032335E+001
1.2332354E+000	-5.863243424884965E-001
1.2367591E+000	-2.067278493300262E-001
1.2400744E+000	-8.964038195211832E-002
1.2433903E+000	-2.981270372206679E-002
1.2467402E+000	1.699319889992257E-002
1.2500750E+000	3.494582946075120E-002
1.2534133E+000	5.310590402348914E-002
1.2567765E+000	6.708751837281346E-002
1.2601110E+000	7.893801942535195E-002
1.2634332E+000	8.762751781228562E-002
1.2667902E+000	9.586191845377912E-002
1.2701318E+000	1.026258791290100E-001
1.2734742E+000	1.079196332562351E-001
1.2767886E+000	1.133077184099256E-001
1.2801405E+000	1.177516003159103E-001
1.2834483E+000	1.214248274399683E-001
1.2868038E+000	1.254314823629628E-001
1.2901380E+000	1.284430667944387E-001
1.2934986E+000	1.312253666171324E-001
1.2968066E+000	1.338941719591829E-001
1.3001628E+000	1.447520835112805E-001
1.3035289E+000	1.417334822791028E-001
1.3068577E+000	1.418365391451217E-001
1.3101870E+000	1.427808802624728E-001
1.3135234E+000	1.449829244799727E-001
1.3168832E+000	1.462498623983228E-001
1.3201945E+000	1.473620964051523E-001
1.3235468E+000	1.490136077893308E-001
1.3268707E+000	1.505345675144760E-001
1.3302083E+000	1.517281209946411E-001
1.3335674E+000	1.537639735742373E-001
1.3368969E+000	1.553055182938140E-001
1.3402308E+000	1.575098534346755E-001
1.3435811E+000	1.586840495653576E-001
1.3469160E+000	1.610920711600702E-001
1.3502485E+000	1.631639638085338E-001
1.3536179E+000	1.658353150118317E-001
1.3569322E+000	1.684650587809773E-001
1.3602767E+000	1.716721931616512E-001
1.3636322E+000	1.761223975708802E-001
1.3669807E+000	1.798475230181654E-001
1.3703072E+000	1.842416807745408E-001
1.3736601E+000	1.898036391301146E-001
1.3769853E+000	1.957384145871450E-001
1.3803306E+000	2.030742013147078E-001
1.3836622E+000	2.132213429005571E-001
1.3870134E+000	2.238989387228800E-001
1.3903573E+000	2.394804735913660E-001
1.3937056E+000	2.598424611269050E-001
1.3970331E+000	2.746178535309129E-001
1.4003692E+000	2.974950417848832E-001
1.4036840E+000	3.255769398349972E-001
1.4070245E+000	3.613326580952736E-001
1.4103663E+000	4.134336144549979E-001
1.4137149E+000	4.674131788077069E-001
1.4170488E+000	5.286260180120070E-001
1.4203832E+000	6.260536228734628E-001
1.4237279E+000	7.129022856741489E-001
1.4270548E+000	8.513810777758763E-001
1.4304378E+000	9.989539281717974E-001
1.4337962E+000	1.176446832445230E+000
1.4371121E+000	1.389034995688188E+000
1.4404485E+000	1.641233203298189E+000
1.4437786E+000	1.944699943026528E+000
1.4471383E+000	2.301037550810082E+000
1.4504647E+000	2.701137998933564E+000
1.4537871E+000	3.174503356146372E+000
1.4571341E+000	3.716577884767325E+000
1.4604788E+000	4.333168034016197E+000
1.4638292E+000	5.044864987515524E+000
1.4671432E+000	5.829415697160755E+000
1.4704673E+000	6.713715454827849E+000
1.4738129E+000	7.695545789983811E+000
1.4771237E+000	8.790357825499228E+000
1.4804822E+000	9.987348303610673E+000
1.4838660E+000	1.135851990794271E+001
1.4872024E+000	1.280092621601429E+001
1.4905401E+000	1.435378490398784E+001
1.4938763E+000	1.601448430905968E+001
1.4972177E+000	1.787040366328648E+001
1.5005580E+000	1.979542137440741E+001
1.5038826E+000	2.177702638167358E+001
1.5072329E+000	2.392839846031407E+001
1.5105695E+000	2.627484945986282E+001
1.5139116E+000	2.875955430471484E+001
1.5172501E+000	3.140536726154679E+001
1.5205946E+000	3.418957127353332E+001
1.5239434E+000	3.715040710607036E+001
1.5272666E+000	4.023902149847655E+001
1.5306156E+000	4.347659363418325E+001
1.5339615E+000	4.688244769706489E+001
1.5373110E+000	5.039251788312328E+001
1.5406296E+000	5.409930319939235E+001
1.5439832E+000	5.793837927378479E+001
1.5473071E+000	6.181546918077356E+001
1.5506638E+000	6.577451075601562E+001
1.5540198E+000	7.006712455897321E+001
1.5573698E+000	7.460127800644113E+001
1.5607086E+000	7.928988083179001E+001
1.5640688E+000	8.414147249861634E+001
1.5674046E+000	8.912819669607372E+001
1.5707356E+000	9.430744486899857E+001
1.5740751E+000	9.967974026447143E+001
1.5774122E+000	1.053028820151653E+002
1.5808009E+000	1.113250056868172E+002
