Ewe/V	<I>/mA	
1.3649091E+000	0.000000000000000E+000
1.3634039E+000	0.000000000000000E+000
1.2308586E+000	-6.590082496404648E+000
1.2330443E+000	-5.803799256815054E-001
1.2363725E+000	-1.060104543152693E-001
1.2396882E+000	-3.756994976395656E-002
1.2430357E+000	-7.069585557443109E-003
1.2463601E+000	1.076354929958512E-002
1.2497041E+000	2.274634557823502E-002
1.2530104E+000	3.172271181336139E-002
1.2563583E+000	3.835459467696511E-002
1.2596968E+000	4.416017324905908E-002
1.2630324E+000	4.806064813728538E-002
1.2663553E+000	5.198782078451947E-002
1.2696973E+000	5.546910606758160E-002
1.2730353E+000	5.814487014761749E-002
1.2763782E+000	6.069526145598453E-002
1.2797012E+000	6.282927665793436E-002
1.2830330E+000	6.405338772489633E-002
1.2863697E+000	6.612554107114071E-002
1.2896936E+000	6.764668051716405E-002
1.2930473E+000	6.888089181562629E-002
1.2963734E+000	7.012543559785867E-002
1.2997049E+000	7.132454461997217E-002
1.3030339E+000	7.197991883413013E-002
1.3063753E+000	7.331707773964036E-002
1.3097011E+000	7.416543979804435E-002
1.3130450E+000	7.505525144318548E-002
1.3163586E+000	7.569997795133313E-002
1.3197018E+000	7.685184533006206E-002
1.3230281E+000	7.786290412581198E-002
1.3263724E+000	7.873663836606215E-002
1.3297007E+000	7.926047018387272E-002
1.3330290E+000	8.013839165156333E-002
1.3363643E+000	8.129996081093464E-002
1.3397008E+000	8.247677412338184E-002
1.3430647E+000	8.316347482993747E-002
1.3463765E+000	8.449341230411933E-002
1.3497138E+000	8.547530546633997E-002
1.3530320E+000	8.698016340079867E-002
1.3563786E+000	8.874873253661808E-002
1.3597013E+000	9.022805000509693E-002
1.3630402E+000	9.282782526522160E-002
1.3663938E+000	9.513796188592288E-002
1.3697304E+000	9.721674165338312E-002
1.3730581E+000	1.005476214613137E-001
1.3763819E+000	1.047075896140484E-001
1.3797289E+000	1.087682335924951E-001
1.3830531E+000	1.139620109534656E-001
1.3864087E+000	1.210021050465864E-001
1.3897194E+000	1.281632171459424E-001
1.3930572E+000	1.381385044776223E-001
1.3964063E+000	1.494979719112464E-001
1.3997344E+000	1.632875809933625E-001
1.4030645E+000	1.811576811663242E-001
1.4063838E+000	2.024470399997615E-001
1.4097104E+000	2.290976581325590E-001
1.4130354E+000	2.613206024180474E-001
1.4163893E+000	2.999445222691834E-001
1.4197109E+000	3.475374847470443E-001
1.4230448E+000	4.040189471163140E-001
1.4263712E+000	4.722836657374114E-001
1.4296881E+000	5.529324533358837E-001
1.4330099E+000	6.484359449385129E-001
1.4363577E+000	7.597594314153748E-001
1.4396634E+000	8.887057887110434E-001
1.4430431E+000	1.040855653235184E+000
1.4463696E+000	1.210265735828012E+000
1.4497094E+000	1.401205269290184E+000
1.4530542E+000	1.617094604092301E+000
1.4563941E+000	1.856624307279549E+000
1.4597276E+000	2.119764468759278E+000
1.4630506E+000	2.409064867261762E+000
1.4663800E+000	2.724528156093186E+000
1.4697148E+000	3.065985834251222E+000
1.4730561E+000	3.434996236830969E+000
1.4763889E+000	3.827333160240368E+000
1.4797063E+000	4.246581021002857E+000
1.4830301E+000	4.689401289992787E+000
1.4863809E+000	5.156873510250250E+000
1.4897106E+000	5.649123606794831E+000
1.4930321E+000	6.165540054348142E+000
1.4963664E+000	6.703922596582473E+000
1.4997063E+000	7.265966797738933E+000
1.5030217E+000	7.849091978334803E+000
1.5063510E+000	8.453074160771507E+000
1.5096976E+000	9.076487678318969E+000
1.5130146E+000	9.718366352334186E+000
1.5163491E+000	1.038045309450859E+001
1.5197184E+000	1.108310976132000E+001
1.5230954E+000	1.179262522681364E+001
1.5264094E+000	1.250989166110246E+001
1.5297379E+000	1.324018502573435E+001
1.5330715E+000	1.399149894198521E+001
1.5363958E+000	1.475889185370511E+001
1.5397404E+000	1.554297121681401E+001
1.5430623E+000	1.634191899338432E+001
1.5463936E+000	1.715340920630609E+001
1.5497354E+000	1.798329997284537E+001
1.5530502E+000	1.882509799357235E+001
1.5563983E+000	1.968397863618563E+001
1.5597202E+000	2.055621701933768E+001
1.5630573E+000	2.144132103428922E+001
1.5664015E+000	2.233807895365942E+001
1.5697435E+000	2.324874358500756E+001
1.5730599E+000	2.416930568805434E+001
1.5763916E+000	2.510159498314501E+001
1.5797349E+000	2.604447858782476E+001
1.5830529E+000	2.699963073803974E+001
1.5863817E+000	2.796958263629699E+001
1.5897398E+000	2.895075783448866E+001
1.5930535E+000	2.994209894709536E+001
1.5963867E+000	3.094326436185855E+001
1.5997282E+000	3.195840548967385E+001
1.6030675E+000	3.299696423224952E+001
1.6063956E+000	3.404767629312452E+001
1.6097254E+000	3.509406184723139E+001
1.6130927E+000	3.615347928783763E+001
1.6163996E+000	3.722165296454322E+001
1.6197407E+000	3.829510862688390E+001
1.6230668E+000	3.938517483260250E+001
1.6264082E+000	4.048049187739477E+001
1.6297356E+000	4.158104311787085E+001
1.6330709E+000	4.269567848058091E+001
1.6364020E+000	4.381750127841370E+001
1.6397356E+000	4.495153155766229E+001
1.6430827E+000	4.608914577426994E+001
1.6463991E+000	4.724478883022081E+001
1.6497489E+000	4.841385685090916E+001
1.6530582E+000	4.957031239030129E+001
1.6564155E+000	5.074804996228295E+001
1.6597108E+000	5.192716534148826E+001
1.6630865E+000	5.312077449494279E+001
1.6664064E+000	5.433031623774127E+001
1.6697373E+000	5.554685391266503E+001
1.6730719E+000	5.677824961663623E+001
1.6763964E+000	5.801870042051655E+001
1.6797256E+000	5.926783334474143E+001
1.6830709E+000	6.050618547115209E+001
1.6864120E+000	6.177558753869857E+001
1.6897501E+000	6.306868419924268E+001
1.6930922E+000	6.434471210273813E+001
1.6964010E+000	6.563624476415316E+001
1.6997402E+000	6.690112894687468E+001
1.7030770E+000	6.817537205305780E+001
1.7064285E+000	6.946149588839921E+001
1.7097845E+000	7.080251354891769E+001
1.7130964E+000	7.212714364726092E+001
1.7164403E+000	7.341453357489695E+001
1.7197680E+000	7.471957916697284E+001
1.7230921E+000	7.603344651246994E+001
1.7264470E+000	7.736603535544529E+001
1.7297744E+000	7.867947921737050E+001
1.7331269E+000	8.001435737482552E+001
1.7364572E+000	8.134945550745772E+001
1.7397704E+000	8.269647736042498E+001
1.7431033E+000	8.411872163029494E+001
1.7464553E+000	8.555886383760298E+001
1.7497900E+000	8.691371940864940E+001
1.7531159E+000	8.828307874347797E+001
1.7564484E+000	8.964281359419692E+001
1.7597783E+000	9.104520911092050E+001
1.7631238E+000	9.240462979066592E+001
1.7664307E+000	9.375571713857676E+001
1.7697976E+000	9.513439274577843E+001
1.7731282E+000	9.652606694920905E+001
1.7764562E+000	9.795862053091969E+001
1.7797810E+000	9.936872574948029E+001
1.7831481E+000	1.008068542478043E+002
1.7864552E+000	1.022411570031149E+002
1.7897915E+000	1.037051541709155E+002
1.7931377E+000	1.051585921188782E+002
