Ewe/V	<I>/mA	
1.3905632E+000	0.000000000000000E+000
1.3886231E+000	0.000000000000000E+000
1.2308637E+000	-4.814890677558051E+001
1.2329055E+000	-7.364570886840966E+000
1.2364143E+000	-1.157272132643246E+000
1.2397616E+000	-5.364408487983130E-001
1.2430974E+000	-2.466065591786157E-001
1.2464186E+000	-6.839513683027310E-002
1.2497528E+000	4.830895481136732E-002
1.2530853E+000	1.120206219582793E-001
1.2564267E+000	1.675534658497793E-001
1.2597675E+000	2.485538795601232E-001
1.2631029E+000	2.578357228116448E-001
1.2664403E+000	2.853058884684097E-001
1.2697868E+000	3.103409665988068E-001
1.2730963E+000	3.303455043273589E-001
1.2764519E+000	3.483605023580467E-001
1.2797641E+000	3.913033288020407E-001
1.2831167E+000	3.866192684726566E-001
1.2864732E+000	3.927225806764651E-001
1.2897701E+000	4.008356284361483E-001
1.2931383E+000	4.097917308049941E-001
1.2964686E+000	4.172496489376740E-001
1.2998277E+000	4.251775809767189E-001
1.3031514E+000	4.307268191797418E-001
1.3064963E+000	4.354296085019218E-001
1.3098485E+000	4.396542687575451E-001
1.3131708E+000	4.454256326394157E-001
1.3165076E+000	4.494542486646956E-001
1.3198456E+000	4.537825558576405E-001
1.3231882E+000	4.571955645900694E-001
1.3265125E+000	4.595993335965680E-001
1.3298659E+000	4.636576994653199E-001
1.3332069E+000	4.650235029951855E-001
1.3365363E+000	4.684726835772821E-001
1.3398651E+000	4.713496607052337E-001
1.3432047E+000	4.761728569388186E-001
1.3465285E+000	4.796546607385723E-001
1.3498826E+000	4.838434405355105E-001
1.3532275E+000	5.159526270483159E-001
1.3565603E+000	5.041398167943019E-001
1.3598936E+000	5.037061441553270E-001
1.3632464E+000	5.113020778064534E-001
1.3665959E+000	5.177672624601213E-001
1.3699479E+000	5.248770543564447E-001
1.3732899E+000	5.337306055276336E-001
1.3766237E+000	5.449699379520894E-001
1.3799534E+000	5.568440789907214E-001
1.3833134E+000	5.723668237301851E-001
1.3866549E+000	5.893355492197401E-001
1.3899862E+000	6.073350546782788E-001
1.3933207E+000	6.461480972440103E-001
1.3966678E+000	6.812851888900351E-001
1.3999941E+000	6.948168636420089E-001
1.4033157E+000	7.301173160591192E-001
1.4066670E+000	7.738855532100644E-001
1.4099915E+000	8.617410490556878E-001
1.4133373E+000	9.032898257773319E-001
1.4166639E+000	9.769934534518638E-001
1.4200728E+000	1.100249448281474E+000
