1.0000371E+005	1.6690577E+000	-5.8566824E-002
6.8243391E+004	1.6717223E+000	-3.3213563E-002
4.6568813E+004	1.6718944E+000	-9.0194261E-003
3.1788156E+004	1.6801631E+000	9.9912640E-003
2.1693141E+004	1.6867697E+000	2.2658680E-002
1.4799215E+004	1.6971911E+000	3.9163455E-002
1.0104291E+004	1.7048506E+000	5.0061781E-002
6.8929868E+003	1.7210772E+000	6.8271227E-002
4.7034917E+003	1.7323884E+000	8.8472985E-002
3.2110288E+003	1.7504467E+000	1.0657499E-001
2.1907017E+003	1.7740871E+000	1.2533747E-001
1.4954806E+003	1.8009502E+000	1.5771611E-001
1.0203272E+003	1.8321704E+000	1.8877146E-001
6.9656000E+002	1.8737744E+000	2.2917825E-001
4.7515182E+002	1.9242464E+000	2.8043777E-001
3.2427386E+002	1.9810139E+000	3.3924320E-001
2.2134558E+002	2.0503643E+000	4.1301185E-001
1.5101508E+002	2.1360085E+000	4.9510369E-001
1.0311902E+002	2.2270947E+000	6.0731435E-001
7.0337952E+001	2.3430486E+000	7.4500591E-001
4.8017799E+001	2.4768536E+000	9.2125839E-001
3.2766609E+001	2.6417708E+000	1.1498563E+000
2.2353380E+001	2.8432496E+000	1.4621484E+000
1.5258789E+001	3.1073945E+000	1.8724899E+000
1.0416656E+001	3.4855745E+000	2.4032810E+000
7.1087480E+000	4.0845232E+000	3.0816412E+000
4.8494711E+000	4.9317818E+000	3.8234112E+000
3.3103824E+000	6.1454797E+000	4.5628905E+000
2.2579505E+000	7.7626901E+000	5.0044885E+000
1.5409291E+000	9.5403776E+000	4.9418325E+000
1.0523275E+000	1.1124046E+001	4.3915701E+000
7.1779639E-001	1.2307653E+001	3.5512249E+000
4.8987344E-001	1.3077234E+001	2.7014737E+000
3.3451095E-001	1.3551899E+001	1.9933108E+000
2.2816882E-001	1.3837419E+001	1.4663615E+000
1.5578270E-001	1.4015885E+001	1.0993412E+000
1.0627061E-001	1.4116241E+001	8.3895206E-001
7.2541833E-002	1.4215647E+001	6.5825504E-001
4.9500093E-002	1.4304158E+001	5.1609772E-001
3.3782944E-002	1.4419393E+001	3.9696813E-001
2.3053512E-002	1.4578976E+001	2.7654561E-001
