1.0000371E+005	1.6658511E+000	-5.3986605E-002
6.8243391E+004	1.6711766E+000	-2.7244957E-002
4.6568813E+004	1.6754787E+000	-5.9195464E-003
3.1788156E+004	1.6815077E+000	1.0745482E-002
2.1693141E+004	1.6881909E+000	2.6329521E-002
1.4799215E+004	1.6952609E+000	3.8782407E-002
1.0104291E+004	1.7087294E+000	5.2840624E-002
6.8929868E+003	1.7197070E+000	6.4217739E-002
4.7034917E+003	1.7355926E+000	8.3746113E-002
3.2110288E+003	1.7511815E+000	1.0344403E-001
2.1907017E+003	1.7738229E+000	1.2567723E-001
1.4954806E+003	1.7982265E+000	1.5239431E-001
1.0203272E+003	1.8339680E+000	1.8856257E-001
6.9656000E+002	1.8711426E+000	2.2870910E-001
4.7515182E+002	1.9182172E+000	2.7488589E-001
3.2427386E+002	1.9776813E+000	3.3355495E-001
2.2134558E+002	2.0449576E+000	4.0407857E-001
1.5101508E+002	2.1261644E+000	4.8613691E-001
1.0311902E+002	2.2198427E+000	5.9489173E-001
7.0337952E+001	2.3355210E+000	7.2605336E-001
4.8017799E+001	2.4714417E+000	8.9737821E-001
3.2766609E+001	2.6363904E+000	1.1134771E+000
2.2353380E+001	2.8379481E+000	1.4082704E+000
1.5258789E+001	3.1121809E+000	1.7932719E+000
1.0416656E+001	3.5084574E+000	2.2748010E+000
7.1087480E+000	4.1088271E+000	2.8709536E+000
4.8494711E+000	4.9518280E+000	3.4948654E+000
3.3103824E+000	6.1148424E+000	4.0292964E+000
2.2579505E+000	7.5560870E+000	4.2029748E+000
1.5409291E+000	9.0144968E+000	3.9566154E+000
1.0523275E+000	1.0195724E+001	3.3692036E+000
7.1779639E-001	1.1006006E+001	2.6587822E+000
4.8987344E-001	1.1498261E+001	1.9941692E+000
3.3451095E-001	1.1778408E+001	1.4545552E+000
2.2816882E-001	1.1968997E+001	1.0370936E+000
1.5578270E-001	1.2104667E+001	7.3361176E-001
1.0627061E-001	1.2245958E+001	5.1462680E-001
7.2541833E-002	1.2413059E+001	3.8650459E-001
4.9500093E-002	1.2610394E+001	3.4356040E-001
3.3782944E-002	1.2804953E+001	3.6943927E-001
