1.0000371E+005	1.5744489E+000	-6.0751546E-002
6.8243391E+004	1.5782245E+000	-3.4519143E-002
4.6568813E+004	1.5820708E+000	-1.1753396E-002
3.1788156E+004	1.5893990E+000	8.7158112E-003
2.1693141E+004	1.5964923E+000	2.1706071E-002
1.4799215E+004	1.6040522E+000	3.4000900E-002
1.0104291E+004	1.6147537E+000	4.7101218E-002
6.8929868E+003	1.6266060E+000	6.0353495E-002
4.7034917E+003	1.6390927E+000	7.5606763E-002
3.2110288E+003	1.6539247E+000	9.0897389E-002
2.1907017E+003	1.6754469E+000	1.1178757E-001
1.4954806E+003	1.6977843E+000	1.3402489E-001
1.0203272E+003	1.7273223E+000	1.6148208E-001
6.9656000E+002	1.7570850E+000	1.9962037E-001
4.7515182E+002	1.8026918E+000	2.4016769E-001
3.2427386E+002	1.8513483E+000	2.9297212E-001
2.2134558E+002	1.9141628E+000	3.5264552E-001
1.5101508E+002	1.9840964E+000	4.3632573E-001
1.0311902E+002	2.0761909E+000	5.2409840E-001
7.0337952E+001	2.1849494E+000	6.4465684E-001
4.8017799E+001	2.3137548E+000	7.8745270E-001
3.2766609E+001	2.4771662E+000	9.7480667E-001
2.2353380E+001	2.6953881E+000	1.2078888E+000
1.5258789E+001	2.9936509E+000	1.4908352E+000
1.0416656E+001	3.4082916E+000	1.8013462E+000
7.1087480E+000	3.9756711E+000	2.1034203E+000
4.8494711E+000	4.7084837E+000	2.2541926E+000
3.3103824E+000	5.5338421E+000	2.2609434E+000
2.2579505E+000	6.2142992E+000	2.0673037E+000
1.5409291E+000	6.7711315E+000	1.6821113E+000
1.0523275E+000	7.2322741E+000	1.2563820E+000
7.1779639E-001	7.6558733E+000	9.3018371E-001
4.8987344E-001	8.0453730E+000	7.4921405E-001
3.3451095E-001	8.3518562E+000	7.1716022E-001
2.2816882E-001	8.5704298E+000	7.3198622E-001
1.5578270E-001	8.7260628E+000	6.9044513E-001
1.0627061E-001	8.9092398E+000	5.6778401E-001
7.2541833E-002	9.1796007E+000	3.5858214E-001
4.9500093E-002	9.5724535E+000	1.1159749E-001
