1.0000371E+005	1.6664240E+000	-5.2893728E-002
6.8243391E+004	1.6695600E+000	-2.4046021E-002
4.6568813E+004	1.6749742E+000	-8.6476943E-003
3.1788156E+004	1.6824684E+000	1.1825066E-002
2.1693141E+004	1.6856923E+000	2.3493724E-002
1.4799215E+004	1.6992246E+000	3.9280158E-002
1.0104291E+004	1.7056153E+000	5.1471010E-002
6.8929868E+003	1.7203530E+000	6.4139470E-002
4.7034917E+003	1.7312860E+000	8.2211442E-002
3.2110288E+003	1.7527111E+000	1.0179321E-001
2.1907017E+003	1.7734040E+000	1.2355327E-001
1.4954806E+003	1.7997630E+000	1.4967194E-001
1.0203272E+003	1.8309489E+000	1.8331267E-001
6.9656000E+002	1.8654678E+000	2.2091839E-001
4.7515182E+002	1.9145504E+000	2.6880404E-001
3.2427386E+002	1.9754397E+000	3.2711565E-001
2.2134558E+002	2.0403171E+000	3.9928642E-001
1.5101508E+002	2.1172616E+000	4.8400962E-001
1.0311902E+002	2.2162950E+000	5.8607584E-001
7.0337952E+001	2.3273168E+000	7.1200335E-001
4.8017799E+001	2.4635453E+000	8.8038570E-001
3.2766609E+001	2.6275606E+000	1.0938307E+000
2.2353380E+001	2.8315187E+000	1.3769397E+000
1.5258789E+001	3.1076345E+000	1.7414671E+000
1.0416656E+001	3.5143523E+000	2.2058775E+000
7.1087480E+000	4.1039467E+000	2.7298489E+000
4.8494711E+000	4.9548655E+000	3.2728889E+000
3.3103824E+000	6.0898008E+000	3.6376767E+000
2.2579505E+000	7.4105024E+000	3.6838319E+000
1.5409291E+000	8.6211939E+000	3.3503325E+000
1.0523275E+000	9.5378809E+000	2.7636204E+000
7.1779639E-001	1.0151133E+001	2.1283419E+000
4.8987344E-001	1.0513854E+001	1.5608648E+000
3.3451095E-001	1.0760892E+001	1.1141102E+000
2.2816882E-001	1.0953413E+001	7.8258413E-001
1.5578270E-001	1.1154141E+001	5.6380838E-001
1.0627061E-001	1.1335562E+001	4.5608243E-001
7.2541833E-002	1.1507792E+001	4.2765009E-001
4.9500093E-002	1.1654870E+001	4.5645463E-001
3.3782944E-002	1.1788783E+001	4.4425336E-001
