Ewe/V	<I>/mA	
1.1316602E+000	0.000000000000000E+000
1.1350869E+000	0.000000000000000E+000
1.2305126E+000	6.045805489144673E+000
1.2325203E+000	7.640010843344598E-001
1.2360243E+000	2.460401257113514E-001
1.2393686E+000	1.743954594065735E-001
1.2427067E+000	1.437071955174267E-001
1.2460424E+000	1.271318051447201E-001
1.2493734E+000	1.170273147583549E-001
1.2526941E+000	1.101065393403406E-001
1.2560488E+000	1.057526619643918E-001
1.2593795E+000	1.022427888669371E-001
1.2627054E+000	9.989664913158536E-002
1.2660507E+000	9.807595385477930E-002
1.2693778E+000	9.668846560999733E-002
1.2727041E+000	9.539590819918442E-002
1.2760357E+000	9.462811794868387E-002
1.2793711E+000	9.364223577121122E-002
1.2826878E+000	9.305974690551033E-002
1.2860267E+000	9.249004735522696E-002
1.2893662E+000	9.219794277516646E-002
1.2927077E+000	9.189637638212667E-002
1.2960334E+000	9.169250053237238E-002
1.2993761E+000	9.140637224950843E-002
1.3026947E+000	9.128925258853238E-002
1.3060449E+000	9.130201623958223E-002
1.3093742E+000	9.161096763517756E-002
1.3127140E+000	9.154822173445232E-002
1.3160521E+000	9.167494427442757E-002
1.3193825E+000	9.206577966480267E-002
1.3227167E+000	9.225261777713045E-002
1.3260382E+000	9.255176545197985E-002
1.3293598E+000	9.345059976753478E-002
1.3326950E+000	9.368930257990060E-002
1.3360286E+000	9.446262133306371E-002
1.3393623E+000	9.533038785495956E-002
1.3427007E+000	9.619776920355740E-002
1.3460330E+000	9.704216055064840E-002
1.3493838E+000	9.804071978981876E-002
1.3527129E+000	9.901342738092245E-002
1.3560271E+000	1.005003903038817E-001
1.3593663E+000	1.018131738906099E-001
1.3627023E+000	1.038939298105498E-001
1.3660613E+000	1.055657290048064E-001
1.3693974E+000	1.075290434620094E-001
1.3727255E+000	1.096852437029967E-001
1.3760674E+000	1.127160711960564E-001
1.3793837E+000	1.152369113800429E-001
1.3827294E+000	1.191609096871713E-001
1.3860561E+000	1.240837817102927E-001
1.3894001E+000	1.289223601985579E-001
1.3927369E+000	1.351404245320400E-001
1.3960687E+000	1.426801394112893E-001
1.3994098E+000	1.521732757146634E-001
1.4027262E+000	1.635718023241346E-001
1.4060415E+000	1.774041961197486E-001
1.4093852E+000	1.951996076809629E-001
1.4127340E+000	2.165641429214413E-001
1.4160545E+000	2.428709054626434E-001
1.4193792E+000	2.748356853445335E-001
1.4227176E+000	3.128807270634182E-001
1.4260366E+000	3.585393904128225E-001
1.4293625E+000	4.126424987150754E-001
1.4327132E+000	4.753025939373883E-001
1.4360352E+000	5.495772375084343E-001
1.4393487E+000	6.343199637579109E-001
1.4426711E+000	7.330607958872601E-001
1.4459912E+000	8.470060024963111E-001
1.4493407E+000	9.799176580415176E-001
1.4527383E+000	1.131150648160325E+000
1.4560658E+000	1.299219212845319E+000
1.4593865E+000	1.487220920324091E+000
1.4627155E+000	1.696915335526178E+000
1.4660562E+000	1.927956826341190E+000
1.4693885E+000	2.180480885040900E+000
1.4727236E+000	2.454931007857462E+000
1.4760659E+000	2.747177528963455E+000
1.4793979E+000	3.060673066917161E+000
1.4826961E+000	3.395294769359580E+000
1.4860389E+000	3.748461368943580E+000
1.4893801E+000	4.121394265414111E+000
1.4927197E+000	4.513676066533186E+000
1.4960586E+000	4.923754400382506E+000
1.4993790E+000	5.351221444463690E+000
1.5027007E+000	5.795355293453312E+000
1.5060456E+000	6.258119916225922E+000
1.5093770E+000	6.735514178801253E+000
1.5127199E+000	7.231044505745416E+000
1.5160549E+000	7.743278519114471E+000
1.5193964E+000	8.268412258955692E+000
1.5227046E+000	8.810648167530459E+000
1.5260195E+000	9.367939906340524E+000
1.5293558E+000	9.940408945397166E+000
1.5326911E+000	1.052854254459003E+001
1.5360695E+000	1.115860476315264E+001
