Ewe/V	<I>/mA	
1.3874488E+000	0.000000000000000E+000
1.3854055E+000	0.000000000000000E+000
1.2309091E+000	-7.727477605607778E+000
1.2327499E+000	-5.358644024942665E-001
1.2360939E+000	-1.364213857371170E-001
1.2394174E+000	-6.531156472934530E-002
1.2427514E+000	-3.229295071561390E-002
1.2460837E+000	-1.290574966630242E-002
1.2494216E+000	4.954169453360649E-003
1.2527372E+000	9.759116795597475E-003
1.2560990E+000	1.715437896615191E-002
1.2594455E+000	2.294659757654724E-002
1.2627664E+000	2.771884076775710E-002
1.2661004E+000	3.149518695590720E-002
1.2694327E+000	3.478878090992654E-002
1.2727733E+000	3.794056462249873E-002
1.2761114E+000	4.031534520116747E-002
1.2794404E+000	4.262355439791410E-002
1.2827742E+000	4.447964350637768E-002
1.2861103E+000	4.660783737383939E-002
1.2894402E+000	4.805141006141572E-002
1.2927955E+000	4.978418714987891E-002
1.2961310E+000	5.077341492228876E-002
1.2994876E+000	5.204812894976674E-002
1.3028330E+000	5.298896364090178E-002
1.3061478E+000	5.420210089965649E-002
1.3094891E+000	5.510978145844891E-002
1.3128427E+000	5.617150136721794E-002
1.3161657E+000	5.666906970772767E-002
1.3195043E+000	5.787647404497442E-002
1.3228345E+000	5.875771605293822E-002
1.3261770E+000	5.964287010839395E-002
1.3295039E+000	6.076500061752810E-002
1.3328489E+000	6.131524188716966E-002
1.3361872E+000	6.200157691946206E-002
1.3395399E+000	6.331414436069660E-002
1.3428652E+000	6.430428499958427E-002
1.3462117E+000	6.540866135081524E-002
1.3495467E+000	6.641948702008893E-002
1.3528804E+000	6.763437606679523E-002
1.3562198E+000	6.908379330149017E-002
1.3595700E+000	7.039530572350107E-002
1.3628987E+000	7.268880306729444E-002
1.3662658E+000	7.435267597522099E-002
1.3696052E+000	7.589220972525190E-002
1.3729373E+000	7.822970007693586E-002
1.3762572E+000	8.125051661902649E-002
1.3796179E+000	8.381032662401644E-002
1.3829473E+000	9.335812907436204E-002
1.3863024E+000	9.289819097745600E-002
1.3896365E+000	9.692169756992006E-002
1.3929775E+000	1.020100850180379E-001
1.3963000E+000	1.086171691666498E-001
1.3996400E+000	1.162289313634337E-001
1.4029663E+000	1.253169721415097E-001
1.4062827E+000	1.366149920523836E-001
1.4096526E+000	1.498330380170708E-001
1.4129825E+000	1.652474455439505E-001
1.4163140E+000	1.840610630493174E-001
1.4196419E+000	2.066184774742430E-001
1.4229813E+000	2.331651801169263E-001
