1.0000371E+005	1.6033337E+000	-1.2511881E-001
6.8243391E+004	1.6055809E+000	-8.2928121E-002
4.6568813E+004	1.6084337E+000	-4.8850838E-002
3.1788156E+004	1.6139243E+000	-2.6148349E-002
2.1693141E+004	1.6138047E+000	-1.1706920E-002
1.4799215E+004	1.6201011E+000	-8.1258552E-004
1.0104291E+004	1.6275100E+000	4.7469786E-003
6.8929868E+003	1.6323335E+000	1.0052169E-002
4.7034917E+003	1.6347146E+000	1.6366720E-002
3.2110288E+003	1.6405224E+000	1.9072749E-002
2.1907017E+003	1.6427393E+000	1.8927565E-002
1.4954806E+003	1.6484509E+000	2.1842051E-002
1.0203272E+003	1.6503662E+000	3.0112945E-002
6.9656000E+002	1.6579059E+000	3.4627840E-002
4.7515182E+002	1.6633482E+000	4.2786226E-002
3.2427386E+002	1.6705680E+000	5.6700308E-002
2.2134558E+002	1.6796920E+000	7.1704596E-002
1.5101508E+002	1.6904494E+000	9.1626264E-002
1.0311902E+002	1.7058976E+000	1.2016651E-001
7.0337952E+001	1.7243690E+000	1.5112869E-001
4.8017799E+001	1.7454323E+000	2.0219535E-001
3.2766609E+001	1.7820485E+000	2.6345852E-001
2.2353380E+001	1.8297421E+000	3.4803998E-001
1.5258789E+001	1.8988183E+000	4.5303744E-001
1.0416656E+001	2.0031934E+000	5.8623266E-001
7.1087480E+000	2.1682796E+000	7.5364339E-001
4.8494711E+000	2.4051664E+000	9.0107501E-001
3.3103824E+000	2.7177448E+000	1.0068305E+000
2.2579505E+000	3.0857038E+000	1.0480114E+000
1.5409291E+000	3.4212377E+000	9.5711792E-001
1.0523275E+000	3.6833951E+000	7.9119360E-001
7.1779639E-001	3.8722558E+000	5.9600723E-001
4.8987344E-001	4.0300803E+000	4.1674355E-001
3.3451095E-001	4.1852670E+000	2.9811689E-001
2.2816882E-001	4.3264146E+000	2.5302315E-001
