1.0000371E+005	1.6034759E+000	-1.2767093E-001
6.8243391E+004	1.6059518E+000	-7.9719611E-002
4.6568813E+004	1.6087438E+000	-5.0391763E-002
3.1788156E+004	1.6126058E+000	-2.7248623E-002
2.1693141E+004	1.6159494E+000	-1.1702868E-002
1.4799215E+004	1.6224060E+000	-1.4995687E-003
1.0104291E+004	1.6269413E+000	6.2840609E-003
6.8929868E+003	1.6297448E+000	1.0501059E-002
4.7034917E+003	1.6359266E+000	1.5710324E-002
3.2110288E+003	1.6404988E+000	1.6753459E-002
2.1907017E+003	1.6434035E+000	1.9443966E-002
1.4954806E+003	1.6467651E+000	2.4239773E-002
1.0203272E+003	1.6524950E+000	3.0450022E-002
6.9656000E+002	1.6599959E+000	3.6773998E-002
4.7515182E+002	1.6667461E+000	4.6267789E-002
3.2427386E+002	1.6739352E+000	5.6257162E-002
2.2134558E+002	1.6826025E+000	7.0587792E-002
1.5101508E+002	1.6909186E+000	9.0838678E-002
1.0311902E+002	1.7077978E+000	1.2022997E-001
7.0337952E+001	1.7245862E+000	1.5727721E-001
4.8017799E+001	1.7494553E+000	2.0411812E-001
3.2766609E+001	1.7834573E+000	2.7044269E-001
2.2353380E+001	1.8253146E+000	3.5354564E-001
1.5258789E+001	1.8877645E+000	4.7086430E-001
1.0416656E+001	1.9840367E+000	6.1637419E-001
7.1087480E+000	2.1368644E+000	7.8757662E-001
4.8494711E+000	2.3647175E+000	9.9288881E-001
3.3103824E+000	2.6953716E+000	1.1910979E+000
2.2579505E+000	3.1334836E+000	1.2914224E+000
1.5409291E+000	3.5917103E+000	1.2714317E+000
1.0523275E+000	3.9907272E+000	1.1142607E+000
7.1779639E-001	4.2744861E+000	8.9050972E-001
4.8987344E-001	4.4507127E+000	6.6994679E-001
3.3451095E-001	4.5630560E+000	4.7503272E-001
2.2816882E-001	4.6533518E+000	3.2730600E-001
1.5578270E-001	4.7351899E+000	2.3561811E-001
