1.0000371E+005	1.6097879E+000	-1.2876001E-001
6.8243391E+004	1.6099987E+000	-8.5962057E-002
4.6568813E+004	1.6095365E+000	-5.6869470E-002
3.1788156E+004	1.6118470E+000	-3.4449663E-002
2.1693141E+004	1.6152000E+000	-1.8346069E-002
1.4799215E+004	1.6183425E+000	-7.5715184E-003
1.0104291E+004	1.6219500E+000	9.5734827E-004
6.8929868E+003	1.6232042E+000	5.7005021E-003
4.7034917E+003	1.6286099E+000	9.3415054E-003
3.2110288E+003	1.6315942E+000	1.2845547E-002
2.1907017E+003	1.6340661E+000	1.6810196E-002
1.4954806E+003	1.6389544E+000	2.4919447E-002
1.0203272E+003	1.6418025E+000	2.6734507E-002
6.9656000E+002	1.6451976E+000	3.3386569E-002
4.7515182E+002	1.6554121E+000	4.7998648E-002
3.2427386E+002	1.6620507E+000	5.7028186E-002
2.2134558E+002	1.6744081E+000	7.3973283E-002
1.5101508E+002	1.6826996E+000	9.2113599E-002
1.0311902E+002	1.6965865E+000	1.2082704E-001
7.0337952E+001	1.7146045E+000	1.5664205E-001
4.8017799E+001	1.7399678E+000	2.0623413E-001
3.2766609E+001	1.7717311E+000	2.7157632E-001
2.2353380E+001	1.8138123E+000	3.6421990E-001
1.5258789E+001	1.8775228E+000	4.7994590E-001
1.0416656E+001	1.9727471E+000	6.3313299E-001
7.1087480E+000	2.1118138E+000	8.2710522E-001
4.8494711E+000	2.3329325E+000	1.0538800E+000
3.3103824E+000	2.6782835E+000	1.2732855E+000
2.2579505E+000	3.1191478E+000	1.4255893E+000
1.5409291E+000	3.6503594E+000	1.4471781E+000
1.0523275E+000	4.1298308E+000	1.3146684E+000
7.1779639E-001	4.4906602E+000	1.0724717E+000
4.8987344E-001	4.7165656E+000	8.1923902E-001
3.3451095E-001	4.8561463E+000	6.0196596E-001
2.2816882E-001	4.9346957E+000	4.2704344E-001
1.5578270E-001	4.9920650E+000	2.9196852E-001
1.0627061E-001	5.0525298E+000	2.0449938E-001
