Results:

Channel 1:

Potential/V	Current/A

1.200	2.443e-5
1.201	7.877e-5
1.202	1.107e-4
1.203	1.321e-4
1.204	1.486e-4
1.205	1.616e-4
1.206	1.717e-4
1.207	1.819e-4
1.208	1.888e-4
1.209	1.972e-4
1.210	2.042e-4
1.211	2.106e-4
1.212	2.159e-4
1.213	2.211e-4
1.214	2.268e-4
1.215	2.313e-4
1.216	2.371e-4
1.217	2.413e-4
1.218	2.449e-4
1.219	2.489e-4
1.220	2.523e-4
1.221	2.547e-4
1.222	2.587e-4
1.223	2.622e-4
1.224	2.660e-4
1.225	2.688e-4
1.226	2.702e-4
1.227	2.739e-4
1.228	2.769e-4
1.229	2.813e-4
1.230	2.831e-4
1.231	2.850e-4
1.232	2.872e-4
1.233	2.904e-4
1.234	2.920e-4
1.235	2.940e-4
1.236	2.953e-4
1.237	2.978e-4
1.238	2.995e-4
1.239	3.009e-4
1.240	3.023e-4
1.241	3.048e-4
1.242	3.059e-4
1.243	3.073e-4
1.244	3.095e-4
1.245	3.095e-4
1.246	3.112e-4
1.247	3.131e-4
1.248	3.129e-4
1.249	3.155e-4
1.250	3.169e-4
1.251	3.180e-4
1.252	3.183e-4
1.253	3.193e-4
1.254	3.213e-4
1.255	3.229e-4
1.256	3.234e-4
1.257	3.244e-4
1.258	3.259e-4
1.259	3.271e-4
1.260	3.282e-4
1.261	3.290e-4
1.262	3.292e-4
1.263	3.297e-4
1.264	3.305e-4
1.265	3.318e-4
1.266	3.317e-4
1.267	3.331e-4
1.268	3.346e-4
1.269	3.350e-4
1.270	3.364e-4
1.271	3.367e-4
1.272	3.375e-4
1.273	3.387e-4
1.274	3.398e-4
1.275	3.394e-4
1.276	3.400e-4
1.277	3.417e-4
1.278	3.421e-4
1.279	3.427e-4
1.280	3.445e-4
1.281	3.459e-4
1.282	3.444e-4
1.283	3.468e-4
1.284	3.485e-4
1.285	3.479e-4
1.286	3.488e-4
1.287	3.494e-4
1.288	3.495e-4
1.289	3.502e-4
1.290	3.508e-4
1.291	3.508e-4
1.292	3.530e-4
1.293	3.536e-4
1.294	3.542e-4
1.295	3.537e-4
1.296	3.544e-4
1.297	3.570e-4
1.298	3.566e-4
1.299	3.580e-4
1.300	3.585e-4
1.301	3.585e-4
1.302	3.592e-4
1.303	3.594e-4
1.304	3.603e-4
1.305	3.619e-4
1.306	3.625e-4
1.307	3.638e-4
1.308	3.642e-4
1.309	3.650e-4
1.310	3.659e-4
1.311	3.674e-4
1.312	3.681e-4
1.313	3.681e-4
1.314	3.687e-4
1.315	3.696e-4
1.316	3.698e-4
1.317	3.719e-4
1.318	3.732e-4
1.319	3.739e-4
1.320	3.749e-4
1.321	3.751e-4
1.322	3.766e-4
1.323	3.769e-4
1.324	3.770e-4
1.325	3.790e-4
1.326	3.793e-4
1.327	3.798e-4
1.328	3.819e-4
1.329	3.820e-4
1.330	3.837e-4
1.331	3.858e-4
1.332	3.869e-4
1.333	3.870e-4
1.334	3.885e-4
1.335	3.888e-4
1.336	3.910e-4
1.337	3.918e-4
1.338	3.927e-4
1.339	3.926e-4
1.340	3.938e-4
1.341	3.943e-4
1.342	3.955e-4
1.343	3.965e-4
1.344	3.984e-4
1.345	3.987e-4
1.346	4.003e-4
1.347	4.016e-4
1.348	4.019e-4
1.349	4.032e-4
1.350	4.045e-4
1.351	4.064e-4
1.352	4.065e-4
1.353	4.082e-4
1.354	4.102e-4
1.355	4.108e-4
1.356	4.127e-4
1.357	4.139e-4
1.358	4.137e-4
1.359	4.151e-4
1.360	4.166e-4
1.361	4.185e-4
1.362	4.189e-4
1.363	4.189e-4
1.364	4.215e-4
1.365	4.215e-4
1.366	4.242e-4
1.367	4.248e-4
1.368	4.269e-4
1.369	4.288e-4
1.370	4.306e-4
1.371	4.320e-4
1.372	4.346e-4
1.373	4.353e-4
1.374	4.361e-4
1.375	4.385e-4
1.376	4.400e-4
1.377	4.422e-4
1.378	4.423e-4
1.379	4.453e-4
1.380	4.469e-4
1.381	4.463e-4
1.382	4.502e-4
1.383	4.533e-4
1.384	4.529e-4
1.385	4.561e-4
1.386	4.584e-4
1.387	4.591e-4
1.388	4.612e-4
1.389	4.636e-4
1.390	4.659e-4
1.391	4.676e-4
1.392	4.706e-4
1.393	4.719e-4
1.394	4.742e-4
1.395	4.768e-4
1.396	4.797e-4
1.397	4.819e-4
1.398	4.851e-4
1.399	4.885e-4
1.400	4.906e-4
1.401	4.929e-4
1.402	4.957e-4
1.403	4.982e-4
1.404	5.010e-4
1.405	5.050e-4
1.406	5.086e-4
1.407	5.107e-4
1.408	5.166e-4
1.409	5.178e-4
1.410	5.218e-4
1.411	5.272e-4
1.412	5.315e-4
1.413	5.347e-4
1.414	5.402e-4
1.415	5.455e-4
1.416	5.496e-4
1.417	5.541e-4
1.418	5.597e-4
1.419	5.645e-4
1.420	5.704e-4
1.421	5.771e-4
1.422	5.841e-4
1.423	5.891e-4
1.424	5.977e-4
1.425	6.053e-4
1.426	6.114e-4
1.427	6.193e-4
1.428	6.286e-4
1.429	6.368e-4
1.430	6.464e-4
1.431	6.573e-4
1.432	6.664e-4
1.433	6.797e-4
1.434	6.926e-4
1.435	7.039e-4
1.436	7.171e-4
1.437	7.312e-4
1.438	7.445e-4
1.439	7.598e-4
1.440	7.742e-4
1.441	7.923e-4
1.442	8.084e-4
1.443	8.250e-4
1.444	8.441e-4
1.445	8.625e-4
1.446	8.827e-4
1.447	9.036e-4
1.448	9.232e-4
1.449	9.456e-4
1.450	9.690e-4
1.451	9.939e-4
1.452	1.018e-3
1.453	1.044e-3
1.454	1.071e-3
1.455	1.096e-3
1.456	1.124e-3
1.457	1.153e-3
1.458	1.183e-3
1.459	1.214e-3
1.460	1.247e-3
1.461	1.279e-3
1.462	1.313e-3
1.463	1.348e-3
1.464	1.384e-3
1.465	1.422e-3
1.466	1.456e-3
1.467	1.494e-3
1.468	1.532e-3
1.469	1.571e-3
1.470	1.615e-3
1.471	1.655e-3
1.472	1.698e-3
1.473	1.741e-3
1.474	1.787e-3
1.475	1.831e-3
1.476	1.877e-3
1.477	1.927e-3
1.478	1.977e-3
1.479	2.031e-3
1.480	2.084e-3
1.481	2.135e-3
1.482	2.183e-3
1.483	2.237e-3
1.484	2.290e-3
1.485	2.345e-3
1.486	2.398e-3
1.487	2.454e-3
1.488	2.514e-3
1.489	2.570e-3
1.490	2.632e-3
1.491	2.693e-3
1.492	2.747e-3
1.493	2.805e-3
1.494	2.869e-3
1.495	2.930e-3
1.496	2.995e-3
1.497	3.059e-3
1.498	3.123e-3
1.499	3.188e-3
1.500	3.253e-3
1.501	3.319e-3
1.502	3.387e-3
1.503	3.460e-3
1.504	3.527e-3
1.505	3.605e-3
1.506	3.678e-3
1.507	3.738e-3
1.508	3.813e-3
1.509	3.888e-3
1.510	3.961e-3
1.511	4.030e-3
1.512	4.108e-3
1.513	4.178e-3
1.514	4.251e-3
1.515	4.330e-3
1.516	4.405e-3
1.517	4.487e-3
1.518	4.568e-3
1.519	4.642e-3
1.520	4.713e-3
1.521	4.788e-3
1.522	4.864e-3
1.523	4.946e-3
1.524	5.028e-3
1.525	5.098e-3
1.526	5.186e-3
1.527	5.271e-3
1.528	5.358e-3
1.529	5.438e-3
1.530	5.513e-3
1.531	5.601e-3
1.532	5.689e-3
1.533	5.772e-3
1.534	5.859e-3
1.535	5.937e-3
1.536	6.015e-3
1.537	6.120e-3
1.538	6.211e-3
1.539	6.284e-3
1.540	6.374e-3
1.541	6.474e-3
1.542	6.565e-3
1.543	6.645e-3
1.544	6.721e-3
1.545	6.809e-3
1.546	6.902e-3
1.547	6.990e-3
1.548	7.075e-3
1.549	7.174e-3
1.550	7.271e-3
1.551	7.349e-3
1.552	7.444e-3
1.553	7.533e-3
1.554	7.630e-3
1.555	7.736e-3
1.556	7.826e-3
1.557	7.922e-3
1.558	8.012e-3
1.559	8.097e-3
1.560	8.194e-3
1.561	8.291e-3
1.562	8.372e-3
1.563	8.459e-3
1.564	8.556e-3
1.565	8.660e-3
1.566	8.734e-3
1.567	8.834e-3
1.568	8.941e-3
1.569	9.038e-3
1.570	9.108e-3
1.571	9.211e-3
1.572	9.318e-3
