Results:

Channel 1:
Potential/V	Current/A

2.200	1.694e-1
2.199	1.671e-1
2.198	1.648e-1
2.197	1.628e-1
2.196	1.609e-1
2.195	1.590e-1
2.194	1.569e-1
2.193	1.548e-1
2.192	1.530e-1
2.191	1.513e-1
2.190	1.494e-1
2.189	1.476e-1
2.188	1.459e-1
2.187	1.445e-1
2.186	1.428e-1
2.185	1.410e-1
2.184	1.394e-1
2.183	1.376e-1
2.182	1.359e-1
2.181	1.342e-1
2.180	1.327e-1
2.179	1.313e-1
2.178	1.299e-1
2.177	1.284e-1
2.176	1.269e-1
2.175	1.254e-1
2.174	1.240e-1
2.173	1.226e-1
2.172	1.212e-1
2.171	1.198e-1
2.170	1.185e-1
2.169	1.171e-1
2.168	1.158e-1
2.167	1.144e-1
2.166	1.132e-1
2.165	1.118e-1
2.164	1.105e-1
2.163	1.093e-1
2.162	1.080e-1
2.161	1.067e-1
2.160	1.055e-1
2.159	1.045e-1
2.158	1.033e-1
2.157	1.021e-1
2.156	1.010e-1
2.155	9.985e-2
2.154	9.861e-2
2.153	9.739e-2
2.152	9.619e-2
2.151	9.506e-2
2.150	9.406e-2
2.149	9.304e-2
2.148	9.190e-2
2.147	9.092e-2
2.146	8.984e-2
2.145	8.879e-2
2.144	8.776e-2
2.143	8.667e-2
2.142	8.572e-2
2.141	8.466e-2
2.140	8.366e-2
2.139	8.264e-2
2.138	8.172e-2
2.137	8.073e-2
2.136	7.975e-2
2.135	7.883e-2
2.134	7.800e-2
2.133	7.711e-2
2.132	7.624e-2
2.131	7.536e-2
2.130	7.453e-2
2.129	7.363e-2
2.128	7.288e-2
2.127	7.200e-2
2.126	7.131e-2
2.125	7.046e-2
2.124	6.957e-2
2.123	6.874e-2
2.122	6.800e-2
2.121	6.720e-2
2.120	6.641e-2
2.119	6.577e-2
2.118	6.496e-2
2.117	6.418e-2
2.116	6.337e-2
2.115	6.265e-2
2.114	6.194e-2
2.113	6.123e-2
2.112	6.049e-2
2.111	5.984e-2
2.110	5.915e-2
2.109	5.844e-2
2.108	5.773e-2
2.107	5.705e-2
2.106	5.634e-2
2.105	5.568e-2
2.104	5.507e-2
2.103	5.445e-2
2.102	5.391e-2
2.101	5.334e-2
2.100	5.277e-2
2.099	5.212e-2
2.098	5.160e-2
2.097	5.109e-2
2.096	5.052e-2
2.095	4.987e-2
2.094	4.928e-2
2.093	4.870e-2
2.092	4.815e-2
2.091	4.761e-2
2.090	4.704e-2
2.089	4.648e-2
2.088	4.592e-2
2.087	4.535e-2
2.086	4.483e-2
2.085	4.434e-2
2.084	4.385e-2
2.083	4.334e-2
2.082	4.284e-2
2.081	4.233e-2
2.080	4.177e-2
2.079	4.127e-2
2.078	4.079e-2
2.077	4.028e-2
2.076	3.981e-2
2.075	3.936e-2
2.074	3.895e-2
2.073	3.855e-2
2.072	3.808e-2
2.071	3.767e-2
2.070	3.719e-2
2.069	3.674e-2
2.068	3.632e-2
2.067	3.589e-2
2.066	3.546e-2
2.065	3.504e-2
2.064	3.462e-2
2.063	3.423e-2
2.062	3.384e-2
2.061	3.346e-2
2.060	3.304e-2
2.059	3.269e-2
2.058	3.236e-2
2.057	3.200e-2
2.056	3.164e-2
2.055	3.128e-2
2.054	3.088e-2
2.053	3.054e-2
2.052	3.018e-2
2.051	2.984e-2
2.050	2.947e-2
2.049	2.912e-2
2.048	2.872e-2
2.047	2.836e-2
2.046	2.808e-2
2.045	2.774e-2
2.044	2.738e-2
2.043	2.712e-2
2.042	2.680e-2
2.041	2.650e-2
2.040	2.617e-2
2.039	2.583e-2
2.038	2.552e-2
2.037	2.524e-2
2.036	2.491e-2
2.035	2.463e-2
2.034	2.442e-2
2.033	2.419e-2
2.032	2.382e-2
2.031	2.356e-2
2.030	2.329e-2
2.029	2.297e-2
2.028	2.269e-2
2.027	2.242e-2
2.026	2.215e-2
2.025	2.191e-2
2.024	2.168e-2
2.023	2.149e-2
2.022	2.120e-2
2.021	2.092e-2
2.020	2.067e-2
2.019	2.043e-2
2.018	2.018e-2
2.017	1.999e-2
2.016	1.980e-2
2.015	1.957e-2
2.014	1.932e-2
2.013	1.912e-2
2.012	1.887e-2
2.011	1.866e-2
2.010	1.842e-2
2.009	1.821e-2
2.008	1.801e-2
2.007	1.778e-2
2.006	1.760e-2
2.005	1.745e-2
2.004	1.730e-2
2.003	1.707e-2
2.002	1.686e-2
2.001	1.666e-2
2.000	1.644e-2
1.999	1.623e-2
1.998	1.609e-2
1.997	1.593e-2
1.996	1.568e-2
1.995	1.551e-2
1.994	1.532e-2
1.993	1.517e-2
1.992	1.505e-2
1.991	1.488e-2
1.990	1.469e-2
1.989	1.452e-2
1.988	1.432e-2
1.987	1.413e-2
1.986	1.401e-2
1.985	1.387e-2
1.984	1.372e-2
1.983	1.353e-2
1.982	1.337e-2
1.981	1.328e-2
1.980	1.313e-2
1.979	1.298e-2
1.978	1.286e-2
1.977	1.263e-2
1.976	1.250e-2
1.975	1.237e-2
1.974	1.223e-2
1.973	1.209e-2
1.972	1.201e-2
1.971	1.188e-2
1.970	1.169e-2
1.969	1.154e-2
1.968	1.140e-2
1.967	1.128e-2
1.966	1.116e-2
1.965	1.106e-2
1.964	1.097e-2
1.963	1.085e-2
1.962	1.070e-2
1.961	1.058e-2
1.960	1.050e-2
1.959	1.035e-2
1.958	1.022e-2
1.957	1.011e-2
1.956	9.993e-3
1.955	9.900e-3
1.954	9.784e-3
1.953	9.680e-3
1.952	9.569e-3
1.951	9.470e-3
1.950	9.376e-3
1.949	9.271e-3
1.948	9.162e-3
1.947	9.074e-3
1.946	8.982e-3
1.945	8.892e-3
1.944	8.806e-3
1.943	8.702e-3
1.942	8.610e-3
1.941	8.515e-3
1.940	8.416e-3
1.939	8.334e-3
1.938	8.248e-3
1.937	8.165e-3
1.936	8.074e-3
1.935	7.988e-3
1.934	7.906e-3
1.933	7.809e-3
1.932	7.723e-3
1.931	7.650e-3
