Results:

Channel 1:

Potential/V	Current/A

1.200	-1.193e-5
1.201	4.457e-5
1.202	7.768e-5
1.203	9.930e-5
1.204	1.146e-4
1.205	1.260e-4
1.206	1.366e-4
1.207	1.462e-4
1.208	1.523e-4
1.209	1.596e-4
1.210	1.668e-4
1.211	1.725e-4
1.212	1.777e-4
1.213	1.821e-4
1.214	1.875e-4
1.215	1.926e-4
1.216	1.968e-4
1.217	2.026e-4
1.218	2.050e-4
1.219	2.093e-4
1.220	2.131e-4
1.221	2.151e-4
1.222	2.194e-4
1.223	2.235e-4
1.224	2.258e-4
1.225	2.288e-4
1.226	2.328e-4
1.227	2.351e-4
1.228	2.382e-4
1.229	2.443e-4
1.230	2.465e-4
1.231	2.481e-4
1.232	2.508e-4
1.233	2.520e-4
1.234	2.543e-4
1.235	2.565e-4
1.236	2.597e-4
1.237	2.611e-4
1.238	2.635e-4
1.239	2.655e-4
1.240	2.677e-4
1.241	2.701e-4
1.242	2.714e-4
1.243	2.741e-4
1.244	2.757e-4
1.245	2.775e-4
1.246	2.790e-4
1.247	2.802e-4
1.248	2.822e-4
1.249	2.837e-4
1.250	2.847e-4
1.251	2.873e-4
1.252	2.884e-4
1.253	2.907e-4
1.254	2.926e-4
1.255	2.943e-4
1.256	2.943e-4
1.257	2.966e-4
1.258	2.980e-4
1.259	2.987e-4
1.260	2.999e-4
1.261	3.025e-4
1.262	3.016e-4
1.263	3.041e-4
1.264	3.056e-4
1.265	3.069e-4
1.266	3.062e-4
1.267	3.100e-4
1.268	3.102e-4
1.269	3.112e-4
1.270	3.118e-4
1.271	3.133e-4
1.272	3.137e-4
1.273	3.140e-4
1.274	3.166e-4
1.275	3.169e-4
1.276	3.170e-4
1.277	3.189e-4
1.278	3.196e-4
1.279	3.199e-4
1.280	3.224e-4
1.281	3.247e-4
1.282	3.246e-4
1.283	3.251e-4
1.284	3.259e-4
1.285	3.264e-4
1.286	3.282e-4
1.287	3.293e-4
1.288	3.292e-4
1.289	3.311e-4
1.290	3.301e-4
1.291	3.307e-4
1.292	3.327e-4
1.293	3.339e-4
1.294	3.347e-4
1.295	3.349e-4
1.296	3.363e-4
1.297	3.369e-4
1.298	3.370e-4
1.299	3.386e-4
1.300	3.395e-4
1.301	3.401e-4
1.302	3.408e-4
1.303	3.409e-4
1.304	3.429e-4
1.305	3.434e-4
1.306	3.454e-4
1.307	3.448e-4
1.308	3.460e-4
1.309	3.462e-4
1.310	3.473e-4
1.311	3.479e-4
1.312	3.489e-4
1.313	3.500e-4
1.314	3.502e-4
1.315	3.508e-4
1.316	3.509e-4
1.317	3.514e-4
1.318	3.544e-4
1.319	3.540e-4
1.320	3.549e-4
1.321	3.559e-4
1.322	3.572e-4
1.323	3.579e-4
1.324	3.586e-4
1.325	3.585e-4
1.326	3.609e-4
1.327	3.618e-4
1.328	3.615e-4
1.329	3.624e-4
1.330	3.636e-4
1.331	3.661e-4
1.332	3.676e-4
1.333	3.674e-4
1.334	3.685e-4
1.335	3.695e-4
1.336	3.704e-4
1.337	3.699e-4
1.338	3.726e-4
1.339	3.733e-4
1.340	3.748e-4
1.341	3.763e-4
1.342	3.754e-4
1.343	3.763e-4
1.344	3.786e-4
1.345	3.803e-4
1.346	3.808e-4
1.347	3.824e-4
1.348	3.830e-4
1.349	3.840e-4
1.350	3.855e-4
1.351	3.870e-4
1.352	3.875e-4
1.353	3.887e-4
1.354	3.905e-4
1.355	3.915e-4
1.356	3.927e-4
1.357	3.954e-4
1.358	3.966e-4
1.359	3.985e-4
1.360	4.001e-4
1.361	4.011e-4
1.362	4.024e-4
1.363	4.052e-4
1.364	4.058e-4
1.365	4.081e-4
1.366	4.096e-4
1.367	4.114e-4
1.368	4.125e-4
1.369	4.136e-4
1.370	4.163e-4
1.371	4.170e-4
1.372	4.201e-4
1.373	4.213e-4
1.374	4.233e-4
1.375	4.253e-4
1.376	4.274e-4
1.377	4.300e-4
1.378	4.304e-4
1.379	4.337e-4
1.380	4.350e-4
1.381	4.365e-4
1.382	4.390e-4
1.383	4.429e-4
1.384	4.443e-4
1.385	4.465e-4
1.386	4.486e-4
1.387	4.503e-4
1.388	4.526e-4
1.389	4.554e-4
1.390	4.581e-4
1.391	4.600e-4
1.392	4.626e-4
1.393	4.649e-4
1.394	4.680e-4
1.395	4.716e-4
1.396	4.742e-4
1.397	4.763e-4
1.398	4.781e-4
1.399	4.812e-4
1.400	4.832e-4
1.401	4.869e-4
1.402	4.905e-4
1.403	4.929e-4
1.404	4.965e-4
1.405	5.000e-4
1.406	5.032e-4
1.407	5.066e-4
1.408	5.123e-4
1.409	5.169e-4
1.410	5.200e-4
1.411	5.241e-4
1.412	5.285e-4
1.413	5.308e-4
1.414	5.378e-4
1.415	5.420e-4
1.416	5.458e-4
1.417	5.517e-4
1.418	5.571e-4
1.419	5.634e-4
1.420	5.683e-4
1.421	5.754e-4
1.422	5.818e-4
1.423	5.875e-4
1.424	5.944e-4
1.425	6.020e-4
1.426	6.086e-4
1.427	6.166e-4
1.428	6.264e-4
1.429	6.341e-4
1.430	6.423e-4
1.431	6.517e-4
1.432	6.614e-4
1.433	6.724e-4
1.434	6.844e-4
1.435	6.950e-4
1.436	7.058e-4
1.437	7.181e-4
1.438	7.300e-4
1.439	7.436e-4
1.440	7.584e-4
1.441	7.726e-4
1.442	7.865e-4
1.443	8.018e-4
1.444	8.189e-4
1.445	8.350e-4
1.446	8.513e-4
1.447	8.707e-4
1.448	8.887e-4
1.449	9.062e-4
1.450	9.259e-4
1.451	9.462e-4
1.452	9.662e-4
1.453	9.896e-4
1.454	1.011e-3
1.455	1.034e-3
1.456	1.056e-3
1.457	1.081e-3
1.458	1.107e-3
1.459	1.133e-3
1.460	1.161e-3
1.461	1.188e-3
1.462	1.215e-3
1.463	1.244e-3
1.464	1.273e-3
1.465	1.303e-3
1.466	1.335e-3
1.467	1.367e-3
1.468	1.400e-3
1.469	1.433e-3
1.470	1.467e-3
1.471	1.502e-3
1.472	1.538e-3
1.473	1.574e-3
1.474	1.612e-3
1.475	1.650e-3
1.476	1.687e-3
1.477	1.725e-3
1.478	1.765e-3
1.479	1.805e-3
1.480	1.845e-3
1.481	1.887e-3
1.482	1.932e-3
1.483	1.977e-3
1.484	2.022e-3
1.485	2.069e-3
1.486	2.115e-3
1.487	2.162e-3
1.488	2.209e-3
1.489	2.258e-3
1.490	2.304e-3
1.491	2.352e-3
1.492	2.405e-3
1.493	2.457e-3
1.494	2.507e-3
1.495	2.559e-3
1.496	2.611e-3
