Results:

Channel 1:

Potential/V	Current/A

1.900	1.579e-2
1.899	1.565e-2
1.898	1.552e-2
1.897	1.538e-2
1.896	1.527e-2
1.895	1.516e-2
1.894	1.506e-2
1.893	1.496e-2
1.892	1.486e-2
1.891	1.477e-2
1.890	1.466e-2
1.889	1.455e-2
1.888	1.442e-2
1.887	1.431e-2
1.886	1.423e-2
1.885	1.413e-2
1.884	1.403e-2
1.883	1.394e-2
1.882	1.386e-2
1.881	1.375e-2
1.880	1.367e-2
1.879	1.358e-2
1.878	1.348e-2
1.877	1.340e-2
1.876	1.333e-2
1.875	1.324e-2
1.874	1.317e-2
1.873	1.310e-2
1.872	1.304e-2
1.871	1.297e-2
1.870	1.290e-2
1.869	1.281e-2
1.868	1.273e-2
1.867	1.265e-2
1.866	1.256e-2
1.865	1.249e-2
1.864	1.241e-2
1.863	1.237e-2
1.862	1.232e-2
1.861	1.223e-2
1.860	1.216e-2
1.859	1.209e-2
1.858	1.203e-2
1.857	1.198e-2
1.856	1.189e-2
1.855	1.179e-2
1.854	1.170e-2
1.853	1.160e-2
1.852	1.152e-2
1.851	1.144e-2
1.850	1.141e-2
1.849	1.136e-2
1.848	1.130e-2
1.847	1.125e-2
1.846	1.117e-2
1.845	1.110e-2
1.844	1.105e-2
1.843	1.102e-2
1.842	1.093e-2
1.841	1.088e-2
1.840	1.082e-2
1.839	1.075e-2
1.838	1.070e-2
1.837	1.065e-2
1.836	1.060e-2
1.835	1.055e-2
1.834	1.049e-2
1.833	1.042e-2
1.832	1.038e-2
1.831	1.033e-2
1.830	1.028e-2
1.829	1.022e-2
1.828	1.018e-2
1.827	1.013e-2
1.826	1.007e-2
1.825	1.001e-2
1.824	9.952e-3
1.823	9.895e-3
1.822	9.852e-3
1.821	9.805e-3
1.820	9.736e-3
1.819	9.704e-3
1.818	9.655e-3
1.817	9.606e-3
1.816	9.569e-3
1.815	9.520e-3
1.814	9.451e-3
1.813	9.379e-3
1.812	9.340e-3
1.811	9.307e-3
1.810	9.263e-3
1.809	9.225e-3
1.808	9.197e-3
1.807	9.144e-3
1.806	9.073e-3
1.805	9.043e-3
1.804	9.008e-3
1.803	8.952e-3
1.802	8.884e-3
1.801	8.830e-3
1.800	8.786e-3
1.799	8.734e-3
1.798	8.685e-3
1.797	8.640e-3
1.796	8.594e-3
1.795	8.544e-3
1.794	8.493e-3
1.793	8.458e-3
1.792	8.424e-3
1.791	8.381e-3
1.790	8.313e-3
1.789	8.274e-3
1.788	8.238e-3
1.787	8.184e-3
1.786	8.147e-3
1.785	8.092e-3
1.784	8.057e-3
1.783	8.022e-3
1.782	7.976e-3
1.781	7.927e-3
1.780	7.882e-3
1.779	7.838e-3
1.778	7.788e-3
1.777	7.739e-3
1.776	7.707e-3
1.775	7.675e-3
1.774	7.668e-3
1.773	7.619e-3
1.772	7.557e-3
1.771	7.527e-3
1.770	7.511e-3
1.769	7.480e-3
1.768	7.463e-3
1.767	7.432e-3
1.766	7.365e-3
1.765	7.317e-3
1.764	7.296e-3
1.763	7.256e-3
1.762	7.203e-3
