Results:

Channel 1:

Potential/V	Current/A

1.200	1.303e-5
1.201	6.137e-5
1.202	8.997e-5
1.203	1.112e-4
1.204	1.250e-4
1.205	1.363e-4
1.206	1.460e-4
1.207	1.547e-4
1.208	1.622e-4
1.209	1.707e-4
1.210	1.762e-4
1.211	1.822e-4
1.212	1.875e-4
1.213	1.926e-4
1.214	1.973e-4
1.215	2.018e-4
1.216	2.060e-4
1.217	2.112e-4
1.218	2.148e-4
1.219	2.180e-4
1.220	2.215e-4
1.221	2.246e-4
1.222	2.281e-4
1.223	2.305e-4
1.224	2.339e-4
1.225	2.371e-4
1.226	2.397e-4
1.227	2.426e-4
1.228	2.451e-4
1.229	2.500e-4
1.230	2.508e-4
1.231	2.541e-4
1.232	2.561e-4
1.233	2.583e-4
1.234	2.606e-4
1.235	2.623e-4
1.236	2.645e-4
1.237	2.661e-4
1.238	2.673e-4
1.239	2.690e-4
1.240	2.702e-4
1.241	2.733e-4
1.242	2.755e-4
1.243	2.764e-4
1.244	2.779e-4
1.245	2.800e-4
1.246	2.808e-4
1.247	2.823e-4
1.248	2.839e-4
1.249	2.848e-4
1.250	2.860e-4
1.251	2.879e-4
1.252	2.899e-4
1.253	2.901e-4
1.254	2.920e-4
1.255	2.942e-4
1.256	2.937e-4
1.257	2.961e-4
1.258	2.965e-4
1.259	2.979e-4
1.260	2.989e-4
1.261	3.000e-4
1.262	3.013e-4
1.263	3.013e-4
1.264	3.031e-4
1.265	3.040e-4
1.266	3.048e-4
1.267	3.062e-4
1.268	3.066e-4
1.269	3.086e-4
1.270	3.087e-4
1.271	3.099e-4
1.272	3.101e-4
1.273	3.117e-4
1.274	3.128e-4
1.275	3.134e-4
1.276	3.142e-4
1.277	3.139e-4
1.278	3.149e-4
1.279	3.158e-4
1.280	3.168e-4
1.281	3.181e-4
1.282	3.185e-4
1.283	3.194e-4
1.284	3.201e-4
1.285	3.210e-4
1.286	3.215e-4
1.287	3.223e-4
1.288	3.227e-4
1.289	3.238e-4
1.290	3.243e-4
1.291	3.238e-4
1.292	3.263e-4
1.293	3.274e-4
1.294	3.274e-4
1.295	3.282e-4
1.296	3.285e-4
1.297	3.289e-4
1.298	3.292e-4
1.299	3.312e-4
1.300	3.322e-4
1.301	3.318e-4
1.302	3.325e-4
1.303	3.328e-4
1.304	3.331e-4
1.305	3.342e-4
1.306	3.364e-4
1.307	3.369e-4
1.308	3.368e-4
1.309	3.377e-4
1.310	3.385e-4
1.311	3.383e-4
1.312	3.401e-4
1.313	3.402e-4
1.314	3.406e-4
1.315	3.412e-4
1.316	3.413e-4
1.317	3.417e-4
1.318	3.431e-4
1.319	3.437e-4
1.320	3.435e-4
1.321	3.449e-4
1.322	3.439e-4
1.323	3.458e-4
1.324	3.459e-4
1.325	3.481e-4
1.326	3.470e-4
1.327	3.475e-4
1.328	3.485e-4
1.329	3.491e-4
1.330	3.496e-4
1.331	3.511e-4
1.332	3.518e-4
1.333	3.505e-4
1.334	3.520e-4
1.335	3.531e-4
1.336	3.531e-4
1.337	3.545e-4
1.338	3.553e-4
1.339	3.567e-4
1.340	3.557e-4
1.341	3.573e-4
1.342	3.581e-4
1.343	3.596e-4
1.344	3.598e-4
1.345	3.614e-4
1.346	3.606e-4
1.347	3.617e-4
1.348	3.628e-4
1.349	3.637e-4
1.350	3.643e-4
1.351	3.656e-4
1.352	3.648e-4
1.353	3.653e-4
1.354	3.668e-4
1.355	3.676e-4
1.356	3.684e-4
1.357	3.696e-4
1.358	3.702e-4
1.359	3.712e-4
1.360	3.724e-4
1.361	3.737e-4
1.362	3.740e-4
1.363	3.767e-4
1.364	3.771e-4
1.365	3.775e-4
1.366	3.792e-4
1.367	3.793e-4
1.368	3.811e-4
1.369	3.830e-4
1.370	3.824e-4
1.371	3.846e-4
1.372	3.857e-4
1.373	3.871e-4
1.374	3.887e-4
1.375	3.890e-4
1.376	3.907e-4
1.377	3.928e-4
1.378	3.931e-4
1.379	3.945e-4
1.380	3.969e-4
1.381	3.974e-4
1.382	3.985e-4
1.383	4.010e-4
1.384	4.030e-4
1.385	4.048e-4
1.386	4.064e-4
1.387	4.071e-4
1.388	4.099e-4
1.389	4.109e-4
1.390	4.127e-4
1.391	4.123e-4
1.392	4.145e-4
1.393	4.174e-4
1.394	4.181e-4
1.395	4.211e-4
1.396	4.228e-4
1.397	4.242e-4
1.398	4.265e-4
1.399	4.284e-4
1.400	4.315e-4
1.401	4.343e-4
1.402	4.361e-4
1.403	4.377e-4
1.404	4.407e-4
1.405	4.425e-4
1.406	4.453e-4
1.407	4.474e-4
1.408	4.512e-4
1.409	4.535e-4
1.410	4.572e-4
1.411	4.592e-4
1.412	4.626e-4
1.413	4.653e-4
1.414	4.699e-4
1.415	4.740e-4
1.416	4.785e-4
1.417	4.817e-4
1.418	4.857e-4
1.419	4.902e-4
1.420	4.948e-4
1.421	5.009e-4
1.422	5.055e-4
1.423	5.114e-4
1.424	5.164e-4
1.425	5.223e-4
1.426	5.278e-4
1.427	5.345e-4
1.428	5.417e-4
1.429	5.481e-4
1.430	5.573e-4
1.431	5.650e-4
1.432	5.728e-4
1.433	5.817e-4
1.434	5.919e-4
1.435	6.007e-4
1.436	6.104e-4
1.437	6.199e-4
1.438	6.307e-4
1.439	6.402e-4
1.440	6.521e-4
1.441	6.646e-4
1.442	6.768e-4
1.443	6.907e-4
1.444	7.043e-4
1.445	7.190e-4
1.446	7.351e-4
1.447	7.498e-4
1.448	7.663e-4
1.449	7.821e-4
1.450	7.999e-4
1.451	8.172e-4
1.452	8.355e-4
1.453	8.561e-4
1.454	8.754e-4
1.455	8.955e-4
1.456	9.172e-4
1.457	9.400e-4
1.458	9.616e-4
1.459	9.865e-4
1.460	1.011e-3
1.461	1.035e-3
1.462	1.063e-3
1.463	1.089e-3
1.464	1.116e-3
1.465	1.144e-3
1.466	1.172e-3
1.467	1.202e-3
1.468	1.235e-3
1.469	1.267e-3
1.470	1.296e-3
1.471	1.329e-3
1.472	1.365e-3
1.473	1.397e-3
1.474	1.431e-3
1.475	1.466e-3
1.476	1.500e-3
1.477	1.535e-3
1.478	1.573e-3
1.479	1.610e-3
1.480	1.649e-3
1.481	1.688e-3
1.482	1.723e-3
1.483	1.763e-3
1.484	1.804e-3
1.485	1.843e-3
1.486	1.889e-3
1.487	1.933e-3
1.488	1.981e-3
1.489	2.027e-3
1.490	2.070e-3
1.491	2.115e-3
1.492	2.161e-3
1.493	2.211e-3
1.494	2.260e-3
1.495	2.312e-3
1.496	2.363e-3
1.497	2.423e-3
1.498	2.475e-3
1.499	2.522e-3
1.500	2.573e-3
1.501	2.629e-3
1.502	2.691e-3
1.503	2.743e-3
1.504	2.808e-3
1.505	2.862e-3
1.506	2.906e-3
1.507	2.956e-3
1.508	3.019e-3
1.509	3.088e-3
1.510	3.147e-3
1.511	3.208e-3
1.512	3.263e-3
1.513	3.319e-3
1.514	3.380e-3
1.515	3.450e-3
1.516	3.515e-3
1.517	3.576e-3
1.518	3.641e-3
1.519	3.709e-3
1.520	3.764e-3
1.521	3.812e-3
1.522	3.871e-3
1.523	3.942e-3
1.524	3.999e-3
1.525	4.068e-3
1.526	4.143e-3
1.527	4.226e-3
1.528	4.302e-3
1.529	4.371e-3
1.530	4.453e-3
1.531	4.526e-3
1.532	4.576e-3
1.533	4.622e-3
1.534	4.701e-3
1.535	4.774e-3
1.536	4.858e-3
1.537	4.919e-3
1.538	4.988e-3
1.539	5.041e-3
1.540	5.104e-3
1.541	5.182e-3
1.542	5.265e-3
1.543	5.338e-3
1.544	5.409e-3
1.545	5.497e-3
1.546	5.569e-3
1.547	5.643e-3
1.548	5.724e-3
1.549	5.801e-3
1.550	5.857e-3
1.551	5.927e-3
1.552	6.001e-3
1.553	6.085e-3
1.554	6.177e-3
1.555	6.241e-3
1.556	6.320e-3
1.557	6.404e-3
1.558	6.478e-3
1.559	6.551e-3
1.560	6.650e-3
1.561	6.720e-3
1.562	6.777e-3
1.563	6.853e-3
1.564	6.948e-3
1.565	7.064e-3
1.566	7.132e-3
1.567	7.197e-3
1.568	7.274e-3
1.569	7.359e-3
1.570	7.424e-3
1.571	7.535e-3
1.572	7.627e-3
1.573	7.703e-3
1.574	7.781e-3
1.575	7.858e-3
1.576	7.935e-3
1.577	8.029e-3
1.578	8.106e-3
1.579	8.180e-3
1.580	8.264e-3
1.581	8.338e-3
1.582	8.421e-3
1.583	8.525e-3
1.584	8.621e-3
1.585	8.693e-3
1.586	8.766e-3
1.587	8.854e-3
1.588	8.944e-3
1.589	9.034e-3
1.590	9.141e-3
1.591	9.228e-3
1.592	9.310e-3
1.593	9.390e-3
1.594	9.482e-3
1.595	9.576e-3
1.596	9.651e-3
1.597	9.732e-3
1.598	9.830e-3
1.599	9.913e-3
1.600	1.003e-2
1.601	1.010e-2
1.602	1.020e-2
1.603	1.027e-2
1.604	1.037e-2
1.605	1.046e-2
1.606	1.053e-2
1.607	1.063e-2
1.608	1.075e-2
1.609	1.087e-2
1.610	1.095e-2
1.611	1.105e-2
1.612	1.113e-2
1.613	1.125e-2
1.614	1.135e-2
1.615	1.143e-2
1.616	1.152e-2
1.617	1.164e-2
1.618	1.177e-2
1.619	1.187e-2
1.620	1.194e-2
1.621	1.203e-2
1.622	1.212e-2
1.623	1.225e-2
1.624	1.234e-2
1.625	1.246e-2
1.626	1.254e-2
1.627	1.267e-2
1.628	1.273e-2
1.629	1.282e-2
