Results:

Channel 1:

Potential/V	Current/A

1.900	1.299e-2
1.899	1.288e-2
1.898	1.277e-2
1.897	1.266e-2
1.896	1.257e-2
1.895	1.249e-2
1.894	1.237e-2
1.893	1.227e-2
1.892	1.219e-2
1.891	1.214e-2
1.890	1.206e-2
1.889	1.199e-2
1.888	1.193e-2
1.887	1.186e-2
1.886	1.179e-2
1.885	1.174e-2
1.884	1.167e-2
1.883	1.159e-2
1.882	1.153e-2
1.881	1.147e-2
1.880	1.139e-2
1.879	1.131e-2
1.878	1.124e-2
1.877	1.121e-2
1.876	1.116e-2
1.875	1.109e-2
1.874	1.104e-2
1.873	1.098e-2
1.872	1.092e-2
1.871	1.087e-2
1.870	1.081e-2
1.869	1.074e-2
1.868	1.067e-2
1.867	1.060e-2
1.866	1.054e-2
1.865	1.049e-2
1.864	1.046e-2
1.863	1.040e-2
1.862	1.035e-2
1.861	1.030e-2
1.860	1.023e-2
1.859	1.015e-2
1.858	1.010e-2
1.857	1.005e-2
1.856	1.000e-2
1.855	9.938e-3
1.854	9.880e-3
1.853	9.830e-3
1.852	9.789e-3
1.851	9.746e-3
1.850	9.703e-3
1.849	9.648e-3
1.848	9.582e-3
1.847	9.523e-3
1.846	9.464e-3
1.845	9.427e-3
1.844	9.415e-3
1.843	9.365e-3
1.842	9.334e-3
1.841	9.304e-3
1.840	9.287e-3
1.839	9.214e-3
1.838	9.162e-3
1.837	9.101e-3
1.836	9.047e-3
1.835	8.995e-3
1.834	8.946e-3
1.833	8.891e-3
1.832	8.843e-3
1.831	8.785e-3
1.830	8.748e-3
1.829	8.721e-3
1.828	8.666e-3
1.827	8.612e-3
1.826	8.578e-3
1.825	8.542e-3
1.824	8.495e-3
1.823	8.458e-3
1.822	8.419e-3
1.821	8.370e-3
1.820	8.345e-3
1.819	8.315e-3
1.818	8.279e-3
1.817	8.227e-3
1.816	8.191e-3
1.815	8.161e-3
1.814	8.128e-3
1.813	8.109e-3
1.812	8.100e-3
1.811	8.096e-3
1.810	8.044e-3
1.809	8.000e-3
1.808	7.978e-3
1.807	7.928e-3
1.806	7.871e-3
1.805	7.827e-3
1.804	7.789e-3
1.803	7.755e-3
1.802	7.732e-3
1.801	7.710e-3
1.800	7.649e-3
1.799	7.605e-3
1.798	7.547e-3
1.797	7.489e-3
1.796	7.476e-3
1.795	7.433e-3
1.794	7.371e-3
1.793	7.323e-3
1.792	7.279e-3
1.791	7.233e-3
1.790	7.199e-3
1.789	7.155e-3
1.788	7.116e-3
1.787	7.069e-3
1.786	7.036e-3
1.785	7.003e-3
1.784	6.962e-3
1.783	6.936e-3
1.782	6.919e-3
1.781	6.891e-3
1.780	6.855e-3
1.779	6.819e-3
1.778	6.798e-3
1.777	6.760e-3
1.776	6.722e-3
1.775	6.683e-3
1.774	6.661e-3
1.773	6.623e-3
1.772	6.591e-3
1.771	6.546e-3
1.770	6.494e-3
1.769	6.456e-3
1.768	6.419e-3
1.767	6.405e-3
1.766	6.394e-3
1.765	6.369e-3
1.764	6.340e-3
1.763	6.317e-3
1.762	6.295e-3
1.761	6.260e-3
1.760	6.228e-3
1.759	6.192e-3
1.758	6.177e-3
1.757	6.150e-3
1.756	6.108e-3
1.755	6.076e-3
1.754	6.053e-3
1.753	6.011e-3
1.752	5.974e-3
1.751	5.940e-3
1.750	5.909e-3
1.749	5.866e-3
1.748	5.833e-3
1.747	5.806e-3
1.746	5.779e-3
1.745	5.750e-3
1.744	5.707e-3
1.743	5.664e-3
1.742	5.635e-3
1.741	5.593e-3
1.740	5.562e-3
1.739	5.531e-3
1.738	5.491e-3
1.737	5.470e-3
1.736	5.453e-3
1.735	5.417e-3
1.734	5.385e-3
1.733	5.366e-3
1.732	5.324e-3
1.731	5.299e-3
1.730	5.278e-3
1.729	5.247e-3
1.728	5.207e-3
1.727	5.181e-3
1.726	5.131e-3
1.725	5.095e-3
1.724	5.055e-3
1.723	5.042e-3
1.722	5.007e-3
1.721	4.975e-3
1.720	4.952e-3
1.719	4.933e-3
1.718	4.910e-3
1.717	4.895e-3
1.716	4.888e-3
1.715	4.862e-3
1.714	4.837e-3
1.713	4.810e-3
1.712	4.783e-3
1.711	4.741e-3
1.710	4.711e-3
1.709	4.684e-3
1.708	4.651e-3
1.707	4.607e-3
1.706	4.563e-3
1.705	4.528e-3
1.704	4.503e-3
1.703	4.477e-3
1.702	4.451e-3
1.701	4.421e-3
1.700	4.386e-3
1.699	4.343e-3
1.698	4.319e-3
1.697	4.305e-3
1.696	4.283e-3
1.695	4.253e-3
1.694	4.205e-3
1.693	4.175e-3
1.692	4.155e-3
1.691	4.132e-3
1.690	4.104e-3
1.689	4.084e-3
1.688	4.050e-3
1.687	4.027e-3
1.686	4.001e-3
1.685	3.982e-3
1.684	3.960e-3
1.683	3.934e-3
1.682	3.919e-3
1.681	3.897e-3
1.680	3.869e-3
1.679	3.848e-3
1.678	3.827e-3
1.677	3.801e-3
1.676	3.776e-3
1.675	3.752e-3
1.674	3.735e-3
1.673	3.698e-3
1.672	3.668e-3
1.671	3.647e-3
1.670	3.614e-3
1.669	3.581e-3
1.668	3.556e-3
1.667	3.527e-3
1.666	3.504e-3
1.665	3.476e-3
1.664	3.450e-3
1.663	3.430e-3
1.662	3.406e-3
1.661	3.383e-3
1.660	3.356e-3
1.659	3.332e-3
1.658	3.314e-3
1.657	3.281e-3
1.656	3.253e-3
1.655	3.215e-3
1.654	3.193e-3
1.653	3.165e-3
1.652	3.146e-3
1.651	3.124e-3
1.650	3.091e-3
1.649	3.063e-3
1.648	3.046e-3
1.647	3.021e-3
1.646	2.998e-3
1.645	2.974e-3
1.644	2.945e-3
1.643	2.917e-3
1.642	2.901e-3
1.641	2.872e-3
1.640	2.847e-3
1.639	2.817e-3
1.638	2.788e-3
1.637	2.764e-3
1.636	2.742e-3
1.635	2.722e-3
1.634	2.695e-3
1.633	2.666e-3
1.632	2.638e-3
1.631	2.613e-3
1.630	2.590e-3
1.629	2.568e-3
1.628	2.545e-3
1.627	2.523e-3
1.626	2.500e-3
1.625	2.477e-3
1.624	2.456e-3
1.623	2.430e-3
1.622	2.405e-3
1.621	2.380e-3
1.620	2.360e-3
1.619	2.342e-3
1.618	2.319e-3
1.617	2.294e-3
1.616	2.271e-3
1.615	2.246e-3
1.614	2.227e-3
1.613	2.203e-3
1.612	2.182e-3
1.611	2.159e-3
1.610	2.138e-3
1.609	2.117e-3
1.608	2.096e-3
