Results:

Channel 1:

Potential/V	Current/A

1.200	1.127e-3
1.201	1.156e-3
1.202	1.165e-3
1.203	1.173e-3
1.204	1.178e-3
1.205	1.182e-3
1.206	1.187e-3
1.207	1.190e-3
1.208	1.193e-3
1.209	1.198e-3
1.210	1.202e-3
1.211	1.205e-3
1.212	1.209e-3
1.213	1.212e-3
1.214	1.215e-3
1.215	1.219e-3
1.216	1.224e-3
1.217	1.226e-3
1.218	1.231e-3
1.219	1.235e-3
1.220	1.239e-3
1.221	1.242e-3
1.222	1.247e-3
1.223	1.251e-3
1.224	1.254e-3
1.225	1.259e-3
1.226	1.263e-3
1.227	1.267e-3
1.228	1.272e-3
1.229	1.277e-3
1.230	1.282e-3
1.231	1.286e-3
1.232	1.291e-3
1.233	1.295e-3
1.234	1.297e-3
1.235	1.305e-3
1.236	1.309e-3
1.237	1.313e-3
1.238	1.317e-3
1.239	1.322e-3
1.240	1.328e-3
1.241	1.333e-3
1.242	1.340e-3
1.243	1.342e-3
1.244	1.348e-3
1.245	1.352e-3
1.246	1.358e-3
1.247	1.363e-3
1.248	1.369e-3
1.249	1.374e-3
1.250	1.379e-3
1.251	1.385e-3
1.252	1.390e-3
1.253	1.395e-3
1.254	1.401e-3
1.255	1.407e-3
1.256	1.412e-3
1.257	1.418e-3
1.258	1.423e-3
1.259	1.428e-3
1.260	1.435e-3
1.261	1.440e-3
1.262	1.446e-3
1.263	1.451e-3
1.264	1.458e-3
1.265	1.464e-3
1.266	1.469e-3
1.267	1.475e-3
1.268	1.481e-3
1.269	1.487e-3
1.270	1.494e-3
1.271	1.499e-3
1.272	1.505e-3
1.273	1.510e-3
1.274	1.517e-3
1.275	1.523e-3
1.276	1.530e-3
1.277	1.535e-3
1.278	1.542e-3
1.279	1.548e-3
1.280	1.557e-3
1.281	1.563e-3
1.282	1.569e-3
1.283	1.576e-3
1.284	1.582e-3
1.285	1.588e-3
1.286	1.595e-3
1.287	1.603e-3
1.288	1.608e-3
1.289	1.615e-3
1.290	1.622e-3
1.291	1.629e-3
1.292	1.636e-3
1.293	1.643e-3
1.294	1.650e-3
1.295	1.657e-3
1.296	1.664e-3
1.297	1.670e-3
1.298	1.677e-3
1.299	1.683e-3
1.300	1.692e-3
1.301	1.697e-3
1.302	1.705e-3
