Results:

Channel 1:

Potential/V	Current/A

1.900	3.654e-2
1.899	3.639e-2
1.898	3.621e-2
1.897	3.611e-2
1.896	3.591e-2
1.895	3.583e-2
1.894	3.572e-2
1.893	3.555e-2
1.892	3.539e-2
1.891	3.529e-2
1.890	3.514e-2
1.889	3.507e-2
1.888	3.484e-2
1.887	3.472e-2
1.886	3.458e-2
1.885	3.448e-2
1.884	3.443e-2
1.883	3.424e-2
1.882	3.412e-2
1.881	3.393e-2
1.880	3.376e-2
1.879	3.366e-2
1.878	3.347e-2
1.877	3.341e-2
1.876	3.324e-2
1.875	3.310e-2
1.874	3.296e-2
1.873	3.285e-2
1.872	3.272e-2
1.871	3.259e-2
1.870	3.252e-2
1.869	3.236e-2
1.868	3.221e-2
1.867	3.204e-2
1.866	3.193e-2
1.865	3.184e-2
1.864	3.173e-2
1.863	3.160e-2
1.862	3.150e-2
1.861	3.137e-2
1.860	3.121e-2
1.859	3.109e-2
1.858	3.095e-2
1.857	3.084e-2
1.856	3.068e-2
1.855	3.054e-2
1.854	3.045e-2
1.853	3.030e-2
1.852	3.016e-2
1.851	3.004e-2
1.850	2.993e-2
1.849	2.978e-2
1.848	2.965e-2
1.847	2.953e-2
1.846	2.943e-2
1.845	2.927e-2
1.844	2.912e-2
1.843	2.914e-2
1.842	2.900e-2
1.841	2.891e-2
1.840	2.882e-2
1.839	2.870e-2
1.838	2.856e-2
1.837	2.849e-2
1.836	2.832e-2
1.835	2.823e-2
1.834	2.807e-2
1.833	2.800e-2
1.832	2.787e-2
1.831	2.770e-2
1.830	2.762e-2
1.829	2.745e-2
1.828	2.736e-2
1.827	2.729e-2
1.826	2.712e-2
1.825	2.701e-2
1.824	2.693e-2
1.823	2.679e-2
1.822	2.671e-2
1.821	2.658e-2
1.820	2.644e-2
1.819	2.632e-2
1.818	2.619e-2
1.817	2.608e-2
1.816	2.598e-2
1.815	2.588e-2
1.814	2.574e-2
1.813	2.569e-2
1.812	2.550e-2
1.811	2.542e-2
1.810	2.532e-2
1.809	2.519e-2
1.808	2.509e-2
1.807	2.499e-2
1.806	2.489e-2
1.805	2.478e-2
1.804	2.468e-2
1.803	2.448e-2
1.802	2.447e-2
1.801	2.433e-2
1.800	2.424e-2
1.799	2.411e-2
1.798	2.400e-2
1.797	2.390e-2
1.796	2.378e-2
1.795	2.364e-2
1.794	2.357e-2
1.793	2.340e-2
1.792	2.331e-2
1.791	2.323e-2
1.790	2.316e-2
1.789	2.301e-2
1.788	2.294e-2
1.787	2.277e-2
1.786	2.275e-2
1.785	2.257e-2
1.784	2.247e-2
1.783	2.238e-2
1.782	2.229e-2
1.781	2.215e-2
1.780	2.203e-2
1.779	2.192e-2
1.778	2.186e-2
1.777	2.174e-2
1.776	2.167e-2
1.775	2.151e-2
1.774	2.144e-2
1.773	2.130e-2
1.772	2.125e-2
1.771	2.111e-2
1.770	2.095e-2
1.769	2.089e-2
1.768	2.075e-2
1.767	2.071e-2
1.766	2.059e-2
1.765	2.047e-2
1.764	2.037e-2
1.763	2.026e-2
1.762	2.020e-2
1.761	2.005e-2
1.760	1.998e-2
1.759	1.990e-2
1.758	1.979e-2
1.757	1.970e-2
1.756	1.955e-2
1.755	1.951e-2
1.754	1.938e-2
1.753	1.931e-2
1.752	1.920e-2
1.751	1.914e-2
1.750	1.902e-2
1.749	1.888e-2
1.748	1.885e-2
1.747	1.873e-2
1.746	1.871e-2
1.745	1.856e-2
1.744	1.845e-2
1.743	1.834e-2
1.742	1.831e-2
1.741	1.818e-2
1.740	1.809e-2
1.739	1.791e-2
1.738	1.785e-2
1.737	1.772e-2
1.736	1.767e-2
1.735	1.751e-2
1.734	1.747e-2
1.733	1.734e-2
1.732	1.726e-2
1.731	1.716e-2
1.730	1.708e-2
1.729	1.701e-2
1.728	1.686e-2
1.727	1.681e-2
1.726	1.669e-2
1.725	1.665e-2
1.724	1.653e-2
1.723	1.646e-2
1.722	1.629e-2
1.721	1.625e-2
1.720	1.611e-2
1.719	1.606e-2
1.718	1.588e-2
1.717	1.583e-2
1.716	1.573e-2
1.715	1.566e-2
1.714	1.556e-2
1.713	1.547e-2
1.712	1.539e-2
1.711	1.527e-2
1.710	1.517e-2
1.709	1.506e-2
1.708	1.498e-2
1.707	1.488e-2
1.706	1.480e-2
1.705	1.468e-2
1.704	1.469e-2
1.703	1.457e-2
1.702	1.448e-2
1.701	1.438e-2
1.700	1.431e-2
1.699	1.418e-2
1.698	1.413e-2
1.697	1.403e-2
1.696	1.390e-2
1.695	1.389e-2
1.694	1.374e-2
1.693	1.367e-2
1.692	1.361e-2
1.691	1.349e-2
1.690	1.342e-2
1.689	1.333e-2
1.688	1.325e-2
1.687	1.319e-2
1.686	1.306e-2
1.685	1.302e-2
1.684	1.292e-2
1.683	1.286e-2
1.682	1.275e-2
1.681	1.268e-2
1.680	1.257e-2
1.679	1.248e-2
1.678	1.243e-2
1.677	1.233e-2
1.676	1.229e-2
1.675	1.214e-2
1.674	1.210e-2
1.673	1.198e-2
1.672	1.193e-2
1.671	1.187e-2
1.670	1.174e-2
1.669	1.168e-2
1.668	1.159e-2
1.667	1.150e-2
1.666	1.144e-2
1.665	1.132e-2
1.664	1.124e-2
1.663	1.124e-2
1.662	1.108e-2
1.661	1.103e-2
1.660	1.092e-2
1.659	1.085e-2
1.658	1.081e-2
1.657	1.067e-2
1.656	1.060e-2
1.655	1.053e-2
1.654	1.042e-2
1.653	1.038e-2
1.652	1.026e-2
1.651	1.021e-2
1.650	1.015e-2
1.649	1.006e-2
1.648	9.967e-3
1.647	9.878e-3
1.646	9.824e-3
1.645	9.738e-3
1.644	9.633e-3
1.643	9.600e-3
1.642	9.491e-3
1.641	9.412e-3
1.640	9.374e-3
1.639	9.263e-3
1.638	9.198e-3
1.637	9.136e-3
1.636	9.054e-3
1.635	9.002e-3
1.634	8.887e-3
1.633	8.841e-3
1.632	8.769e-3
1.631	8.672e-3
1.630	8.613e-3
1.629	8.505e-3
1.628	8.496e-3
1.627	8.406e-3
1.626	8.311e-3
1.625	8.271e-3
1.624	8.168e-3
1.623	8.089e-3
1.622	8.054e-3
1.621	7.945e-3
1.620	7.904e-3
1.619	7.809e-3
1.618	7.746e-3
1.617	7.734e-3
1.616	7.616e-3
1.615	7.531e-3
1.614	7.501e-3
1.613	7.397e-3
1.612	7.331e-3
1.611	7.278e-3
1.610	7.174e-3
1.609	7.114e-3
1.608	7.058e-3
1.607	6.961e-3
1.606	6.930e-3
1.605	6.842e-3
1.604	6.771e-3
1.603	6.740e-3
1.602	6.638e-3
1.601	6.561e-3
1.600	6.545e-3
1.599	6.453e-3
1.598	6.378e-3
1.597	6.364e-3
1.596	6.245e-3
1.595	6.182e-3
1.594	6.151e-3
1.593	6.054e-3
1.592	5.995e-3
1.591	5.945e-3
1.590	5.872e-3
1.589	5.792e-3
1.588	5.728e-3
1.587	5.690e-3
1.586	5.601e-3
1.585	5.539e-3
1.584	5.507e-3
1.583	5.435e-3
1.582	5.350e-3
1.581	5.307e-3
1.580	5.253e-3
1.579	5.207e-3
1.578	5.126e-3
1.577	5.096e-3
1.576	5.049e-3
1.575	4.966e-3
1.574	4.906e-3
1.573	4.874e-3
1.572	4.800e-3
1.571	4.725e-3
1.570	4.698e-3
1.569	4.628e-3
