Results:

Channel 1:

Potential/V	Current/A

1.200	9.061e-4
1.201	9.272e-4
1.202	9.350e-4
1.203	9.400e-4
1.204	9.422e-4
1.205	9.438e-4
1.206	9.457e-4
1.207	9.469e-4
1.208	9.488e-4
1.209	9.513e-4
1.210	9.517e-4
1.211	9.531e-4
1.212	9.527e-4
1.213	9.539e-4
1.214	9.554e-4
1.215	9.563e-4
1.216	9.596e-4
1.217	9.588e-4
1.218	9.599e-4
1.219	9.615e-4
1.220	9.615e-4
1.221	9.636e-4
1.222	9.651e-4
1.223	9.676e-4
1.224	9.680e-4
1.225	9.689e-4
1.226	9.702e-4
1.227	9.719e-4
1.228	9.730e-4
1.229	9.782e-4
1.230	9.782e-4
1.231	9.792e-4
1.232	9.804e-4
1.233	9.818e-4
1.234	9.838e-4
1.235	9.858e-4
1.236	9.869e-4
1.237	9.877e-4
1.238	9.903e-4
1.239	9.916e-4
1.240	9.930e-4
1.241	9.952e-4
1.242	9.962e-4
1.243	9.983e-4
1.244	1.000e-3
1.245	1.002e-3
1.246	1.003e-3
1.247	1.005e-3
1.248	1.007e-3
1.249	1.009e-3
1.250	1.011e-3
1.251	1.013e-3
1.252	1.015e-3
1.253	1.015e-3
1.254	1.019e-3
1.255	1.021e-3
1.256	1.022e-3
1.257	1.026e-3
1.258	1.028e-3
1.259	1.029e-3
1.260	1.030e-3
1.261	1.033e-3
1.262	1.035e-3
1.263	1.035e-3
1.264	1.039e-3
1.265	1.041e-3
1.266	1.043e-3
1.267	1.045e-3
1.268	1.046e-3
1.269	1.049e-3
1.270	1.052e-3
1.271	1.054e-3
1.272	1.055e-3
1.273	1.059e-3
1.274	1.060e-3
1.275	1.063e-3
1.276	1.065e-3
1.277	1.067e-3
1.278	1.070e-3
1.279	1.073e-3
1.280	1.075e-3
1.281	1.078e-3
1.282	1.080e-3
1.283	1.082e-3
1.284	1.084e-3
1.285	1.087e-3
1.286	1.089e-3
1.287	1.093e-3
1.288	1.094e-3
1.289	1.095e-3
1.290	1.099e-3
1.291	1.101e-3
1.292	1.104e-3
1.293	1.108e-3
1.294	1.110e-3
1.295	1.113e-3
1.296	1.116e-3
1.297	1.117e-3
1.298	1.120e-3
1.299	1.123e-3
1.300	1.125e-3
1.301	1.127e-3
1.302	1.130e-3
1.303	1.133e-3
1.304	1.135e-3
1.305	1.139e-3
1.306	1.143e-3
1.307	1.146e-3
1.308	1.148e-3
1.309	1.152e-3
1.310	1.154e-3
1.311	1.157e-3
1.312	1.160e-3
1.313	1.163e-3
1.314	1.166e-3
