Results:

Channel 1:

Potential/V	Current/A

1.900	6.373e-2
1.899	6.350e-2
1.898	6.305e-2
1.897	6.266e-2
1.896	6.240e-2
1.895	6.215e-2
1.894	6.165e-2
1.893	6.127e-2
1.892	6.091e-2
1.891	6.057e-2
1.890	6.015e-2
1.889	5.983e-2
1.888	5.956e-2
1.887	5.923e-2
1.886	5.881e-2
1.885	5.840e-2
1.884	5.812e-2
1.883	5.777e-2
1.882	5.743e-2
1.881	5.705e-2
1.880	5.674e-2
1.879	5.666e-2
1.878	5.629e-2
1.877	5.594e-2
1.876	5.558e-2
1.875	5.519e-2
1.874	5.489e-2
1.873	5.447e-2
1.872	5.429e-2
1.871	5.391e-2
1.870	5.363e-2
1.869	5.323e-2
1.868	5.298e-2
1.867	5.273e-2
1.866	5.235e-2
1.865	5.204e-2
1.864	5.171e-2
1.863	5.146e-2
1.862	5.109e-2
1.861	5.086e-2
1.860	5.058e-2
1.859	5.037e-2
1.858	4.999e-2
1.857	4.970e-2
1.856	4.944e-2
1.855	4.918e-2
1.854	4.883e-2
1.853	4.855e-2
1.852	4.823e-2
1.851	4.808e-2
1.850	4.775e-2
1.849	4.744e-2
1.848	4.718e-2
1.847	4.691e-2
1.846	4.675e-2
1.845	4.645e-2
1.844	4.619e-2
1.843	4.586e-2
1.842	4.567e-2
1.841	4.537e-2
1.840	4.521e-2
1.839	4.489e-2
1.838	4.471e-2
1.837	4.437e-2
1.836	4.419e-2
1.835	4.390e-2
1.834	4.367e-2
1.833	4.340e-2
1.832	4.320e-2
1.831	4.296e-2
1.830	4.278e-2
1.829	4.248e-2
1.828	4.226e-2
1.827	4.194e-2
1.826	4.176e-2
1.825	4.152e-2
1.824	4.133e-2
1.823	4.115e-2
1.822	4.092e-2
1.821	4.068e-2
1.820	4.051e-2
1.819	4.035e-2
1.818	4.012e-2
1.817	3.987e-2
1.816	3.968e-2
1.815	3.939e-2
1.814	3.921e-2
1.813	3.899e-2
1.812	3.881e-2
1.811	3.859e-2
1.810	3.839e-2
1.809	3.813e-2
1.808	3.793e-2
1.807	3.773e-2
1.806	3.750e-2
1.805	3.729e-2
1.804	3.708e-2
1.803	3.690e-2
1.802	3.665e-2
1.801	3.646e-2
1.800	3.625e-2
1.799	3.603e-2
1.798	3.586e-2
1.797	3.576e-2
1.796	3.550e-2
1.795	3.539e-2
1.794	3.515e-2
1.793	3.499e-2
1.792	3.481e-2
1.791	3.463e-2
1.790	3.443e-2
1.789	3.433e-2
1.788	3.413e-2
1.787	3.383e-2
1.786	3.359e-2
1.785	3.339e-2
1.784	3.320e-2
1.783	3.303e-2
1.782	3.283e-2
1.781	3.265e-2
1.780	3.250e-2
1.779	3.229e-2
1.778	3.215e-2
1.777	3.199e-2
1.776	3.177e-2
1.775	3.159e-2
1.774	3.144e-2
1.773	3.128e-2
1.772	3.103e-2
1.771	3.086e-2
1.770	3.072e-2
1.769	3.055e-2
1.768	3.034e-2
1.767	3.016e-2
1.766	3.004e-2
1.765	2.983e-2
1.764	2.969e-2
1.763	2.953e-2
1.762	2.934e-2
1.761	2.923e-2
1.760	2.923e-2
1.759	2.920e-2
1.758	2.898e-2
1.757	2.888e-2
1.756	2.865e-2
1.755	2.847e-2
1.754	2.830e-2
1.753	2.815e-2
1.752	2.799e-2
1.751	2.782e-2
1.750	2.773e-2
1.749	2.758e-2
1.748	2.741e-2
1.747	2.724e-2
1.746	2.707e-2
1.745	2.686e-2
1.744	2.667e-2
1.743	2.660e-2
1.742	2.640e-2
1.741	2.625e-2
1.740	2.611e-2
1.739	2.597e-2
1.738	2.579e-2
1.737	2.555e-2
1.736	2.549e-2
1.735	2.537e-2
1.734	2.527e-2
1.733	2.510e-2
1.732	2.491e-2
1.731	2.472e-2
1.730	2.455e-2
1.729	2.441e-2
1.728	2.427e-2
1.727	2.410e-2
1.726	2.398e-2
1.725	2.380e-2
1.724	2.373e-2
1.723	2.355e-2
1.722	2.336e-2
1.721	2.317e-2
1.720	2.308e-2
1.719	2.297e-2
1.718	2.280e-2
1.717	2.273e-2
1.716	2.251e-2
1.715	2.237e-2
1.714	2.220e-2
1.713	2.207e-2
1.712	2.196e-2
1.711	2.184e-2
1.710	2.173e-2
1.709	2.155e-2
1.708	2.140e-2
1.707	2.123e-2
1.706	2.115e-2
1.705	2.100e-2
1.704	2.089e-2
1.703	2.072e-2
1.702	2.053e-2
1.701	2.041e-2
1.700	2.030e-2
1.699	2.018e-2
1.698	2.003e-2
1.697	1.991e-2
1.696	1.982e-2
1.695	1.962e-2
1.694	1.952e-2
1.693	1.937e-2
1.692	1.928e-2
1.691	1.916e-2
1.690	1.902e-2
1.689	1.887e-2
1.688	1.873e-2
1.687	1.859e-2
1.686	1.845e-2
1.685	1.830e-2
1.684	1.817e-2
1.683	1.806e-2
1.682	1.793e-2
1.681	1.787e-2
1.680	1.767e-2
1.679	1.756e-2
1.678	1.742e-2
1.677	1.732e-2
1.676	1.718e-2
1.675	1.702e-2
1.674	1.693e-2
1.673	1.681e-2
1.672	1.666e-2
1.671	1.655e-2
1.670	1.639e-2
1.669	1.624e-2
1.668	1.612e-2
1.667	1.602e-2
1.666	1.596e-2
1.665	1.578e-2
1.664	1.565e-2
1.663	1.556e-2
1.662	1.538e-2
1.661	1.525e-2
1.660	1.516e-2
1.659	1.501e-2
