Results:

Channel 1:

Potential/V	Current/A

1.900	1.512e-2
1.899	1.498e-2
1.898	1.485e-2
1.897	1.475e-2
1.896	1.465e-2
1.895	1.453e-2
1.894	1.443e-2
1.893	1.436e-2
1.892	1.425e-2
1.891	1.415e-2
1.890	1.406e-2
1.889	1.393e-2
1.888	1.382e-2
1.887	1.372e-2
1.886	1.363e-2
1.885	1.357e-2
1.884	1.348e-2
1.883	1.340e-2
1.882	1.333e-2
1.881	1.325e-2
1.880	1.313e-2
1.879	1.306e-2
1.878	1.302e-2
1.877	1.294e-2
1.876	1.288e-2
1.875	1.282e-2
1.874	1.273e-2
1.873	1.263e-2
1.872	1.256e-2
1.871	1.248e-2
1.870	1.241e-2
1.869	1.234e-2
1.868	1.228e-2
1.867	1.220e-2
1.866	1.213e-2
1.865	1.207e-2
1.864	1.202e-2
1.863	1.194e-2
1.862	1.188e-2
1.861	1.178e-2
1.860	1.171e-2
1.859	1.164e-2
1.858	1.156e-2
1.857	1.150e-2
1.856	1.143e-2
1.855	1.136e-2
1.854	1.127e-2
1.853	1.122e-2
1.852	1.117e-2
1.851	1.113e-2
1.850	1.109e-2
1.849	1.100e-2
1.848	1.094e-2
1.847	1.089e-2
1.846	1.083e-2
1.845	1.077e-2
1.844	1.071e-2
1.843	1.067e-2
1.842	1.062e-2
1.841	1.057e-2
1.840	1.052e-2
1.839	1.045e-2
1.838	1.038e-2
1.837	1.032e-2
1.836	1.024e-2
1.835	1.018e-2
1.834	1.009e-2
1.833	1.004e-2
1.832	9.973e-3
1.831	9.922e-3
1.830	9.867e-3
1.829	9.801e-3
1.828	9.721e-3
1.827	9.667e-3
1.826	9.617e-3
1.825	9.560e-3
1.824	9.508e-3
1.823	9.462e-3
1.822	9.413e-3
1.821	9.363e-3
1.820	9.303e-3
1.819	9.265e-3
1.818	9.233e-3
1.817	9.190e-3
1.816	9.130e-3
1.815	9.078e-3
1.814	9.021e-3
1.813	8.970e-3
1.812	8.934e-3
1.811	8.879e-3
1.810	8.834e-3
1.809	8.791e-3
1.808	8.746e-3
1.807	8.703e-3
1.806	8.656e-3
1.805	8.612e-3
1.804	8.567e-3
1.803	8.538e-3
1.802	8.483e-3
1.801	8.429e-3
1.800	8.380e-3
1.799	8.352e-3
1.798	8.307e-3
1.797	8.278e-3
1.796	8.230e-3
1.795	8.203e-3
1.794	8.150e-3
1.793	8.108e-3
1.792	8.076e-3
1.791	8.020e-3
1.790	7.978e-3
1.789	7.955e-3
1.788	7.908e-3
1.787	7.862e-3
1.786	7.822e-3
1.785	7.778e-3
1.784	7.743e-3
1.783	7.706e-3
1.782	7.673e-3
1.781	7.616e-3
1.780	7.565e-3
1.779	7.527e-3
1.778	7.482e-3
1.777	7.432e-3
1.776	7.405e-3
1.775	7.375e-3
1.774	7.343e-3
1.773	7.310e-3
1.772	7.280e-3
1.771	7.252e-3
1.770	7.215e-3
1.769	7.181e-3
1.768	7.132e-3
1.767	7.083e-3
1.766	7.041e-3
1.765	7.007e-3
1.764	6.966e-3
1.763	6.926e-3
1.762	6.887e-3
1.761	6.849e-3
1.760	6.816e-3
1.759	6.777e-3
1.758	6.733e-3
1.757	6.703e-3
1.756	6.657e-3
1.755	6.628e-3
1.754	6.582e-3
1.753	6.522e-3
1.752	6.486e-3
1.751	6.443e-3
1.750	6.403e-3
1.749	6.377e-3
1.748	6.330e-3
1.747	6.277e-3
1.746	6.242e-3
1.745	6.209e-3
1.744	6.173e-3
1.743	6.136e-3
1.742	6.099e-3
1.741	6.064e-3
1.740	6.038e-3
1.739	6.008e-3
1.738	5.968e-3
1.737	5.935e-3
1.736	5.887e-3
1.735	5.837e-3
1.734	5.810e-3
1.733	5.771e-3
1.732	5.734e-3
1.731	5.702e-3
1.730	5.664e-3
1.729	5.635e-3
1.728	5.595e-3
1.727	5.564e-3
1.726	5.526e-3
1.725	5.488e-3
1.724	5.452e-3
1.723	5.422e-3
1.722	5.399e-3
1.721	5.352e-3
1.720	5.313e-3
1.719	5.289e-3
1.718	5.269e-3
1.717	5.244e-3
1.716	5.215e-3
1.715	5.181e-3
1.714	5.149e-3
1.713	5.108e-3
1.712	5.070e-3
1.711	5.035e-3
1.710	5.010e-3
1.709	4.978e-3
1.708	4.944e-3
1.707	4.914e-3
1.706	4.879e-3
1.705	4.843e-3
1.704	4.824e-3
1.703	4.806e-3
1.702	4.763e-3
1.701	4.731e-3
1.700	4.693e-3
1.699	4.666e-3
1.698	4.637e-3
1.697	4.615e-3
1.696	4.583e-3
1.695	4.553e-3
1.694	4.514e-3
1.693	4.480e-3
1.692	4.448e-3
1.691	4.415e-3
1.690	4.378e-3
1.689	4.346e-3
1.688	4.315e-3
1.687	4.288e-3
1.686	4.258e-3
1.685	4.230e-3
1.684	4.201e-3
1.683	4.173e-3
1.682	4.145e-3
1.681	4.123e-3
1.680	4.100e-3
1.679	4.077e-3
1.678	4.047e-3
1.677	4.019e-3
1.676	3.989e-3
1.675	3.962e-3
1.674	3.923e-3
1.673	3.890e-3
1.672	3.853e-3
1.671	3.824e-3
1.670	3.796e-3
1.669	3.769e-3
1.668	3.739e-3
1.667	3.712e-3
1.666	3.693e-3
1.665	3.674e-3
1.664	3.652e-3
1.663	3.627e-3
1.662	3.596e-3
1.661	3.567e-3
1.660	3.533e-3
1.659	3.508e-3
1.658	3.484e-3
1.657	3.458e-3
1.656	3.432e-3
1.655	3.400e-3
1.654	3.372e-3
1.653	3.351e-3
1.652	3.321e-3
1.651	3.291e-3
1.650	3.260e-3
1.649	3.236e-3
1.648	3.208e-3
1.647	3.177e-3
1.646	3.147e-3
1.645	3.123e-3
1.644	3.094e-3
1.643	3.068e-3
1.642	3.050e-3
1.641	3.033e-3
1.640	3.010e-3
1.639	2.980e-3
1.638	2.944e-3
1.637	2.915e-3
1.636	2.890e-3
1.635	2.859e-3
1.634	2.828e-3
1.633	2.802e-3
1.632	2.773e-3
1.631	2.747e-3
1.630	2.722e-3
1.629	2.698e-3
1.628	2.674e-3
1.627	2.647e-3
1.626	2.621e-3
1.625	2.602e-3
1.624	2.582e-3
1.623	2.559e-3
1.622	2.533e-3
1.621	2.507e-3
1.620	2.480e-3
1.619	2.460e-3
1.618	2.437e-3
1.617	2.409e-3
1.616	2.385e-3
1.615	2.361e-3
1.614	2.336e-3
1.613	2.310e-3
1.612	2.288e-3
1.611	2.268e-3
1.610	2.243e-3
1.609	2.220e-3
1.608	2.197e-3
1.607	2.172e-3
1.606	2.151e-3
1.605	2.132e-3
1.604	2.112e-3
1.603	2.086e-3
1.602	2.062e-3
1.601	2.042e-3
1.600	2.021e-3
1.599	1.999e-3
1.598	1.980e-3
1.597	1.958e-3
1.596	1.935e-3
1.595	1.914e-3
1.594	1.889e-3
1.593	1.869e-3
1.592	1.849e-3
1.591	1.826e-3
1.590	1.805e-3
1.589	1.787e-3
1.588	1.766e-3
1.587	1.748e-3
1.586	1.728e-3
1.585	1.710e-3
1.584	1.692e-3
1.583	1.666e-3
1.582	1.645e-3
1.581	1.625e-3
1.580	1.605e-3
1.579	1.585e-3
1.578	1.565e-3
1.577	1.548e-3
1.576	1.528e-3
1.575	1.508e-3
1.574	1.489e-3
1.573	1.470e-3
1.572	1.452e-3
1.571	1.434e-3
1.570	1.417e-3
1.569	1.399e-3
1.568	1.382e-3
1.567	1.363e-3
1.566	1.343e-3
1.565	1.323e-3
1.564	1.304e-3
1.563	1.286e-3
1.562	1.268e-3
1.561	1.249e-3
1.560	1.232e-3
1.559	1.215e-3
1.558	1.200e-3
1.557	1.182e-3
1.556	1.164e-3
1.555	1.143e-3
1.554	1.125e-3
1.553	1.110e-3
1.552	1.092e-3
1.551	1.077e-3
1.550	1.060e-3
1.549	1.043e-3
1.548	1.025e-3
1.547	1.009e-3
1.546	9.930e-4
1.545	9.767e-4
1.544	9.620e-4
1.543	9.465e-4
1.542	9.291e-4
1.541	9.150e-4
1.540	8.994e-4
1.539	8.844e-4
1.538	8.700e-4
1.537	8.540e-4
1.536	8.366e-4
1.535	8.227e-4
1.534	8.072e-4
1.533	7.935e-4
1.532	7.796e-4
1.531	7.655e-4
1.530	7.499e-4
1.529	7.362e-4
1.528	7.219e-4
1.527	7.077e-4
1.526	6.938e-4
1.525	6.821e-4
1.524	6.681e-4
1.523	6.536e-4
1.522	6.423e-4
1.521	6.276e-4
1.520	6.153e-4
1.519	6.027e-4
1.518	5.902e-4
1.517	5.747e-4
1.516	5.625e-4
1.515	5.517e-4
1.514	5.381e-4
1.513	5.254e-4
1.512	5.135e-4
1.511	5.019e-4
1.510	4.893e-4
1.509	4.769e-4
1.508	4.659e-4
1.507	4.546e-4
1.506	4.428e-4
1.505	4.321e-4
1.504	4.206e-4
1.503	4.107e-4
1.502	4.002e-4
1.501	3.895e-4
1.500	3.790e-4
1.499	3.705e-4
1.498	3.594e-4
1.497	3.489e-4
1.496	3.394e-4
1.495	3.313e-4
1.494	3.216e-4
1.493	3.111e-4
1.492	3.021e-4
1.491	2.908e-4
1.490	2.821e-4
1.489	2.733e-4
1.488	2.641e-4
1.487	2.539e-4
1.486	2.464e-4
1.485	2.376e-4
1.484	2.260e-4
1.483	2.195e-4
1.482	2.095e-4
1.481	2.021e-4
1.480	1.947e-4
1.479	1.856e-4
1.478	1.775e-4
1.477	1.704e-4
1.476	1.622e-4
1.475	1.542e-4
1.474	1.461e-4
1.473	1.415e-4
1.472	1.322e-4
1.471	1.245e-4
1.470	1.179e-4
1.469	1.110e-4
1.468	1.034e-4
1.467	9.685e-5
1.466	9.036e-5
1.465	8.397e-5
1.464	7.808e-5
1.463	7.081e-5
1.462	6.501e-5
1.461	5.960e-5
1.460	5.341e-5
1.459	4.713e-5
1.458	4.064e-5
1.457	3.504e-5
1.456	2.846e-5
1.455	2.325e-5
1.454	1.775e-5
1.453	1.293e-5
1.452	7.527e-6
1.451	2.417e-6
1.450	-2.692e-6
1.449	-8.490e-6
1.448	-1.183e-5
1.447	-1.782e-5
1.446	-2.264e-5
1.445	-2.627e-5
1.444	-3.138e-5
1.443	-3.640e-5
1.442	-4.013e-5
1.441	-4.347e-5
1.440	-4.878e-5
1.439	-5.448e-5
1.438	-5.605e-5
1.437	-6.057e-5
1.436	-6.450e-5
1.435	-6.735e-5
1.434	-7.187e-5
1.433	-7.678e-5
1.432	-7.934e-5
1.431	-8.336e-5
1.430	-8.641e-5
1.429	-8.955e-5
1.428	-9.260e-5
1.427	-9.614e-5
