Results:

Channel 1:

Potential/V	Current/A

1.200	8.762e-4
1.201	9.283e-4
1.202	9.531e-4
1.203	9.685e-4
1.204	9.773e-4
1.205	9.835e-4
1.206	9.897e-4
1.207	9.931e-4
1.208	9.974e-4
1.209	1.002e-3
1.210	1.003e-3
1.211	1.006e-3
1.212	1.008e-3
1.213	1.010e-3
1.214	1.011e-3
1.215	1.014e-3
1.216	1.016e-3
1.217	1.018e-3
1.218	1.018e-3
1.219	1.021e-3
1.220	1.023e-3
1.221	1.024e-3
1.222	1.025e-3
1.223	1.026e-3
1.224	1.027e-3
1.225	1.029e-3
1.226	1.031e-3
1.227	1.032e-3
1.228	1.034e-3
1.229	1.039e-3
1.230	1.039e-3
1.231	1.039e-3
1.232	1.041e-3
1.233	1.041e-3
1.234	1.042e-3
1.235	1.043e-3
1.236	1.045e-3
1.237	1.045e-3
1.238	1.046e-3
1.239	1.048e-3
1.240	1.049e-3
1.241	1.050e-3
1.242	1.053e-3
1.243	1.054e-3
1.244	1.055e-3
1.245	1.059e-3
1.246	1.058e-3
1.247	1.059e-3
1.248	1.060e-3
1.249	1.061e-3
1.250	1.062e-3
1.251	1.064e-3
1.252	1.065e-3
1.253	1.065e-3
1.254	1.068e-3
1.255	1.070e-3
1.256	1.070e-3
1.257	1.070e-3
1.258	1.070e-3
1.259	1.071e-3
1.260	1.073e-3
1.261	1.073e-3
1.262	1.074e-3
1.263	1.074e-3
1.264	1.075e-3
1.265	1.077e-3
1.266	1.078e-3
1.267	1.080e-3
1.268	1.081e-3
1.269	1.080e-3
1.270	1.082e-3
1.271	1.082e-3
1.272	1.084e-3
1.273	1.085e-3
1.274	1.085e-3
1.275	1.087e-3
1.276	1.087e-3
1.277	1.088e-3
1.278	1.089e-3
1.279	1.091e-3
1.280	1.093e-3
1.281	1.094e-3
1.282	1.093e-3
1.283	1.097e-3
1.284	1.097e-3
1.285	1.097e-3
1.286	1.098e-3
1.287	1.100e-3
1.288	1.100e-3
1.289	1.102e-3
1.290	1.101e-3
1.291	1.102e-3
1.292	1.104e-3
1.293	1.104e-3
1.294	1.106e-3
1.295	1.108e-3
1.296	1.109e-3
1.297	1.108e-3
1.298	1.108e-3
1.299	1.108e-3
1.300	1.110e-3
1.301	1.110e-3
1.302	1.110e-3
1.303	1.111e-3
1.304	1.112e-3
1.305	1.112e-3
1.306	1.114e-3
1.307	1.115e-3
1.308	1.116e-3
1.309	1.119e-3
1.310	1.117e-3
1.311	1.118e-3
1.312	1.119e-3
1.313	1.121e-3
1.314	1.120e-3
1.315	1.121e-3
1.316	1.122e-3
1.317	1.121e-3
1.318	1.124e-3
1.319	1.125e-3
1.320	1.126e-3
1.321	1.126e-3
1.322	1.128e-3
1.323	1.128e-3
1.324	1.129e-3
1.325	1.129e-3
1.326	1.129e-3
1.327	1.130e-3
1.328	1.131e-3
1.329	1.133e-3
1.330	1.132e-3
1.331	1.134e-3
1.332	1.135e-3
1.333	1.133e-3
1.334	1.135e-3
1.335	1.136e-3
1.336	1.136e-3
1.337	1.137e-3
1.338	1.138e-3
1.339	1.139e-3
1.340	1.139e-3
1.341	1.139e-3
1.342	1.140e-3
1.343	1.141e-3
1.344	1.142e-3
1.345	1.143e-3
1.346	1.143e-3
1.347	1.144e-3
1.348	1.146e-3
1.349	1.146e-3
1.350	1.146e-3
1.351	1.147e-3
1.352	1.146e-3
1.353	1.148e-3
1.354	1.149e-3
1.355	1.149e-3
1.356	1.151e-3
1.357	1.152e-3
1.358	1.153e-3
1.359	1.154e-3
1.360	1.155e-3
1.361	1.156e-3
1.362	1.156e-3
1.363	1.157e-3
1.364	1.158e-3
1.365	1.158e-3
1.366	1.158e-3
1.367	1.160e-3
1.368	1.160e-3
1.369	1.161e-3
1.370	1.162e-3
1.371	1.164e-3
1.372	1.163e-3
1.373	1.166e-3
1.374	1.167e-3
1.375	1.166e-3
1.376	1.168e-3
1.377	1.169e-3
1.378	1.170e-3
1.379	1.171e-3
1.380	1.172e-3
1.381	1.173e-3
1.382	1.175e-3
1.383	1.177e-3
1.384	1.176e-3
1.385	1.177e-3
1.386	1.178e-3
1.387	1.179e-3
1.388	1.179e-3
1.389	1.182e-3
1.390	1.182e-3
1.391	1.184e-3
1.392	1.184e-3
1.393	1.186e-3
1.394	1.188e-3
1.395	1.189e-3
1.396	1.192e-3
1.397	1.191e-3
1.398	1.194e-3
1.399	1.195e-3
1.400	1.197e-3
1.401	1.200e-3
1.402	1.202e-3
1.403	1.205e-3
1.404	1.206e-3
1.405	1.209e-3
1.406	1.212e-3
1.407	1.212e-3
1.408	1.216e-3
1.409	1.218e-3
1.410	1.220e-3
1.411	1.223e-3
1.412	1.227e-3
1.413	1.228e-3
1.414	1.233e-3
1.415	1.235e-3
1.416	1.239e-3
1.417	1.243e-3
1.418	1.248e-3
1.419	1.252e-3
1.420	1.257e-3
1.421	1.263e-3
1.422	1.269e-3
1.423	1.273e-3
1.424	1.280e-3
1.425	1.287e-3
1.426	1.292e-3
1.427	1.300e-3
1.428	1.308e-3
1.429	1.314e-3
1.430	1.324e-3
1.431	1.333e-3
1.432	1.342e-3
1.433	1.352e-3
1.434	1.364e-3
1.435	1.373e-3
1.436	1.385e-3
1.437	1.397e-3
1.438	1.409e-3
1.439	1.424e-3
1.440	1.439e-3
1.441	1.452e-3
1.442	1.467e-3
1.443	1.483e-3
1.444	1.498e-3
1.445	1.517e-3
1.446	1.539e-3
1.447	1.557e-3
1.448	1.575e-3
1.449	1.597e-3
1.450	1.617e-3
1.451	1.641e-3
1.452	1.665e-3
1.453	1.690e-3
1.454	1.717e-3
1.455	1.743e-3
1.456	1.770e-3
1.457	1.802e-3
1.458	1.830e-3
1.459	1.861e-3
1.460	1.895e-3
1.461	1.930e-3
1.462	1.965e-3
1.463	2.000e-3
1.464	2.035e-3
1.465	2.075e-3
1.466	2.117e-3
1.467	2.157e-3
1.468	2.203e-3
1.469	2.246e-3
1.470	2.286e-3
1.471	2.334e-3
1.472	2.383e-3
1.473	2.434e-3
1.474	2.482e-3
1.475	2.533e-3
1.476	2.591e-3
1.477	2.645e-3
1.478	2.692e-3
1.479	2.752e-3
1.480	2.811e-3
1.481	2.871e-3
1.482	2.943e-3
1.483	3.003e-3
1.484	3.063e-3
1.485	3.127e-3
1.486	3.191e-3
1.487	3.262e-3
1.488	3.332e-3
1.489	3.408e-3
1.490	3.483e-3
1.491	3.556e-3
1.492	3.634e-3
1.493	3.703e-3
1.494	3.775e-3
1.495	3.859e-3
1.496	3.941e-3
1.497	4.019e-3
1.498	4.091e-3
1.499	4.180e-3
1.500	4.275e-3
1.501	4.357e-3
1.502	4.440e-3
1.503	4.539e-3
1.504	4.636e-3
1.505	4.722e-3
1.506	4.823e-3
1.507	4.913e-3
1.508	5.006e-3
1.509	5.098e-3
1.510	5.202e-3
1.511	5.301e-3
1.512	5.384e-3
1.513	5.483e-3
1.514	5.597e-3
1.515	5.699e-3
1.516	5.804e-3
1.517	5.918e-3
1.518	6.041e-3
1.519	6.136e-3
1.520	6.250e-3
1.521	6.361e-3
1.522	6.462e-3
1.523	6.587e-3
1.524	6.698e-3
1.525	6.809e-3
1.526	6.942e-3
1.527	7.077e-3
1.528	7.196e-3
1.529	7.310e-3
1.530	7.420e-3
1.531	7.557e-3
1.532	7.644e-3
1.533	7.771e-3
1.534	7.891e-3
1.535	8.004e-3
1.536	8.139e-3
1.537	8.261e-3
1.538	8.392e-3
1.539	8.520e-3
1.540	8.651e-3
1.541	8.769e-3
1.542	8.907e-3
1.543	9.034e-3
1.544	9.166e-3
1.545	9.293e-3
1.546	9.422e-3
1.547	9.556e-3
1.548	9.718e-3
1.549	9.840e-3
1.550	9.977e-3
1.551	1.011e-2
1.552	1.025e-2
1.553	1.039e-2
1.554	1.053e-2
1.555	1.068e-2
1.556	1.083e-2
1.557	1.097e-2
1.558	1.112e-2
1.559	1.127e-2
1.560	1.141e-2
1.561	1.155e-2
1.562	1.169e-2
1.563	1.185e-2
1.564	1.201e-2
1.565	1.217e-2
1.566	1.232e-2
1.567	1.245e-2
1.568	1.261e-2
1.569	1.277e-2
1.570	1.292e-2
1.571	1.307e-2
1.572	1.323e-2
1.573	1.337e-2
1.574	1.352e-2
1.575	1.369e-2
1.576	1.384e-2
1.577	1.400e-2
1.578	1.415e-2
1.579	1.431e-2
1.580	1.447e-2
1.581	1.462e-2
1.582	1.479e-2
1.583	1.495e-2
1.584	1.512e-2
1.585	1.528e-2
1.586	1.545e-2
1.587	1.561e-2
1.588	1.580e-2
1.589	1.595e-2
1.590	1.611e-2
1.591	1.627e-2
1.592	1.645e-2
1.593	1.662e-2
1.594	1.678e-2
1.595	1.694e-2
1.596	1.712e-2
1.597	1.729e-2
1.598	1.745e-2
1.599	1.761e-2
1.600	1.779e-2
1.601	1.795e-2
1.602	1.813e-2
1.603	1.831e-2
1.604	1.849e-2
1.605	1.867e-2
1.606	1.883e-2
1.607	1.901e-2
1.608	1.917e-2
1.609	1.936e-2
1.610	1.951e-2
1.611	1.970e-2
1.612	1.989e-2
1.613	2.006e-2
1.614	2.026e-2
1.615	2.042e-2
1.616	2.061e-2
1.617	2.081e-2
1.618	2.098e-2
1.619	2.116e-2
1.620	2.132e-2
1.621	2.149e-2
1.622	2.168e-2
1.623	2.187e-2
1.624	2.205e-2
1.625	2.227e-2
1.626	2.245e-2
1.627	2.265e-2
1.628	2.280e-2
1.629	2.299e-2
1.630	2.320e-2
1.631	2.337e-2
1.632	2.355e-2
1.633	2.372e-2
1.634	2.390e-2
1.635	2.409e-2
1.636	2.428e-2
1.637	2.450e-2
1.638	2.472e-2
1.639	2.489e-2
1.640	2.511e-2
1.641	2.531e-2
1.642	2.548e-2
1.643	2.568e-2
1.644	2.590e-2
1.645	2.604e-2
1.646	2.623e-2
1.647	2.642e-2
1.648	2.664e-2
1.649	2.683e-2
1.650	2.704e-2
1.651	2.725e-2
1.652	2.745e-2
1.653	2.765e-2
1.654	2.781e-2
1.655	2.803e-2
1.656	2.821e-2
1.657	2.838e-2
1.658	2.858e-2
1.659	2.878e-2
1.660	2.896e-2
1.661	2.914e-2
1.662	2.934e-2
1.663	2.954e-2
1.664	2.975e-2
1.665	2.995e-2
1.666	3.017e-2
1.667	3.034e-2
1.668	3.057e-2
1.669	3.076e-2
1.670	3.096e-2
1.671	3.116e-2
1.672	3.141e-2
1.673	3.162e-2
1.674	3.179e-2
1.675	3.200e-2
1.676	3.220e-2
1.677	3.240e-2
1.678	3.258e-2
1.679	3.278e-2
1.680	3.300e-2
1.681	3.318e-2
1.682	3.338e-2
1.683	3.356e-2
1.684	3.377e-2
1.685	3.400e-2
1.686	3.415e-2
1.687	3.434e-2
1.688	3.455e-2
1.689	3.476e-2
1.690	3.494e-2
1.691	3.520e-2
1.692	3.542e-2
1.693	3.565e-2
1.694	3.583e-2
1.695	3.605e-2
1.696	3.626e-2
1.697	3.641e-2
1.698	3.663e-2
1.699	3.690e-2
1.700	3.704e-2
1.701	3.728e-2
1.702	3.748e-2
1.703	3.768e-2
1.704	3.789e-2
1.705	3.809e-2
1.706	3.836e-2
1.707	3.854e-2
1.708	3.873e-2
1.709	3.892e-2
1.710	3.916e-2
1.711	3.933e-2
1.712	3.959e-2
1.713	3.979e-2
1.714	3.996e-2
1.715	4.015e-2
1.716	4.043e-2
1.717	4.063e-2
1.718	4.082e-2
1.719	4.108e-2
1.720	4.130e-2
1.721	4.150e-2
1.722	4.167e-2
1.723	4.187e-2
1.724	4.205e-2
1.725	4.224e-2
1.726	4.244e-2
1.727	4.262e-2
1.728	4.278e-2
1.729	4.300e-2
1.730	4.318e-2
1.731	4.344e-2
1.732	4.364e-2
1.733	4.392e-2
1.734	4.420e-2
1.735	4.436e-2
1.736	4.455e-2
1.737	4.481e-2
1.738	4.499e-2
1.739	4.512e-2
1.740	4.528e-2
1.741	4.550e-2
1.742	4.571e-2
1.743	4.592e-2
1.744	4.611e-2
1.745	4.628e-2
1.746	4.651e-2
1.747	4.667e-2
1.748	4.692e-2
1.749	4.709e-2
1.750	4.734e-2
1.751	4.759e-2
1.752	4.773e-2
1.753	4.795e-2
1.754	4.818e-2
1.755	4.837e-2
1.756	4.855e-2
