Results:

Channel 1:

Potential/V	Current/A

1.900	1.767e-2
1.899	1.750e-2
1.898	1.738e-2
1.897	1.726e-2
1.896	1.714e-2
1.895	1.697e-2
1.894	1.680e-2
1.893	1.664e-2
1.892	1.651e-2
1.891	1.641e-2
1.890	1.628e-2
1.889	1.617e-2
1.888	1.605e-2
1.887	1.592e-2
1.886	1.581e-2
1.885	1.572e-2
1.884	1.564e-2
1.883	1.552e-2
1.882	1.536e-2
1.881	1.522e-2
1.880	1.513e-2
1.879	1.506e-2
1.878	1.498e-2
1.877	1.491e-2
1.876	1.481e-2
1.875	1.472e-2
1.874	1.460e-2
1.873	1.450e-2
1.872	1.445e-2
1.871	1.432e-2
1.870	1.422e-2
1.869	1.412e-2
1.868	1.404e-2
1.867	1.393e-2
1.866	1.383e-2
1.865	1.374e-2
1.864	1.366e-2
1.863	1.358e-2
1.862	1.347e-2
1.861	1.339e-2
1.860	1.335e-2
1.859	1.333e-2
1.858	1.326e-2
1.857	1.311e-2
1.856	1.301e-2
1.855	1.293e-2
1.854	1.286e-2
1.853	1.278e-2
1.852	1.269e-2
1.851	1.261e-2
1.850	1.256e-2
1.849	1.251e-2
1.848	1.245e-2
1.847	1.238e-2
1.846	1.234e-2
1.845	1.228e-2
1.844	1.222e-2
1.843	1.215e-2
1.842	1.208e-2
1.841	1.204e-2
1.840	1.197e-2
1.839	1.189e-2
1.838	1.183e-2
1.837	1.176e-2
1.836	1.167e-2
1.835	1.154e-2
1.834	1.148e-2
1.833	1.142e-2
1.832	1.136e-2
1.831	1.128e-2
1.830	1.121e-2
1.829	1.115e-2
1.828	1.109e-2
1.827	1.105e-2
1.826	1.101e-2
1.825	1.097e-2
1.824	1.090e-2
1.823	1.082e-2
1.822	1.076e-2
1.821	1.073e-2
1.820	1.069e-2
1.819	1.063e-2
1.818	1.055e-2
1.817	1.051e-2
1.816	1.046e-2
1.815	1.039e-2
1.814	1.032e-2
1.813	1.025e-2
1.812	1.019e-2
1.811	1.015e-2
1.810	1.011e-2
1.809	1.009e-2
1.808	1.002e-2
1.807	9.956e-3
1.806	9.898e-3
1.805	9.820e-3
1.804	9.773e-3
1.803	9.747e-3
1.802	9.710e-3
1.801	9.671e-3
1.800	9.637e-3
1.799	9.582e-3
1.798	9.536e-3
1.797	9.498e-3
1.796	9.459e-3
1.795	9.417e-3
1.794	9.380e-3
1.793	9.306e-3
1.792	9.269e-3
1.791	9.234e-3
1.790	9.165e-3
1.789	9.103e-3
1.788	9.055e-3
1.787	8.995e-3
1.786	8.981e-3
1.785	8.951e-3
1.784	8.884e-3
1.783	8.833e-3
1.782	8.773e-3
1.781	8.699e-3
1.780	8.641e-3
1.779	8.584e-3
1.778	8.519e-3
1.777	8.478e-3
1.776	8.450e-3
1.775	8.384e-3
1.774	8.334e-3
1.773	8.288e-3
1.772	8.250e-3
1.771	8.189e-3
1.770	8.161e-3
1.769	8.126e-3
1.768	8.072e-3
1.767	8.028e-3
1.766	8.009e-3
1.765	8.000e-3
1.764	7.959e-3
1.763	7.907e-3
1.762	7.856e-3
1.761	7.833e-3
1.760	7.809e-3
1.759	7.761e-3
1.758	7.715e-3
1.757	7.671e-3
1.756	7.626e-3
1.755	7.597e-3
1.754	7.549e-3
1.753	7.505e-3
1.752	7.461e-3
1.751	7.416e-3
1.750	7.377e-3
1.749	7.341e-3
1.748	7.317e-3
1.747	7.274e-3
1.746	7.225e-3
1.745	7.179e-3
1.744	7.138e-3
1.743	7.104e-3
1.742	7.057e-3
1.741	7.015e-3
1.740	6.979e-3
1.739	6.944e-3
1.738	6.904e-3
1.737	6.869e-3
1.736	6.843e-3
1.735	6.807e-3
1.734	6.769e-3
1.733	6.728e-3
1.732	6.690e-3
1.731	6.650e-3
1.730	6.600e-3
1.729	6.560e-3
1.728	6.508e-3
