Results:

Channel 1:
Potential/V	Current/A

1.200	2.720e-3
1.201	2.772e-3
1.202	2.792e-3
1.203	2.808e-3
1.204	2.821e-3
1.205	2.830e-3
1.206	2.840e-3
1.207	2.847e-3
1.208	2.854e-3
1.209	2.863e-3
1.210	2.870e-3
1.211	2.878e-3
1.212	2.883e-3
1.213	2.891e-3
1.214	2.896e-3
1.215	2.902e-3
1.216	2.909e-3
1.217	2.916e-3
1.218	2.921e-3
1.219	2.928e-3
1.220	2.934e-3
1.221	2.938e-3
1.222	2.946e-3
1.223	2.952e-3
1.224	2.956e-3
1.225	2.964e-3
1.226	2.968e-3
1.227	2.973e-3
1.228	2.981e-3
1.229	2.988e-3
1.230	2.993e-3
1.231	2.999e-3
1.232	3.003e-3
1.233	3.009e-3
1.234	3.014e-3
1.235	3.020e-3
1.236	3.025e-3
1.237	3.028e-3
1.238	3.033e-3
1.239	3.037e-3
1.240	3.042e-3
1.241	3.047e-3
1.242	3.053e-3
1.243	3.056e-3
1.244	3.060e-3
1.245	3.064e-3
1.246	3.070e-3
1.247	3.073e-3
1.248	3.078e-3
1.249	3.082e-3
1.250	3.084e-3
1.251	3.089e-3
1.252	3.092e-3
1.253	3.096e-3
1.254	3.101e-3
1.255	3.105e-3
1.256	3.108e-3
1.257	3.111e-3
1.258	3.114e-3
1.259	3.117e-3
1.260	3.119e-3
1.261	3.123e-3
1.262	3.126e-3
1.263	3.128e-3
1.264	3.132e-3
1.265	3.135e-3
1.266	3.136e-3
1.267	3.139e-3
1.268	3.142e-3
1.269	3.144e-3
1.270	3.147e-3
1.271	3.149e-3
1.272	3.151e-3
1.273	3.155e-3
1.274	3.157e-3
1.275	3.158e-3
1.276	3.159e-3
1.277	3.162e-3
1.278	3.163e-3
1.279	3.166e-3
1.280	3.168e-3
1.281	3.170e-3
1.282	3.171e-3
1.283	3.174e-3
1.284	3.175e-3
1.285	3.176e-3
1.286	3.177e-3
1.287	3.179e-3
1.288	3.181e-3
1.289	3.182e-3
1.290	3.184e-3
1.291	3.185e-3
1.292	3.186e-3
1.293	3.189e-3
1.294	3.190e-3
1.295	3.190e-3
1.296	3.192e-3
1.297	3.192e-3
1.298	3.192e-3
1.299	3.193e-3
1.300	3.195e-3
1.301	3.195e-3
1.302	3.195e-3
1.303	3.197e-3
