Results:

Channel 1:

Potential/V	Current/A

1.900	3.947e-2
1.899	3.942e-2
1.898	3.926e-2
1.897	3.913e-2
1.896	3.900e-2
1.895	3.888e-2
1.894	3.862e-2
1.893	3.849e-2
1.892	3.832e-2
1.891	3.818e-2
1.890	3.801e-2
1.889	3.784e-2
1.888	3.774e-2
1.887	3.756e-2
1.886	3.736e-2
1.885	3.729e-2
1.884	3.711e-2
1.883	3.695e-2
1.882	3.685e-2
1.881	3.668e-2
1.880	3.652e-2
1.879	3.637e-2
1.878	3.618e-2
1.877	3.607e-2
1.876	3.590e-2
1.875	3.579e-2
1.874	3.563e-2
1.873	3.546e-2
1.872	3.533e-2
1.871	3.513e-2
1.870	3.506e-2
1.869	3.490e-2
1.868	3.476e-2
1.867	3.457e-2
1.866	3.437e-2
1.865	3.432e-2
1.864	3.412e-2
1.863	3.400e-2
1.862	3.391e-2
1.861	3.376e-2
1.860	3.365e-2
1.859	3.355e-2
1.858	3.349e-2
1.857	3.330e-2
1.856	3.321e-2
1.855	3.306e-2
1.854	3.292e-2
1.853	3.279e-2
1.852	3.262e-2
1.851	3.259e-2
1.850	3.230e-2
1.849	3.218e-2
1.848	3.212e-2
1.847	3.193e-2
1.846	3.184e-2
1.845	3.170e-2
1.844	3.155e-2
1.843	3.145e-2
1.842	3.130e-2
1.841	3.120e-2
1.840	3.102e-2
1.839	3.088e-2
1.838	3.076e-2
1.837	3.059e-2
1.836	3.046e-2
1.835	3.038e-2
1.834	3.021e-2
1.833	3.009e-2
1.832	3.000e-2
1.831	2.979e-2
1.830	2.970e-2
1.829	2.959e-2
1.828	2.941e-2
1.827	2.928e-2
1.826	2.920e-2
1.825	2.901e-2
1.824	2.893e-2
1.823	2.885e-2
1.822	2.863e-2
1.821	2.858e-2
1.820	2.838e-2
1.819	2.828e-2
1.818	2.824e-2
1.817	2.804e-2
1.816	2.791e-2
1.815	2.781e-2
1.814	2.766e-2
1.813	2.754e-2
1.812	2.748e-2
1.811	2.731e-2
1.810	2.724e-2
1.809	2.707e-2
1.808	2.694e-2
1.807	2.686e-2
1.806	2.673e-2
1.805	2.656e-2
1.804	2.647e-2
1.803	2.635e-2
1.802	2.619e-2
1.801	2.614e-2
1.800	2.600e-2
1.799	2.583e-2
1.798	2.572e-2
1.797	2.560e-2
1.796	2.543e-2
1.795	2.539e-2
1.794	2.523e-2
1.793	2.511e-2
1.792	2.508e-2
1.791	2.486e-2
1.790	2.479e-2
1.789	2.467e-2
1.788	2.451e-2
1.787	2.447e-2
1.786	2.437e-2
1.785	2.421e-2
1.784	2.408e-2
1.783	2.396e-2
1.782	2.384e-2
1.781	2.377e-2
1.780	2.360e-2
1.779	2.354e-2
1.778	2.342e-2
1.777	2.328e-2
1.776	2.318e-2
1.775	2.313e-2
1.774	2.294e-2
1.773	2.283e-2
1.772	2.276e-2
1.771	2.263e-2
1.770	2.248e-2
1.769	2.240e-2
1.768	2.227e-2
1.767	2.212e-2
1.766	2.202e-2
1.765	2.198e-2
1.764	2.183e-2
1.763	2.173e-2
1.762	2.164e-2
1.761	2.146e-2
1.760	2.137e-2
1.759	2.129e-2
1.758	2.115e-2
1.757	2.104e-2
1.756	2.100e-2
1.755	2.081e-2
1.754	2.069e-2
1.753	2.067e-2
1.752	2.053e-2
1.751	2.042e-2
1.750	2.032e-2
1.749	2.020e-2
1.748	2.011e-2
1.747	2.000e-2
1.746	1.994e-2
1.745	1.977e-2
1.744	1.969e-2
1.743	1.955e-2
1.742	1.947e-2
1.741	1.934e-2
1.740	1.928e-2
1.739	1.915e-2
1.738	1.906e-2
1.737	1.898e-2
1.736	1.886e-2
1.735	1.874e-2
1.734	1.864e-2
1.733	1.861e-2
1.732	1.847e-2
1.731	1.835e-2
1.730	1.827e-2
1.729	1.820e-2
1.728	1.803e-2
1.727	1.795e-2
1.726	1.785e-2
1.725	1.770e-2
1.724	1.760e-2
1.723	1.754e-2
1.722	1.742e-2
1.721	1.731e-2
1.720	1.721e-2
1.719	1.714e-2
1.718	1.701e-2
1.717	1.692e-2
1.716	1.684e-2
1.715	1.674e-2
1.714	1.665e-2
1.713	1.654e-2
1.712	1.640e-2
1.711	1.632e-2
1.710	1.622e-2
1.709	1.611e-2
1.708	1.605e-2
1.707	1.595e-2
1.706	1.586e-2
1.705	1.577e-2
1.704	1.566e-2
1.703	1.559e-2
1.702	1.551e-2
1.701	1.536e-2
1.700	1.525e-2
1.699	1.516e-2
1.698	1.513e-2
1.697	1.499e-2
1.696	1.488e-2
1.695	1.477e-2
1.694	1.474e-2
1.693	1.463e-2
1.692	1.450e-2
1.691	1.439e-2
1.690	1.435e-2
1.689	1.425e-2
1.688	1.412e-2
1.687	1.403e-2
1.686	1.399e-2
1.685	1.387e-2
1.684	1.377e-2
1.683	1.366e-2
1.682	1.364e-2
1.681	1.354e-2
1.680	1.341e-2
1.679	1.338e-2
1.678	1.327e-2
1.677	1.316e-2
1.676	1.304e-2
1.675	1.302e-2
1.674	1.290e-2
1.673	1.279e-2
1.672	1.268e-2
1.671	1.261e-2
1.670	1.256e-2
1.669	1.245e-2
1.668	1.232e-2
1.667	1.225e-2
1.666	1.219e-2
1.665	1.214e-2
1.664	1.203e-2
1.663	1.193e-2
1.662	1.186e-2
1.661	1.181e-2
1.660	1.168e-2
1.659	1.156e-2
1.658	1.150e-2
1.657	1.144e-2
1.656	1.131e-2
1.655	1.121e-2
1.654	1.120e-2
1.653	1.111e-2
1.652	1.099e-2
1.651	1.086e-2
1.650	1.082e-2
1.649	1.072e-2
1.648	1.062e-2
1.647	1.053e-2
1.646	1.048e-2
1.645	1.040e-2
1.644	1.028e-2
1.643	1.022e-2
1.642	1.012e-2
1.641	1.002e-2
1.640	9.963e-3
1.639	9.895e-3
1.638	9.784e-3
1.637	9.727e-3
1.636	9.660e-3
1.635	9.626e-3
1.634	9.486e-3
1.633	9.419e-3
1.632	9.366e-3
1.631	9.289e-3
1.630	9.201e-3
1.629	9.094e-3
1.628	9.039e-3
1.627	8.961e-3
1.626	8.867e-3
1.625	8.777e-3
1.624	8.701e-3
1.623	8.677e-3
1.622	8.603e-3
1.621	8.515e-3
1.620	8.402e-3
1.619	8.356e-3
1.618	8.256e-3
1.617	8.161e-3
1.616	8.105e-3
1.615	8.063e-3
1.614	7.977e-3
1.613	7.872e-3
1.612	7.806e-3
1.611	7.736e-3
1.610	7.687e-3
1.609	7.603e-3
1.608	7.492e-3
1.607	7.412e-3
1.606	7.357e-3
1.605	7.298e-3
1.604	7.214e-3
1.603	7.132e-3
1.602	7.064e-3
1.601	7.002e-3
1.600	6.957e-3
1.599	6.866e-3
1.598	6.777e-3
1.597	6.723e-3
1.596	6.659e-3
1.595	6.597e-3
1.594	6.507e-3
1.593	6.448e-3
1.592	6.375e-3
1.591	6.298e-3
1.590	6.240e-3
1.589	6.185e-3
1.588	6.092e-3
1.587	6.033e-3
1.586	5.968e-3
1.585	5.899e-3
1.584	5.845e-3
1.583	5.787e-3
1.582	5.732e-3
1.581	5.654e-3
1.580	5.588e-3
1.579	5.526e-3
1.578	5.466e-3
1.577	5.423e-3
1.576	5.338e-3
1.575	5.264e-3
1.574	5.197e-3
1.573	5.121e-3
1.572	5.067e-3
1.571	5.040e-3
1.570	4.963e-3
1.569	4.903e-3
1.568	4.833e-3
1.567	4.779e-3
1.566	4.701e-3
1.565	4.658e-3
1.564	4.622e-3
1.563	4.550e-3
1.562	4.490e-3
1.561	4.415e-3
1.560	4.357e-3
1.559	4.296e-3
1.558	4.231e-3
1.557	4.192e-3
1.556	4.148e-3
1.555	4.071e-3
1.554	3.997e-3
1.553	3.942e-3
1.552	3.892e-3
1.551	3.858e-3
1.550	3.807e-3
1.549	3.752e-3
1.548	3.686e-3
1.547	3.636e-3
1.546	3.564e-3
1.545	3.506e-3
1.544	3.459e-3
1.543	3.417e-3
1.542	3.364e-3
1.541	3.327e-3
1.540	3.251e-3
1.539	3.195e-3
1.538	3.155e-3
1.537	3.114e-3
1.536	3.048e-3
1.535	2.997e-3
1.534	2.953e-3
1.533	2.915e-3
1.532	2.879e-3
1.531	2.834e-3
1.530	2.770e-3
1.529	2.709e-3
1.528	2.669e-3
1.527	2.622e-3
1.526	2.569e-3
1.525	2.523e-3
1.524	2.491e-3
1.523	2.450e-3
1.522	2.396e-3
1.521	2.344e-3
1.520	2.298e-3
1.519	2.256e-3
1.518	2.214e-3
1.517	2.172e-3
1.516	2.117e-3
1.515	2.079e-3
1.514	2.046e-3
1.513	2.020e-3
1.512	1.961e-3
1.511	1.921e-3
1.510	1.880e-3
1.509	1.842e-3
1.508	1.804e-3
1.507	1.754e-3
1.506	1.719e-3
1.505	1.682e-3
1.504	1.647e-3
1.503	1.606e-3
1.502	1.575e-3
1.501	1.551e-3
1.500	1.507e-3
1.499	1.473e-3
1.498	1.431e-3
1.497	1.399e-3
1.496	1.359e-3
1.495	1.329e-3
1.494	1.293e-3
1.493	1.262e-3
1.492	1.232e-3
1.491	1.196e-3
1.490	1.160e-3
1.489	1.130e-3
1.488	1.098e-3
1.487	1.071e-3
1.486	1.046e-3
1.485	1.018e-3
1.484	9.874e-4
1.483	9.615e-4
1.482	9.304e-4
1.481	8.897e-4
1.480	8.628e-4
1.479	8.361e-4
1.478	8.077e-4
1.477	7.827e-4
1.476	7.578e-4
1.475	7.309e-4
1.474	7.084e-4
1.473	6.849e-4
1.472	6.590e-4
1.471	6.363e-4
1.470	6.106e-4
1.469	5.851e-4
1.468	5.645e-4
1.467	5.425e-4
1.466	5.207e-4
1.465	4.982e-4
1.464	4.783e-4
1.463	4.581e-4
1.462	4.397e-4
1.461	4.209e-4
1.460	4.036e-4
1.459	3.854e-4
1.458	3.675e-4
1.457	3.513e-4
1.456	3.362e-4
1.455	3.183e-4
1.454	2.984e-4
1.453	2.809e-4
1.452	2.642e-4
1.451	2.487e-4
1.450	2.339e-4
1.449	2.183e-4
1.448	2.053e-4
1.447	1.905e-4
1.446	1.755e-4
1.445	1.609e-4
1.444	1.490e-4
1.443	1.362e-4
