Results:

Channel 1:

Potential/V	Current/A

1.200	1.116e-3
1.201	1.165e-3
1.202	1.188e-3
1.203	1.202e-3
1.204	1.213e-3
1.205	1.219e-3
1.206	1.224e-3
1.207	1.227e-3
1.208	1.230e-3
1.209	1.233e-3
1.210	1.235e-3
1.211	1.237e-3
1.212	1.238e-3
1.213	1.240e-3
1.214	1.243e-3
1.215	1.244e-3
1.216	1.247e-3
1.217	1.247e-3
1.218	1.249e-3
1.219	1.251e-3
1.220	1.251e-3
1.221	1.252e-3
1.222	1.255e-3
1.223	1.255e-3
1.224	1.258e-3
1.225	1.259e-3
1.226	1.261e-3
1.227	1.261e-3
1.228	1.264e-3
1.229	1.268e-3
1.230	1.269e-3
1.231	1.270e-3
1.232	1.271e-3
1.233	1.272e-3
1.234	1.274e-3
1.235	1.275e-3
1.236	1.276e-3
1.237	1.277e-3
1.238	1.279e-3
1.239	1.281e-3
1.240	1.281e-3
1.241	1.283e-3
1.242	1.285e-3
1.243	1.287e-3
1.244	1.287e-3
1.245	1.289e-3
1.246	1.290e-3
1.247	1.290e-3
1.248	1.291e-3
1.249	1.294e-3
1.250	1.295e-3
1.251	1.296e-3
1.252	1.297e-3
1.253	1.298e-3
1.254	1.301e-3
1.255	1.303e-3
1.256	1.303e-3
1.257	1.305e-3
1.258	1.306e-3
1.259	1.309e-3
1.260	1.309e-3
1.261	1.309e-3
1.262	1.310e-3
1.263	1.311e-3
1.264	1.314e-3
1.265	1.314e-3
1.266	1.314e-3
1.267	1.317e-3
1.268	1.320e-3
1.269	1.319e-3
1.270	1.320e-3
1.271	1.322e-3
1.272	1.321e-3
1.273	1.323e-3
1.274	1.323e-3
1.275	1.323e-3
1.276	1.325e-3
1.277	1.324e-3
1.278	1.326e-3
1.279	1.327e-3
1.280	1.329e-3
1.281	1.331e-3
1.282	1.331e-3
1.283	1.333e-3
1.284	1.333e-3
1.285	1.333e-3
1.286	1.335e-3
1.287	1.336e-3
1.288	1.335e-3
1.289	1.335e-3
1.290	1.337e-3
1.291	1.337e-3
1.292	1.339e-3
1.293	1.341e-3
1.294	1.342e-3
1.295	1.341e-3
1.296	1.343e-3
1.297	1.344e-3
1.298	1.345e-3
1.299	1.346e-3
1.300	1.347e-3
1.301	1.346e-3
1.302	1.347e-3
1.303	1.348e-3
1.304	1.348e-3
1.305	1.350e-3
1.306	1.350e-3
1.307	1.351e-3
1.308	1.353e-3
1.309	1.354e-3
1.310	1.356e-3
1.311	1.355e-3
1.312	1.357e-3
1.313	1.355e-3
1.314	1.356e-3
1.315	1.359e-3
1.316	1.360e-3
1.317	1.359e-3
1.318	1.360e-3
1.319	1.359e-3
1.320	1.360e-3
1.321	1.360e-3
1.322	1.362e-3
1.323	1.362e-3
1.324	1.361e-3
1.325	1.362e-3
1.326	1.362e-3
1.327	1.363e-3
1.328	1.361e-3
1.329	1.361e-3
1.330	1.362e-3
1.331	1.364e-3
1.332	1.363e-3
1.333	1.364e-3
1.334	1.363e-3
1.335	1.364e-3
1.336	1.364e-3
1.337	1.366e-3
1.338	1.366e-3
1.339	1.365e-3
1.340	1.365e-3
1.341	1.365e-3
1.342	1.365e-3
1.343	1.366e-3
1.344	1.367e-3
1.345	1.369e-3
1.346	1.368e-3
1.347	1.369e-3
1.348	1.369e-3
1.349	1.369e-3
1.350	1.369e-3
1.351	1.370e-3
1.352	1.370e-3
1.353	1.370e-3
1.354	1.370e-3
1.355	1.372e-3
1.356	1.373e-3
1.357	1.373e-3
1.358	1.374e-3
1.359	1.374e-3
1.360	1.375e-3
1.361	1.375e-3
1.362	1.374e-3
1.363	1.375e-3
1.364	1.378e-3
1.365	1.375e-3
1.366	1.376e-3
1.367	1.378e-3
1.368	1.376e-3
1.369	1.378e-3
1.370	1.379e-3
1.371	1.378e-3
1.372	1.381e-3
1.373	1.381e-3
1.374	1.382e-3
1.375	1.381e-3
1.376	1.382e-3
1.377	1.382e-3
1.378	1.382e-3
1.379	1.383e-3
1.380	1.384e-3
1.381	1.382e-3
1.382	1.384e-3
1.383	1.385e-3
1.384	1.385e-3
1.385	1.386e-3
1.386	1.387e-3
1.387	1.386e-3
1.388	1.387e-3
1.389	1.390e-3
1.390	1.389e-3
1.391	1.391e-3
1.392	1.391e-3
1.393	1.391e-3
1.394	1.391e-3
1.395	1.392e-3
1.396	1.394e-3
1.397	1.396e-3
1.398	1.397e-3
1.399	1.397e-3
1.400	1.398e-3
1.401	1.399e-3
1.402	1.400e-3
1.403	1.400e-3
1.404	1.402e-3
1.405	1.404e-3
1.406	1.405e-3
1.407	1.406e-3
1.408	1.412e-3
1.409	1.413e-3
1.410	1.413e-3
1.411	1.415e-3
1.412	1.416e-3
1.413	1.419e-3
1.414	1.421e-3
1.415	1.424e-3
1.416	1.426e-3
1.417	1.429e-3
1.418	1.433e-3
1.419	1.435e-3
1.420	1.438e-3
1.421	1.443e-3
1.422	1.446e-3
1.423	1.450e-3
1.424	1.455e-3
1.425	1.460e-3
1.426	1.465e-3
1.427	1.471e-3
1.428	1.478e-3
1.429	1.482e-3
1.430	1.489e-3
1.431	1.496e-3
1.432	1.503e-3
1.433	1.511e-3
1.434	1.522e-3
1.435	1.528e-3
1.436	1.539e-3
1.437	1.551e-3
1.438	1.560e-3
1.439	1.573e-3
1.440	1.584e-3
1.441	1.596e-3
1.442	1.608e-3
1.443	1.621e-3
1.444	1.635e-3
1.445	1.647e-3
1.446	1.663e-3
1.447	1.681e-3
1.448	1.697e-3
1.449	1.716e-3
1.450	1.733e-3
1.451	1.753e-3
1.452	1.775e-3
1.453	1.797e-3
1.454	1.817e-3
1.455	1.842e-3
1.456	1.868e-3
1.457	1.895e-3
