Results:

Channel 1:

Potential/V	Current/A

1.200	1.601e-4
1.201	2.007e-4
1.202	2.185e-4
1.203	2.316e-4
1.204	2.400e-4
1.205	2.468e-4
1.206	2.536e-4
1.207	2.601e-4
1.208	2.641e-4
1.209	2.689e-4
1.210	2.747e-4
1.211	2.779e-4
1.212	2.805e-4
1.213	2.855e-4
1.214	2.885e-4
1.215	2.910e-4
1.216	2.965e-4
1.217	2.988e-4
1.218	3.017e-4
1.219	3.057e-4
1.220	3.083e-4
1.221	3.103e-4
1.222	3.132e-4
1.223	3.166e-4
1.224	3.183e-4
1.225	3.210e-4
1.226	3.235e-4
1.227	3.253e-4
1.228	3.272e-4
1.229	3.326e-4
1.230	3.341e-4
1.231	3.361e-4
1.232	3.383e-4
1.233	3.401e-4
1.234	3.411e-4
1.235	3.435e-4
1.236	3.452e-4
1.237	3.469e-4
1.238	3.484e-4
1.239	3.503e-4
1.240	3.530e-4
1.241	3.534e-4
1.242	3.563e-4
1.243	3.571e-4
1.244	3.581e-4
1.245	3.606e-4
1.246	3.614e-4
1.247	3.633e-4
1.248	3.656e-4
1.249	3.676e-4
1.250	3.685e-4
1.251	3.689e-4
1.252	3.715e-4
1.253	3.716e-4
1.254	3.738e-4
1.255	3.765e-4
1.256	3.775e-4
1.257	3.790e-4
1.258	3.801e-4
1.259	3.815e-4
1.260	3.831e-4
1.261	3.848e-4
1.262	3.864e-4
1.263	3.863e-4
1.264	3.874e-4
1.265	3.893e-4
1.266	3.907e-4
1.267	3.927e-4
1.268	3.939e-4
1.269	3.943e-4
1.270	3.961e-4
1.271	3.983e-4
1.272	3.983e-4
1.273	4.006e-4
1.274	4.026e-4
1.275	4.037e-4
1.276	4.050e-4
1.277	4.063e-4
1.278	4.073e-4
1.279	4.085e-4
1.280	4.108e-4
1.281	4.127e-4
1.282	4.132e-4
1.283	4.147e-4
1.284	4.160e-4
1.285	4.168e-4
1.286	4.186e-4
1.287	4.206e-4
1.288	4.206e-4
1.289	4.237e-4
1.290	4.242e-4
1.291	4.243e-4
1.292	4.265e-4
1.293	4.283e-4
1.294	4.286e-4
1.295	4.302e-4
1.296	4.316e-4
1.297	4.336e-4
1.298	4.354e-4
1.299	4.362e-4
1.300	4.378e-4
1.301	4.381e-4
1.302	4.400e-4
1.303	4.413e-4
1.304	4.425e-4
1.305	4.443e-4
1.306	4.462e-4
1.307	4.458e-4
1.308	4.481e-4
1.309	4.486e-4
1.310	4.511e-4
1.311	4.527e-4
1.312	4.538e-4
1.313	4.558e-4
1.314	4.567e-4
1.315	4.577e-4
1.316	4.584e-4
1.317	4.614e-4
1.318	4.633e-4
1.319	4.645e-4
1.320	4.645e-4
1.321	4.659e-4
1.322	4.673e-4
1.323	4.690e-4
1.324	4.689e-4
1.325	4.712e-4
1.326	4.720e-4
1.327	4.720e-4
1.328	4.750e-4
1.329	4.757e-4
1.330	4.771e-4
1.331	4.798e-4
1.332	4.807e-4
1.333	4.815e-4
1.334	4.837e-4
1.335	4.843e-4
1.336	4.858e-4
1.337	4.866e-4
1.338	4.874e-4
1.339	4.894e-4
1.340	4.907e-4
1.341	4.932e-4
1.342	4.940e-4
1.343	4.951e-4
1.344	4.977e-4
1.345	4.976e-4
1.346	4.999e-4
1.347	5.005e-4
1.348	5.025e-4
1.349	5.043e-4
1.350	5.042e-4
1.351	5.062e-4
1.352	5.073e-4
1.353	5.090e-4
1.354	5.116e-4
1.355	5.117e-4
1.356	5.136e-4
1.357	5.161e-4
1.358	5.173e-4
1.359	5.173e-4
1.360	5.198e-4
1.361	5.215e-4
1.362	5.231e-4
1.363	5.257e-4
1.364	5.261e-4
1.365	5.274e-4
1.366	5.292e-4
1.367	5.313e-4
1.368	5.320e-4
1.369	5.336e-4
1.370	5.361e-4
1.371	5.369e-4
1.372	5.392e-4
1.373	5.400e-4
1.374	5.425e-4
1.375	5.440e-4
1.376	5.464e-4
1.377	5.473e-4
1.378	5.478e-4
1.379	5.498e-4
1.380	5.513e-4
1.381	5.528e-4
1.382	5.558e-4
1.383	5.583e-4
1.384	5.593e-4
1.385	5.610e-4
1.386	5.625e-4
1.387	5.634e-4
1.388	5.654e-4
1.389	5.679e-4
1.390	5.691e-4
1.391	5.697e-4
1.392	5.718e-4
1.393	5.735e-4
1.394	5.750e-4
1.395	5.780e-4
1.396	5.800e-4
1.397	5.804e-4
1.398	5.828e-4
1.399	5.851e-4
1.400	5.863e-4
1.401	5.879e-4
1.402	5.903e-4
1.403	5.922e-4
1.404	5.940e-4
1.405	5.956e-4
1.406	5.987e-4
1.407	6.000e-4
1.408	6.036e-4
1.409	6.052e-4
1.410	6.072e-4
1.411	6.092e-4
1.412	6.112e-4
1.413	6.132e-4
1.414	6.165e-4
1.415	6.180e-4
1.416	6.195e-4
1.417	6.225e-4
1.418	6.243e-4
1.419	6.266e-4
1.420	6.300e-4
1.421	6.332e-4
1.422	6.359e-4
1.423	6.377e-4
1.424	6.409e-4
1.425	6.443e-4
1.426	6.470e-4
1.427	6.495e-4
1.428	6.541e-4
1.429	6.554e-4
1.430	6.595e-4
1.431	6.630e-4
1.432	6.671e-4
1.433	6.713e-4
1.434	6.763e-4
1.435	6.803e-4
1.436	6.840e-4
1.437	6.890e-4
1.438	6.918e-4
1.439	6.967e-4
1.440	7.017e-4
1.441	7.075e-4
1.442	7.128e-4
1.443	7.178e-4
1.444	7.235e-4
1.445	7.281e-4
1.446	7.346e-4
1.447	7.406e-4
1.448	7.466e-4
1.449	7.515e-4
1.450	7.576e-4
1.451	7.637e-4
1.452	7.709e-4
1.453	7.771e-4
1.454	7.832e-4
1.455	7.906e-4
1.456	7.971e-4
1.457	8.054e-4
1.458	8.121e-4
1.459	8.206e-4
1.460	8.299e-4
1.461	8.372e-4
1.462	8.465e-4
1.463	8.557e-4
1.464	8.654e-4
1.465	8.760e-4
1.466	8.853e-4
1.467	8.944e-4
1.468	9.045e-4
1.469	9.156e-4
1.470	9.269e-4
1.471	9.377e-4
1.472	9.498e-4
1.473	9.624e-4
1.474	9.745e-4
1.475	9.875e-4
1.476	1.001e-3
1.477	1.013e-3
1.478	1.028e-3
1.479	1.042e-3
1.480	1.056e-3
1.481	1.071e-3
1.482	1.086e-3
1.483	1.102e-3
1.484	1.118e-3
1.485	1.135e-3
1.486	1.151e-3
1.487	1.166e-3
