Results:

Channel 1:

Potential/V	Current/A

1.900	5.567e-2
1.899	5.548e-2
1.898	5.528e-2
1.897	5.508e-2
1.896	5.475e-2
1.895	5.447e-2
1.894	5.415e-2
1.893	5.386e-2
1.892	5.355e-2
1.891	5.341e-2
1.890	5.313e-2
1.889	5.289e-2
1.888	5.256e-2
1.887	5.230e-2
1.886	5.203e-2
1.885	5.166e-2
1.884	5.132e-2
1.883	5.101e-2
1.882	5.076e-2
1.881	5.047e-2
1.880	5.022e-2
1.879	4.998e-2
1.878	4.978e-2
1.877	4.945e-2
1.876	4.921e-2
1.875	4.892e-2
1.874	4.867e-2
1.873	4.850e-2
1.872	4.833e-2
1.871	4.797e-2
1.870	4.772e-2
1.869	4.746e-2
1.868	4.718e-2
1.867	4.690e-2
1.866	4.664e-2
1.865	4.637e-2
1.864	4.615e-2
1.863	4.601e-2
1.862	4.572e-2
1.861	4.548e-2
1.860	4.530e-2
1.859	4.504e-2
1.858	4.479e-2
1.857	4.452e-2
1.856	4.435e-2
1.855	4.410e-2
1.854	4.392e-2
1.853	4.369e-2
1.852	4.344e-2
1.851	4.326e-2
1.850	4.309e-2
1.849	4.282e-2
1.848	4.260e-2
1.847	4.241e-2
1.846	4.218e-2
1.845	4.191e-2
1.844	4.178e-2
1.843	4.158e-2
1.842	4.136e-2
1.841	4.115e-2
1.840	4.098e-2
1.839	4.091e-2
1.838	4.072e-2
1.837	4.046e-2
1.836	4.021e-2
1.835	3.999e-2
1.834	3.980e-2
1.833	3.958e-2
1.832	3.941e-2
1.831	3.926e-2
1.830	3.908e-2
1.829	3.895e-2
1.828	3.859e-2
1.827	3.836e-2
1.826	3.823e-2
1.825	3.780e-2
1.824	3.746e-2
1.823	3.728e-2
1.822	3.709e-2
1.821	3.692e-2
1.820	3.669e-2
1.819	3.652e-2
1.818	3.634e-2
1.817	3.613e-2
1.816	3.597e-2
1.815	3.577e-2
1.814	3.559e-2
1.813	3.544e-2
1.812	3.519e-2
1.811	3.506e-2
1.810	3.492e-2
1.809	3.476e-2
1.808	3.455e-2
1.807	3.433e-2
1.806	3.414e-2
1.805	3.393e-2
1.804	3.384e-2
1.803	3.372e-2
1.802	3.351e-2
1.801	3.339e-2
1.800	3.314e-2
1.799	3.300e-2
1.798	3.280e-2
1.797	3.254e-2
1.796	3.243e-2
1.795	3.229e-2
1.794	3.208e-2
1.793	3.185e-2
1.792	3.171e-2
1.791	3.158e-2
1.790	3.139e-2
1.789	3.124e-2
1.788	3.103e-2
1.787	3.083e-2
1.786	3.068e-2
1.785	3.051e-2
1.784	3.035e-2
1.783	3.026e-2
1.782	3.010e-2
1.781	2.989e-2
1.780	2.979e-2
1.779	2.960e-2
1.778	2.949e-2
1.777	2.930e-2
1.776	2.916e-2
1.775	2.899e-2
1.774	2.876e-2
1.773	2.860e-2
1.772	2.847e-2
1.771	2.831e-2
1.770	2.813e-2
1.769	2.803e-2
1.768	2.784e-2
1.767	2.774e-2
1.766	2.756e-2
1.765	2.740e-2
1.764	2.728e-2
1.763	2.712e-2
1.762	2.699e-2
1.761	2.684e-2
1.760	2.667e-2
1.759	2.651e-2
1.758	2.632e-2
1.757	2.621e-2
1.756	2.604e-2
1.755	2.581e-2
1.754	2.569e-2
1.753	2.559e-2
1.752	2.544e-2
1.751	2.537e-2
1.750	2.518e-2
1.749	2.499e-2
1.748	2.488e-2
1.747	2.472e-2
1.746	2.461e-2
1.745	2.445e-2
1.744	2.433e-2
1.743	2.422e-2
1.742	2.412e-2
1.741	2.397e-2
1.740	2.382e-2
1.739	2.370e-2
1.738	2.361e-2
1.737	2.343e-2
1.736	2.323e-2
1.735	2.307e-2
1.734	2.293e-2
1.733	2.280e-2
1.732	2.262e-2
1.731	2.252e-2
1.730	2.238e-2
1.729	2.232e-2
1.728	2.211e-2
1.727	2.201e-2
1.726	2.188e-2
1.725	2.173e-2
1.724	2.157e-2
1.723	2.145e-2
1.722	2.136e-2
1.721	2.120e-2
1.720	2.113e-2
1.719	2.096e-2
1.718	2.082e-2
1.717	2.068e-2
1.716	2.053e-2
1.715	2.039e-2
1.714	2.028e-2
1.713	2.020e-2
1.712	2.000e-2
1.711	1.993e-2
1.710	1.982e-2
1.709	1.967e-2
1.708	1.953e-2
1.707	1.943e-2
1.706	1.930e-2
1.705	1.915e-2
1.704	1.902e-2
1.703	1.887e-2
1.702	1.878e-2
1.701	1.864e-2
1.700	1.849e-2
1.699	1.838e-2
1.698	1.828e-2
1.697	1.814e-2
1.696	1.804e-2
1.695	1.790e-2
1.694	1.780e-2
1.693	1.769e-2
1.692	1.753e-2
1.691	1.737e-2
1.690	1.738e-2
1.689	1.725e-2
1.688	1.712e-2
1.687	1.703e-2
1.686	1.692e-2
1.685	1.676e-2
1.684	1.664e-2
1.683	1.658e-2
1.682	1.637e-2
1.681	1.629e-2
1.680	1.617e-2
1.679	1.607e-2
1.678	1.594e-2
1.677	1.581e-2
1.676	1.572e-2
1.675	1.561e-2
1.674	1.548e-2
1.673	1.536e-2
1.672	1.526e-2
1.671	1.514e-2
1.670	1.504e-2
1.669	1.490e-2
1.668	1.480e-2
1.667	1.473e-2
1.666	1.460e-2
1.665	1.446e-2
1.664	1.437e-2
1.663	1.427e-2
