Results:

Channel 1:

Potential/V	Current/A

1.200	1.066e-3
1.201	1.094e-3
1.202	1.103e-3
1.203	1.111e-3
1.204	1.116e-3
1.205	1.120e-3
1.206	1.125e-3
1.207	1.128e-3
1.208	1.132e-3
1.209	1.134e-3
1.210	1.138e-3
1.211	1.141e-3
1.212	1.144e-3
1.213	1.148e-3
1.214	1.151e-3
1.215	1.154e-3
1.216	1.158e-3
1.217	1.161e-3
1.218	1.164e-3
1.219	1.169e-3
1.220	1.171e-3
1.221	1.174e-3
1.222	1.177e-3
1.223	1.181e-3
1.224	1.184e-3
1.225	1.188e-3
1.226	1.191e-3
1.227	1.194e-3
1.228	1.197e-3
1.229	1.204e-3
1.230	1.206e-3
1.231	1.210e-3
1.232	1.213e-3
1.233	1.217e-3
1.234	1.219e-3
1.235	1.223e-3
1.236	1.227e-3
1.237	1.232e-3
1.238	1.234e-3
1.239	1.238e-3
1.240	1.242e-3
1.241	1.246e-3
1.242	1.250e-3
1.243	1.253e-3
1.244	1.257e-3
1.245	1.261e-3
1.246	1.265e-3
1.247	1.269e-3
1.248	1.273e-3
1.249	1.277e-3
1.250	1.281e-3
1.251	1.286e-3
1.252	1.289e-3
1.253	1.293e-3
1.254	1.298e-3
1.255	1.303e-3
1.256	1.307e-3
1.257	1.310e-3
1.258	1.314e-3
1.259	1.319e-3
1.260	1.324e-3
1.261	1.328e-3
1.262	1.332e-3
1.263	1.336e-3
1.264	1.341e-3
1.265	1.346e-3
1.266	1.350e-3
1.267	1.356e-3
1.268	1.361e-3
1.269	1.364e-3
1.270	1.370e-3
1.271	1.373e-3
1.272	1.378e-3
1.273	1.383e-3
1.274	1.388e-3
1.275	1.392e-3
1.276	1.396e-3
1.277	1.403e-3
1.278	1.406e-3
1.279	1.411e-3
1.280	1.417e-3
1.281	1.422e-3
1.282	1.426e-3
1.283	1.432e-3
1.284	1.437e-3
1.285	1.441e-3
1.286	1.446e-3
1.287	1.452e-3
1.288	1.456e-3
1.289	1.461e-3
1.290	1.467e-3
1.291	1.472e-3
1.292	1.476e-3
1.293	1.482e-3
1.294	1.487e-3
1.295	1.492e-3
1.296	1.497e-3
1.297	1.502e-3
1.298	1.507e-3
1.299	1.513e-3
1.300	1.518e-3
1.301	1.523e-3
1.302	1.528e-3
1.303	1.534e-3
1.304	1.539e-3
1.305	1.545e-3
1.306	1.550e-3
1.307	1.556e-3
1.308	1.560e-3
1.309	1.567e-3
1.310	1.572e-3
1.311	1.576e-3
1.312	1.583e-3
1.313	1.588e-3
1.314	1.595e-3
1.315	1.601e-3
1.316	1.605e-3
1.317	1.611e-3
1.318	1.617e-3
1.319	1.624e-3
1.320	1.628e-3
1.321	1.634e-3
1.322	1.640e-3
1.323	1.645e-3
1.324	1.651e-3
1.325	1.656e-3
1.326	1.662e-3
1.327	1.668e-3
1.328	1.674e-3
1.329	1.679e-3
1.330	1.684e-3
1.331	1.692e-3
1.332	1.697e-3
1.333	1.702e-3
1.334	1.709e-3
1.335	1.715e-3
1.336	1.720e-3
1.337	1.726e-3
1.338	1.733e-3
1.339	1.738e-3
1.340	1.745e-3
1.341	1.750e-3
1.342	1.756e-3
1.343	1.763e-3
1.344	1.769e-3
1.345	1.775e-3
1.346	1.781e-3
1.347	1.787e-3
1.348	1.793e-3
1.349	1.798e-3
1.350	1.804e-3
1.351	1.811e-3
1.352	1.817e-3
1.353	1.824e-3
1.354	1.829e-3
1.355	1.835e-3
1.356	1.843e-3
1.357	1.850e-3
1.358	1.856e-3
1.359	1.862e-3
1.360	1.868e-3
1.361	1.876e-3
1.362	1.881e-3
1.363	1.887e-3
1.364	1.894e-3
1.365	1.899e-3
1.366	1.905e-3
1.367	1.912e-3
1.368	1.918e-3
1.369	1.925e-3
1.370	1.932e-3
1.371	1.939e-3
1.372	1.944e-3
1.373	1.951e-3
1.374	1.956e-3
1.375	1.962e-3
1.376	1.969e-3
1.377	1.976e-3
1.378	1.981e-3
1.379	1.987e-3
1.380	1.993e-3
1.381	1.999e-3
1.382	2.006e-3
1.383	2.013e-3
1.384	2.019e-3
1.385	2.026e-3
1.386	2.031e-3
1.387	2.036e-3
1.388	2.043e-3
1.389	2.049e-3
1.390	2.054e-3
1.391	2.060e-3
1.392	2.066e-3
1.393	2.072e-3
1.394	2.077e-3
1.395	2.084e-3
1.396	2.091e-3
1.397	2.095e-3
1.398	2.102e-3
1.399	2.107e-3
1.400	2.112e-3
1.401	2.118e-3
1.402	2.124e-3
1.403	2.129e-3
1.404	2.135e-3
1.405	2.140e-3
1.406	2.144e-3
1.407	2.150e-3
1.408	2.157e-3
1.409	2.162e-3
1.410	2.167e-3
1.411	2.171e-3
1.412	2.177e-3
1.413	2.181e-3
1.414	2.185e-3
1.415	2.192e-3
1.416	2.196e-3
1.417	2.200e-3
1.418	2.206e-3
1.419	2.209e-3
1.420	2.215e-3
1.421	2.220e-3
1.422	2.224e-3
1.423	2.229e-3
1.424	2.233e-3
1.425	2.236e-3
1.426	2.239e-3
1.427	2.246e-3
1.428	2.250e-3
1.429	2.253e-3
1.430	2.258e-3
1.431	2.262e-3
1.432	2.267e-3
1.433	2.271e-3
1.434	2.277e-3
1.435	2.280e-3
1.436	2.284e-3
1.437	2.288e-3
1.438	2.291e-3
1.439	2.297e-3
1.440	2.302e-3
1.441	2.306e-3
1.442	2.309e-3
1.443	2.313e-3
1.444	2.318e-3
1.445	2.321e-3
1.446	2.327e-3
1.447	2.331e-3
1.448	2.335e-3
1.449	2.341e-3
1.450	2.345e-3
1.451	2.348e-3
1.452	2.354e-3
1.453	2.358e-3
1.454	2.364e-3
1.455	2.369e-3
1.456	2.374e-3
1.457	2.379e-3
1.458	2.385e-3
1.459	2.393e-3
1.460	2.399e-3
1.461	2.403e-3
1.462	2.410e-3
1.463	2.416e-3
1.464	2.423e-3
1.465	2.430e-3
1.466	2.438e-3
1.467	2.445e-3
1.468	2.453e-3
1.469	2.460e-3
1.470	2.469e-3
1.471	2.478e-3
1.472	2.489e-3
1.473	2.497e-3
1.474	2.506e-3
1.475	2.515e-3
1.476	2.527e-3
1.477	2.537e-3
1.478	2.548e-3
1.479	2.561e-3
1.480	2.572e-3
1.481	2.585e-3
1.482	2.597e-3
1.483	2.611e-3
