Results:

Channel 1:

Potential/V	Current/A

1.900	4.164e-2
1.899	4.151e-2
1.898	4.138e-2
1.897	4.120e-2
1.896	4.117e-2
1.895	4.099e-2
1.894	4.084e-2
1.893	4.060e-2
1.892	4.041e-2
1.891	4.026e-2
1.890	4.012e-2
1.889	4.004e-2
1.888	3.973e-2
1.887	3.954e-2
1.886	3.940e-2
1.885	3.931e-2
1.884	3.919e-2
1.883	3.899e-2
1.882	3.880e-2
1.881	3.860e-2
1.880	3.854e-2
1.879	3.831e-2
1.878	3.814e-2
1.877	3.793e-2
1.876	3.786e-2
1.875	3.781e-2
1.874	3.769e-2
1.873	3.748e-2
1.872	3.725e-2
1.871	3.712e-2
1.870	3.700e-2
1.869	3.680e-2
1.868	3.662e-2
1.867	3.645e-2
1.866	3.632e-2
1.865	3.621e-2
1.864	3.612e-2
1.863	3.598e-2
1.862	3.583e-2
1.861	3.555e-2
1.860	3.547e-2
1.859	3.538e-2
1.858	3.520e-2
1.857	3.508e-2
1.856	3.493e-2
1.855	3.485e-2
1.854	3.475e-2
1.853	3.459e-2
1.852	3.441e-2
1.851	3.422e-2
1.850	3.403e-2
1.849	3.387e-2
1.848	3.373e-2
1.847	3.359e-2
1.846	3.348e-2
1.845	3.328e-2
1.844	3.307e-2
1.843	3.299e-2
1.842	3.286e-2
1.841	3.275e-2
1.840	3.259e-2
1.839	3.244e-2
1.838	3.233e-2
1.837	3.220e-2
1.836	3.200e-2
1.835	3.190e-2
1.834	3.183e-2
1.833	3.173e-2
1.832	3.149e-2
1.831	3.134e-2
1.830	3.124e-2
1.829	3.115e-2
1.828	3.102e-2
1.827	3.089e-2
1.826	3.077e-2
1.825	3.055e-2
1.824	3.049e-2
1.823	3.043e-2
1.822	3.018e-2
1.821	3.002e-2
1.820	2.988e-2
1.819	2.971e-2
1.818	2.957e-2
1.817	2.953e-2
1.816	2.944e-2
1.815	2.930e-2
1.814	2.917e-2
1.813	2.899e-2
1.812	2.879e-2
1.811	2.863e-2
1.810	2.852e-2
1.809	2.844e-2
1.808	2.837e-2
1.807	2.825e-2
1.806	2.820e-2
1.805	2.804e-2
1.804	2.789e-2
1.803	2.786e-2
1.802	2.759e-2
1.801	2.749e-2
1.800	2.742e-2
1.799	2.718e-2
1.798	2.704e-2
1.797	2.691e-2
1.796	2.677e-2
1.795	2.667e-2
1.794	2.656e-2
1.793	2.643e-2
1.792	2.631e-2
1.791	2.618e-2
1.790	2.607e-2
1.789	2.591e-2
1.788	2.583e-2
1.787	2.574e-2
1.786	2.563e-2
1.785	2.551e-2
1.784	2.539e-2
1.783	2.518e-2
1.782	2.506e-2
1.781	2.496e-2
1.780	2.482e-2
1.779	2.471e-2
1.778	2.464e-2
1.777	2.449e-2
1.776	2.435e-2
1.775	2.422e-2
1.774	2.408e-2
1.773	2.400e-2
1.772	2.389e-2
1.771	2.381e-2
1.770	2.367e-2
