Results:

Channel 1:
Potential/V	Current/A

1.200	2.324e-3
1.201	2.358e-3
1.202	2.377e-3
1.203	2.393e-3
1.204	2.403e-3
1.205	2.411e-3
1.206	2.420e-3
1.207	2.426e-3
1.208	2.433e-3
1.209	2.440e-3
1.210	2.446e-3
1.211	2.451e-3
1.212	2.456e-3
1.213	2.461e-3
1.214	2.467e-3
1.215	2.472e-3
1.216	2.476e-3
1.217	2.481e-3
1.218	2.485e-3
1.219	2.490e-3
1.220	2.494e-3
1.221	2.498e-3
1.222	2.502e-3
1.223	2.507e-3
1.224	2.511e-3
1.225	2.517e-3
1.226	2.521e-3
1.227	2.524e-3
1.228	2.529e-3
1.229	2.535e-3
1.230	2.540e-3
1.231	2.544e-3
1.232	2.547e-3
1.233	2.551e-3
1.234	2.555e-3
1.235	2.559e-3
1.236	2.564e-3
1.237	2.568e-3
1.238	2.571e-3
1.239	2.574e-3
1.240	2.578e-3
1.241	2.583e-3
1.242	2.587e-3
1.243	2.590e-3
1.244	2.593e-3
1.245	2.597e-3
1.246	2.601e-3
1.247	2.605e-3
1.248	2.610e-3
1.249	2.613e-3
1.250	2.616e-3
1.251	2.619e-3
1.252	2.623e-3
1.253	2.625e-3
1.254	2.630e-3
1.255	2.633e-3
1.256	2.636e-3
1.257	2.638e-3
1.258	2.643e-3
1.259	2.645e-3
1.260	2.648e-3
1.261	2.651e-3
1.262	2.654e-3
1.263	2.656e-3
1.264	2.660e-3
1.265	2.662e-3
1.266	2.665e-3
1.267	2.669e-3
1.268	2.670e-3
1.269	2.673e-3
1.270	2.676e-3
1.271	2.677e-3
1.272	2.680e-3
1.273	2.682e-3
1.274	2.684e-3
1.275	2.686e-3
1.276	2.689e-3
1.277	2.691e-3
1.278	2.692e-3
1.279	2.694e-3
1.280	2.697e-3
1.281	2.699e-3
1.282	2.700e-3
1.283	2.702e-3
1.284	2.703e-3
1.285	2.705e-3
1.286	2.706e-3
1.287	2.707e-3
1.288	2.708e-3
1.289	2.710e-3
1.290	2.712e-3
1.291	2.711e-3
1.292	2.714e-3
1.293	2.716e-3
1.294	2.716e-3
1.295	2.718e-3
1.296	2.719e-3
1.297	2.720e-3
1.298	2.720e-3
1.299	2.721e-3
1.300	2.721e-3
1.301	2.721e-3
1.302	2.722e-3
1.303	2.724e-3
1.304	2.723e-3
1.305	2.725e-3
1.306	2.726e-3
1.307	2.726e-3
1.308	2.727e-3
1.309	2.729e-3
1.310	2.728e-3
1.311	2.728e-3
1.312	2.729e-3
1.313	2.729e-3
1.314	2.731e-3
1.315	2.730e-3
1.316	2.730e-3
1.317	2.729e-3
1.318	2.729e-3
1.319	2.730e-3
1.320	2.729e-3
1.321	2.728e-3
1.322	2.727e-3
1.323	2.726e-3
1.324	2.725e-3
1.325	2.724e-3
1.326	2.724e-3
1.327	2.723e-3
1.328	2.724e-3
1.329	2.722e-3
1.330	2.720e-3
1.331	2.721e-3
1.332	2.719e-3
1.333	2.717e-3
1.334	2.715e-3
1.335	2.715e-3
1.336	2.711e-3
1.337	2.709e-3
1.338	2.707e-3
1.339	2.706e-3
1.340	2.702e-3
1.341	2.700e-3
1.342	2.698e-3
1.343	2.696e-3
1.344	2.695e-3
1.345	2.693e-3
1.346	2.689e-3
1.347	2.686e-3
1.348	2.684e-3
1.349	2.681e-3
1.350	2.679e-3
1.351	2.676e-3
1.352	2.672e-3
1.353	2.669e-3
1.354	2.666e-3
1.355	2.664e-3
1.356	2.659e-3
1.357	2.658e-3
1.358	2.653e-3
1.359	2.650e-3
1.360	2.647e-3
1.361	2.643e-3
1.362	2.639e-3
1.363	2.637e-3
1.364	2.633e-3
1.365	2.627e-3
1.366	2.624e-3
1.367	2.620e-3
1.368	2.617e-3
1.369	2.613e-3
1.370	2.611e-3
1.371	2.606e-3
1.372	2.603e-3
1.373	2.599e-3
1.374	2.595e-3
1.375	2.592e-3
1.376	2.590e-3
1.377	2.584e-3
1.378	2.580e-3
1.379	2.577e-3
1.380	2.575e-3
1.381	2.571e-3
1.382	2.568e-3
1.383	2.565e-3
1.384	2.561e-3
1.385	2.558e-3
1.386	2.555e-3
1.387	2.552e-3
1.388	2.548e-3
1.389	2.547e-3
1.390	2.544e-3
1.391	2.540e-3
1.392	2.538e-3
1.393	2.535e-3
1.394	2.534e-3
1.395	2.533e-3
1.396	2.530e-3
1.397	2.528e-3
1.398	2.526e-3
1.399	2.524e-3
1.400	2.522e-3
1.401	2.521e-3
1.402	2.521e-3
1.403	2.518e-3
1.404	2.518e-3
1.405	2.517e-3
1.406	2.517e-3
1.407	2.516e-3
1.408	2.516e-3
1.409	2.517e-3
1.410	2.517e-3
1.411	2.517e-3
1.412	2.517e-3
1.413	2.518e-3
1.414	2.519e-3
1.415	2.521e-3
1.416	2.522e-3
1.417	2.523e-3
1.418	2.526e-3
1.419	2.527e-3
1.420	2.531e-3
1.421	2.534e-3
1.422	2.538e-3
1.423	2.541e-3
1.424	2.546e-3
1.425	2.551e-3
1.426	2.554e-3
1.427	2.562e-3
1.428	2.571e-3
1.429	2.576e-3
1.430	2.583e-3
1.431	2.591e-3
1.432	2.599e-3
1.433	2.608e-3
1.434	2.617e-3
1.435	2.627e-3
1.436	2.637e-3
1.437	2.649e-3
1.438	2.662e-3
1.439	2.674e-3
1.440	2.690e-3
1.441	2.706e-3
1.442	2.721e-3
1.443	2.739e-3
1.444	2.756e-3
1.445	2.774e-3
1.446	2.795e-3
1.447	2.817e-3
1.448	2.840e-3
1.449	2.864e-3
1.450	2.891e-3
1.451	2.918e-3
1.452	2.948e-3
1.453	2.979e-3
1.454	3.011e-3
1.455	3.047e-3
1.456	3.085e-3
1.457	3.124e-3
1.458	3.167e-3
1.459	3.213e-3
1.460	3.264e-3
1.461	3.313e-3
1.462	3.369e-3
1.463	3.425e-3
1.464	3.483e-3
1.465	3.546e-3
1.466	3.613e-3
1.467	3.681e-3
1.468	3.752e-3
1.469	3.823e-3
1.470	3.902e-3
1.471	3.984e-3
1.472	4.073e-3
1.473	4.165e-3
1.474	4.261e-3
1.475	4.358e-3
1.476	4.463e-3
1.477	4.572e-3
1.478	4.682e-3
1.479	4.799e-3
1.480	4.918e-3
1.481	5.041e-3
1.482	5.171e-3
1.483	5.306e-3
1.484	5.442e-3
1.485	5.584e-3
1.486	5.731e-3
1.487	5.881e-3
1.488	6.037e-3
1.489	6.197e-3
1.490	6.361e-3
1.491	6.530e-3
1.492	6.707e-3
1.493	6.887e-3
1.494	7.070e-3
1.495	7.262e-3
1.496	7.455e-3
1.497	7.659e-3
1.498	7.861e-3
1.499	8.071e-3
1.500	8.282e-3
1.501	8.494e-3
1.502	8.712e-3
1.503	8.932e-3
1.504	9.155e-3
1.505	9.374e-3
1.506	9.595e-3
1.507	9.819e-3
1.508	1.003e-2
1.509	1.025e-2
1.510	1.046e-2
1.511	1.067e-2
1.512	1.087e-2
1.513	1.107e-2
1.514	1.125e-2
1.515	1.142e-2
1.516	1.158e-2
1.517	1.172e-2
1.518	1.184e-2
1.519	1.195e-2
1.520	1.204e-2
1.521	1.210e-2
1.522	1.215e-2
1.523	1.217e-2
1.524	1.217e-2
1.525	1.215e-2
1.526	1.211e-2
1.527	1.204e-2
1.528	1.197e-2
1.529	1.187e-2
1.530	1.175e-2
1.531	1.162e-2
1.532	1.149e-2
1.533	1.135e-2
1.534	1.121e-2
1.535	1.107e-2
1.536	1.093e-2
1.537	1.078e-2
1.538	1.064e-2
1.539	1.051e-2
1.540	1.038e-2
1.541	1.026e-2
1.542	1.015e-2
1.543	1.005e-2
1.544	9.959e-3
1.545	9.867e-3
1.546	9.777e-3
1.547	9.689e-3
1.548	9.609e-3
1.549	9.535e-3
1.550	9.469e-3
1.551	9.405e-3
1.552	9.329e-3
1.553	9.271e-3
1.554	9.217e-3
1.555	9.159e-3
1.556	9.098e-3
1.557	9.041e-3
1.558	8.982e-3
1.559	8.915e-3
1.560	8.859e-3
1.561	8.807e-3
1.562	8.759e-3
1.563	8.707e-3
1.564	8.657e-3
1.565	8.594e-3
1.566	8.524e-3
1.567	8.473e-3
1.568	8.426e-3
1.569	8.372e-3
1.570	8.318e-3
1.571	8.259e-3
1.572	8.188e-3
1.573	8.117e-3
1.574	8.056e-3
1.575	7.982e-3
1.576	7.909e-3
1.577	7.845e-3
1.578	7.793e-3
1.579	7.734e-3
1.580	7.687e-3
1.581	7.639e-3
1.582	7.561e-3
1.583	7.492e-3
1.584	7.431e-3
1.585	7.362e-3
1.586	7.312e-3
1.587	7.256e-3
1.588	7.189e-3
1.589	7.139e-3
1.590	7.094e-3
1.591	7.045e-3
1.592	6.985e-3
1.593	6.926e-3
1.594	6.872e-3
1.595	6.821e-3
1.596	6.775e-3
1.597	6.722e-3
1.598	6.680e-3
1.599	6.635e-3
1.600	6.592e-3
1.601	6.557e-3
1.602	6.531e-3
1.603	6.493e-3
1.604	6.440e-3
1.605	6.406e-3
1.606	6.379e-3
1.607	6.344e-3
1.608	6.299e-3
1.609	6.259e-3
1.610	6.223e-3
1.611	6.194e-3
1.612	6.166e-3
1.613	6.140e-3
1.614	6.108e-3
1.615	6.082e-3
1.616	6.063e-3
1.617	6.048e-3
1.618	6.035e-3
1.619	6.010e-3
1.620	5.971e-3
1.621	5.941e-3
1.622	5.921e-3
1.623	5.910e-3
1.624	5.901e-3
1.625	5.893e-3
1.626	5.866e-3
1.627	5.844e-3
1.628	5.823e-3
1.629	5.797e-3
1.630	5.778e-3
1.631	5.770e-3
1.632	5.753e-3
1.633	5.747e-3
1.634	5.748e-3
1.635	5.747e-3
1.636	5.745e-3
1.637	5.744e-3
1.638	5.724e-3
1.639	5.723e-3
1.640	5.711e-3
1.641	5.700e-3
1.642	5.692e-3
1.643	5.673e-3
1.644	5.649e-3
1.645	5.642e-3
1.646	5.629e-3
1.647	5.629e-3
1.648	5.628e-3
1.649	5.613e-3
1.650	5.596e-3
1.651	5.602e-3
1.652	5.611e-3
1.653	5.602e-3
1.654	5.587e-3
1.655	5.587e-3
1.656	5.582e-3
1.657	5.579e-3
1.658	5.567e-3
1.659	5.561e-3
1.660	5.560e-3
1.661	5.556e-3
1.662	5.566e-3
1.663	5.607e-3
1.664	5.603e-3
1.665	5.601e-3
1.666	5.600e-3
1.667	5.609e-3
1.668	5.606e-3
1.669	5.597e-3
1.670	5.593e-3
1.671	5.604e-3
1.672	5.601e-3
1.673	5.601e-3
1.674	5.594e-3
1.675	5.601e-3
1.676	5.605e-3
1.677	5.604e-3
1.678	5.620e-3
1.679	5.624e-3
1.680	5.616e-3
1.681	5.607e-3
1.682	5.600e-3
1.683	5.586e-3
1.684	5.584e-3
1.685	5.577e-3
1.686	5.586e-3
1.687	5.600e-3
1.688	5.590e-3
1.689	5.579e-3
1.690	5.588e-3
1.691	5.606e-3
1.692	5.616e-3
1.693	5.610e-3
1.694	5.608e-3
1.695	5.618e-3
1.696	5.596e-3
1.697	5.590e-3
1.698	5.597e-3
1.699	5.617e-3
1.700	5.641e-3
1.701	5.645e-3
1.702	5.640e-3
1.703	5.635e-3
1.704	5.656e-3
1.705	5.664e-3
1.706	5.655e-3
1.707	5.655e-3
1.708	5.679e-3
1.709	5.690e-3
1.710	5.694e-3
1.711	5.696e-3
1.712	5.688e-3
1.713	5.683e-3
1.714	5.682e-3
1.715	5.675e-3
1.716	5.677e-3
1.717	5.691e-3
1.718	5.696e-3
1.719	5.696e-3
1.720	5.697e-3
1.721	5.708e-3
1.722	5.718e-3
1.723	5.764e-3
1.724	5.751e-3
1.725	5.749e-3
1.726	5.758e-3
1.727	5.766e-3
1.728	5.779e-3
1.729	5.783e-3
1.730	5.805e-3
1.731	5.832e-3
1.732	5.817e-3
1.733	5.824e-3
1.734	5.831e-3
1.735	5.834e-3
1.736	5.829e-3
