Results:

Channel 1:
Potential/V	Current/A

1.200	-1.366e-3
1.201	-1.292e-3
1.202	-1.235e-3
1.203	-1.185e-3
1.204	-1.140e-3
1.205	-1.097e-3
1.206	-1.055e-3
1.207	-1.019e-3
1.208	-9.818e-4
1.209	-9.452e-4
1.210	-9.126e-4
1.211	-8.808e-4
1.212	-8.502e-4
1.213	-8.185e-4
1.214	-7.894e-4
1.215	-7.597e-4
1.216	-7.308e-4
1.217	-7.035e-4
1.218	-6.775e-4
1.219	-6.513e-4
1.220	-6.252e-4
1.221	-6.011e-4
1.222	-5.770e-4
1.223	-5.534e-4
1.224	-5.318e-4
1.225	-5.092e-4
1.226	-4.893e-4
1.227	-4.681e-4
1.228	-4.463e-4
1.229	-4.250e-4
1.230	-4.068e-4
1.231	-3.875e-4
1.232	-3.683e-4
1.233	-3.500e-4
1.234	-3.321e-4
1.235	-3.140e-4
1.236	-2.954e-4
1.237	-2.800e-4
1.238	-2.624e-4
1.239	-2.469e-4
1.240	-2.308e-4
1.241	-2.139e-4
1.242	-1.992e-4
1.243	-1.858e-4
1.244	-1.710e-4
1.245	-1.575e-4
1.246	-1.446e-4
1.247	-1.311e-4
1.248	-1.188e-4
1.249	-1.042e-4
1.250	-9.260e-5
1.251	-7.845e-5
1.252	-6.784e-5
1.253	-5.497e-5
1.254	-4.268e-5
1.255	-3.138e-5
1.256	-2.107e-5
1.257	-9.374e-6
1.258	1.042e-6
1.259	1.214e-5
1.260	2.276e-5
1.261	3.278e-5
1.262	4.290e-5
1.263	5.224e-5
1.264	6.196e-5
1.265	7.061e-5
1.266	7.936e-5
1.267	9.056e-5
1.268	9.960e-5
1.269	1.074e-4
1.270	1.153e-4
1.271	1.241e-4
1.272	1.316e-4
1.273	1.408e-4
1.274	1.501e-4
1.275	1.578e-4
1.276	1.657e-4
1.277	1.729e-4
1.278	1.801e-4
1.279	1.876e-4
1.280	1.966e-4
1.281	2.035e-4
1.282	2.098e-4
1.283	2.177e-4
1.284	2.246e-4
1.285	2.299e-4
1.286	2.387e-4
1.287	2.446e-4
1.288	2.512e-4
1.289	2.574e-4
1.290	2.638e-4
1.291	2.694e-4
1.292	2.769e-4
1.293	2.844e-4
1.294	2.886e-4
1.295	2.952e-4
1.296	3.018e-4
1.297	3.065e-4
1.298	3.129e-4
1.299	3.186e-4
1.300	3.244e-4
1.301	3.302e-4
1.302	3.349e-4
1.303	3.402e-4
1.304	3.451e-4
