Ewe/V	<I>/mA	
1.2186453E+000	0.000000000000000E+000
1.2191609E+000	0.000000000000000E+000
1.2305295E+000	1.104745832885182E+000
1.2325398E+000	2.379859285570900E-001
1.2360532E+000	1.376253496184221E-001
1.2393811E+000	1.334284602871798E-001
1.2427099E+000	1.348429133271476E-001
1.2460405E+000	1.362836636665929E-001
1.2493601E+000	1.392451186087529E-001
1.2527121E+000	1.412448044626955E-001
1.2560456E+000	1.431009229316089E-001
1.2593905E+000	1.458092025596833E-001
1.2627224E+000	1.471223845879300E-001
1.2660644E+000	1.488138334693767E-001
1.2693908E+000	1.499429296583830E-001
1.2727174E+000	1.512792647123438E-001
1.2760487E+000	1.522455222773005E-001
1.2794020E+000	1.531939248123950E-001
1.2827168E+000	1.540589759839301E-001
1.2860315E+000	1.547861605490239E-001
1.2893776E+000	1.553479830084270E-001
1.2927098E+000	1.560917746284112E-001
1.2960314E+000	1.566902796365746E-001
1.2993584E+000	1.580791427007586E-001
1.3027079E+000	1.582312994306394E-001
1.3060483E+000	1.590967207558258E-001
1.3093877E+000	1.599630467461690E-001
1.3127173E+000	1.612455430826785E-001
1.3160341E+000	1.617907578191032E-001
1.3193678E+000	1.634016373904861E-001
1.3227090E+000	1.653087081302504E-001
1.3260388E+000	1.665028805713520E-001
1.3293707E+000	1.682743828905529E-001
1.3326986E+000	1.693548833483165E-001
1.3360224E+000	1.719301397064332E-001
1.3393652E+000	1.744871453854099E-001
1.3427181E+000	1.777125546195699E-001
1.3460510E+000	1.802848022192660E-001
1.3493726E+000	1.832494846735542E-001
1.3527098E+000	1.862717003693415E-001
1.3560572E+000	1.902044990724481E-001
1.3593844E+000	1.949469953035909E-001
1.3627156E+000	2.004000975143653E-001
1.3660668E+000	2.060827597906020E-001
1.3694081E+000	2.119294815050692E-001
1.3727473E+000	2.192678243508359E-001
1.3760725E+000	2.286278871148362E-001
1.3794079E+000	2.378915218851212E-001
1.3827492E+000	2.500035747375882E-001
1.3860817E+000	2.644333307189806E-001
1.3894082E+000	2.815051715824146E-001
1.3927532E+000	3.018138819036045E-001
1.3960617E+000	3.272450926369204E-001
1.3993975E+000	3.586866878814676E-001
1.4027230E+000	3.973439402346188E-001
1.4060355E+000	4.453754250653361E-001
1.4093951E+000	5.058188503751628E-001
1.4127079E+000	5.774697503973005E-001
1.4160446E+000	6.664488916045330E-001
1.4193655E+000	7.752510415000211E-001
1.4226927E+000	9.033448873323167E-001
1.4260732E+000	1.060031379251718E+000
1.4294209E+000	1.237247033673118E+000
1.4327433E+000	1.441187348287968E+000
1.4360960E+000	1.674787417485144E+000
1.4393924E+000	1.938485591007385E+000
1.4427398E+000	2.233726028151026E+000
1.4460638E+000	2.562014996754250E+000
1.4493899E+000	2.923804051566198E+000
1.4527189E+000	3.319959580985834E+000
1.4560539E+000	3.749372849685230E+000
1.4593904E+000	4.211759915322915E+000
1.4627174E+000	4.707907345332899E+000
1.4660496E+000	5.232929310634056E+000
1.4694086E+000	5.789352543588222E+000
1.4727176E+000	6.375905562171241E+000
1.4760596E+000	6.987532226122092E+000
