Ewe/V	<I>/mA	
1.3441591E+000	0.000000000000000E+000
1.3427036E+000	0.000000000000000E+000
1.2305384E+000	-9.604692389325400E+000
1.2323778E+000	-9.474917060036265E-001
1.2357178E+000	-1.545206940771386E-001
1.2390312E+000	-6.495701235636964E-002
1.2423733E+000	-2.659387633008958E-002
1.2457111E+000	-4.636498984324791E-003
1.2490327E+000	1.017572610647585E-002
1.2523742E+000	1.991667339912989E-002
1.2556838E+000	2.828344444602471E-002
1.2590245E+000	3.451942260994736E-002
1.2623599E+000	3.981754547684849E-002
1.2657164E+000	4.423784410277559E-002
1.2690338E+000	4.771635353071407E-002
1.2723610E+000	5.098203656173417E-002
1.2757107E+000	5.420206351953571E-002
1.2790350E+000	5.694275244299718E-002
1.2823644E+000	5.940006871252834E-002
1.2856925E+000	6.156985429195522E-002
1.2890131E+000	6.383030590957350E-002
1.2923572E+000	6.581598656949783E-002
1.2956938E+000	6.733149181954701E-002
1.2990288E+000	6.914757026260165E-002
1.3023860E+000	7.087419670123296E-002
1.3057046E+000	7.243445403304805E-002
1.3090405E+000	7.383167640875232E-002
1.3123720E+000	7.516939924566587E-002
1.3157126E+000	7.662045736167356E-002
1.3190392E+000	7.790759333295028E-002
1.3223690E+000	7.866982826226065E-002
1.3256969E+000	7.984659981981512E-002
1.3290222E+000	8.134488081448477E-002
1.3323654E+000	8.204929833924601E-002
1.3356938E+000	8.373073352090343E-002
1.3390400E+000	8.504277293836926E-002
1.3423877E+000	8.627528633582365E-002
1.3457309E+000	8.766565017138372E-002
1.3490602E+000	8.918796330963819E-002
1.3523835E+000	9.065723615893306E-002
1.3557293E+000	9.236311816363652E-002
1.3590554E+000	9.402244754918976E-002
1.3623720E+000	9.675937933524972E-002
1.3657392E+000	9.925308094749381E-002
1.3690704E+000	1.017924205471579E-001
1.3724093E+000	1.045999258972743E-001
1.3757173E+000	1.086526201817613E-001
1.3790835E+000	1.123608155890885E-001
1.3824253E+000	1.178817806842817E-001
1.3857459E+000	1.243919074443642E-001
1.3890851E+000	1.320853391782499E-001
