Ewe/V	<I>/mA	
1.4042008E+000	0.000000000000000E+000
1.3985399E+000	0.000000000000000E+000
1.2305533E+000	-7.461826231421497E+000
1.2325528E+000	-6.332312343737687E-001
1.2360615E+000	-1.190763237168571E-001
1.2393850E+000	-6.150130664636766E-002
1.2427033E+000	-3.503440914601896E-002
1.2460403E+000	-1.974720635031790E-002
1.2493653E+000	-9.619722974322016E-003
1.2527025E+000	-1.966631507967841E-003
1.2560685E+000	4.033101347032886E-003
1.2593894E+000	7.575500981836597E-003
1.2627326E+000	1.081324957019986E-002
1.2660463E+000	1.367632839929173E-002
1.2693924E+000	1.610024101385871E-002
1.2727237E+000	1.815758599763967E-002
1.2760720E+000	1.996418076043259E-002
1.2793894E+000	2.148182076453686E-002
1.2827201E+000	2.287520779067997E-002
1.2860533E+000	2.421382112630516E-002
1.2893952E+000	2.522235488963026E-002
1.2927363E+000	2.621667346977430E-002
1.2960629E+000	2.704949998292749E-002
1.2993985E+000	2.783896653923262E-002
1.3027263E+000	2.863090136563684E-002
1.3060486E+000	2.919244582393866E-002
1.3093768E+000	2.987572756357505E-002
1.3127115E+000	3.070610615792987E-002
1.3160722E+000	3.116581427758972E-002
1.3194044E+000	3.155660648752290E-002
1.3227264E+000	3.203523987098689E-002
1.3260615E+000	3.258094878584106E-002
1.3293895E+000	3.313945623816844E-002
1.3327301E+000	3.332518111433797E-002
1.3360565E+000	3.400333979921220E-002
1.3393999E+000	3.453575367318956E-002
1.3427306E+000	3.494602817763370E-002
1.3460687E+000	3.564815520922349E-002
1.3494047E+000	3.621827775504521E-002
1.3527334E+000	3.681413969600189E-002
1.3560662E+000	3.760800481792637E-002
1.3594103E+000	3.811064742406895E-002
1.3627555E+000	3.930779052730848E-002
1.3660932E+000	4.010162003886952E-002
1.3694437E+000	4.114449246201390E-002
1.3727789E+000	4.238701550646506E-002
1.3761140E+000	4.376347981846118E-002
1.3794404E+000	4.519567957464010E-002
1.3827842E+000	4.694279521740086E-002
1.3861082E+000	4.916492210577506E-002
1.3894488E+000	5.139869859564006E-002
1.3928106E+000	5.443130470355489E-002
1.3961406E+000	5.751689495941123E-002
