Ewe/V	<I>/mA	
1.3893718E+000	0.000000000000000E+000
1.3858916E+000	0.000000000000000E+000
1.2305557E+000	-7.489316149455760E+000
1.2323802E+000	-5.612451455465695E-001
1.2356898E+000	-1.136232927182639E-001
1.2390409E+000	-5.463858496722207E-002
1.2423829E+000	-2.892824749581679E-002
1.2457201E+000	-1.457914946525976E-002
1.2490269E+000	-5.103366121412448E-003
1.2523551E+000	1.736457633217038E-003
1.2557042E+000	7.050059628656152E-003
1.2590356E+000	1.103190210977542E-002
1.2623681E+000	1.413898603795388E-002
1.2657075E+000	1.703307921753566E-002
1.2690377E+000	1.909940752503109E-002
1.2723861E+000	2.110930872413438E-002
1.2757121E+000	2.278270496478302E-002
1.2790526E+000	2.431621745328827E-002
1.2824008E+000	2.553246170797174E-002
1.2857190E+000	2.667823567190691E-002
1.2890447E+000	2.759152408614401E-002
1.2923753E+000	2.854811439773353E-002
1.2957132E+000	2.939234726767836E-002
1.2990451E+000	3.011874334977857E-002
1.3023802E+000	3.095033678863024E-002
1.3057134E+000	3.139043111155460E-002
1.3090429E+000	3.230752074295440E-002
1.3123654E+000	3.275965069335751E-002
1.3157246E+000	3.327948957768613E-002
1.3190500E+000	3.365704807330079E-002
1.3223705E+000	3.415521521866860E-002
1.3256881E+000	3.448912949055716E-002
1.3290280E+000	3.501920798371636E-002
1.3323640E+000	3.554453577774463E-002
1.3356812E+000	3.602190562990326E-002
1.3390464E+000	3.688926856011854E-002
1.3423816E+000	3.720947789971957E-002
1.3457046E+000	3.757969791494942E-002
1.3490442E+000	3.811833611054974E-002
1.3523755E+000	3.890750908144992E-002
1.3557137E+000	3.956340318554424E-002
1.3590391E+000	4.046282121857009E-002
1.3623734E+000	4.144529504374428E-002
1.3657342E+000	4.245904166129455E-002
1.3690680E+000	4.333290611384422E-002
1.3724008E+000	4.461267816505965E-002
1.3757442E+000	4.594382504777383E-002
1.3790662E+000	4.753697559843328E-002
1.3824087E+000	4.922445151631014E-002
1.3857434E+000	5.165794120754051E-002
1.3890831E+000	5.408398760912486E-002
1.3924203E+000	5.710579300516505E-002
1.3957429E+000	6.053122615300022E-002
1.3990763E+000	6.489328906846337E-002
1.4023917E+000	6.980408132614568E-002
1.4057200E+000	7.580690028409370E-002
1.4090664E+000	8.350705887039944E-002
1.4123898E+000	9.195576395884975E-002
1.4157201E+000	1.024484043678432E-001
1.4190606E+000	1.152292393316670E-001
1.4223977E+000	1.305607272914875E-001
1.4257292E+000	1.487813350341116E-001
1.4290625E+000	1.704828117993764E-001
1.4323957E+000	1.958100966796836E-001
1.4357353E+000	2.263517860205164E-001
1.4390513E+000	2.612864108434798E-001
1.4423892E+000	3.026260805128493E-001
1.4456998E+000	3.507469952882496E-001
1.4490368E+000	4.061997747417490E-001
1.4523690E+000	4.700738748644633E-001
1.4557258E+000	5.428756448094350E-001
1.4590292E+000	6.254271042143600E-001
1.4623520E+000	7.191242749128488E-001
1.4656734E+000	8.244370250467192E-001
1.4690280E+000	9.430152673168273E-001
1.4724036E+000	1.077461940881076E+000
1.4757410E+000	1.221795913203950E+000
1.4790723E+000	1.380450628986800E+000
1.4824005E+000	1.553527551684553E+000
1.4857333E+000	1.740555342057867E+000
1.4890596E+000	1.941680812226139E+000
1.4923941E+000	2.157603665060293E+000
1.4957284E+000	2.388284903466236E+000
1.4990655E+000	2.633523415068424E+000
1.5024039E+000	2.892979817701622E+000
1.5057240E+000	3.166312221142507E+000
1.5090646E+000	3.454113724528562E+000
1.5123905E+000	3.757250361962068E+000
1.5157409E+000	4.077147000002238E+000
1.5190736E+000	4.409334662011156E+000
1.5224105E+000	4.755493809786330E+000
