Ewe/V	<I>/mA	
8.1206715E-001	-7.934397220611572E+000
8.1281024E-001	-2.872109133750193E+000
8.1398320E-001	-5.533805627513795E-001
8.1511664E-001	-1.717575064523971E-001
8.1628215E-001	-3.337631859775925E-002
8.1727624E-001	2.450916892471638E-002
8.1827468E-001	5.873943320303043E-002
8.1926668E-001	8.414573303165385E-002
8.2025689E-001	1.019279629647454E-001
8.2126665E-001	1.168591308028059E-001
8.2227963E-001	1.276378477923570E-001
8.2327771E-001	1.366836876022043E-001
8.2427859E-001	1.443641325976289E-001
8.2527840E-001	1.493735743203648E-001
8.2626510E-001	1.557235393535208E-001
8.2726282E-001	1.605856400779786E-001
8.2828820E-001	1.639000186351718E-001
8.2925260E-001	1.674328870657418E-001
8.3026654E-001	1.715111284240808E-001
8.3129430E-001	1.738029328968245E-001
8.3226472E-001	1.768472325401731E-001
8.3328295E-001	1.793954174931134E-001
8.3426452E-001	1.804964811610130E-001
8.3525550E-001	1.831857987654675E-001
8.3628750E-001	1.857215021743552E-001
8.3724958E-001	1.863912621823449E-001
8.3826858E-001	1.876661686951087E-001
8.3926487E-001	1.889900532378637E-001
8.4026861E-001	1.896414372690578E-001
8.4126186E-001	1.915934878677410E-001
8.4227240E-001	1.919964962224989E-001
8.4327102E-001	1.930951595961770E-001
8.4424728E-001	1.943404763047010E-001
8.4526426E-001	1.952457663568641E-001
8.4627742E-001	1.961101903752598E-001
8.4724492E-001	1.955803410770995E-001
8.4825218E-001	1.978952709447452E-001
8.4925115E-001	1.987496088431380E-001
8.5025144E-001	1.986340156376913E-001
8.5127324E-001	1.995825266327582E-001
8.5225362E-001	2.003768784578130E-001
8.5322613E-001	2.000559424912493E-001
8.5421664E-001	2.007355185363582E-001
8.5524487E-001	2.010549793226857E-001
8.5623920E-001	2.028820129387365E-001
8.5726231E-001	2.021708626093134E-001
8.5824406E-001	2.023648533418227E-001
8.5923386E-001	2.031065727135655E-001
8.6021721E-001	2.035999299966705E-001
8.6123425E-001	2.046804939293199E-001
8.6228734E-001	2.047891860344895E-001
8.6327380E-001	2.052645026188760E-001
8.6424714E-001	2.043695989306320E-001
8.6528587E-001	2.051803693175307E-001
8.6625773E-001	2.050877425267732E-001
8.6727804E-001	2.054606502254808E-001
8.6824375E-001	2.048333787393797E-001
8.6926019E-001	2.053921446890188E-001
8.7023509E-001	2.058948907587264E-001
8.7125421E-001	2.065106551680289E-001
8.7224388E-001	2.057916309891468E-001
8.7323844E-001	2.061803139470237E-001
8.7424999E-001	2.065335470079264E-001
8.7525356E-001	2.069186506172027E-001
8.7624300E-001	2.071565814592218E-001
8.7720561E-001	2.069775384206678E-001
8.7825739E-001	2.078529401095928E-001
8.7925684E-001	2.075022731528249E-001
8.8025218E-001	2.075332935071654E-001
8.8124651E-001	2.073343198194544E-001
8.8221633E-001	2.078024205510260E-001
8.8325179E-001	2.079253263633567E-001
8.8423407E-001	2.085254229260267E-001
8.8526744E-001	2.087541609518651E-001
8.8623273E-001	2.080895109102139E-001
8.8721442E-001	2.089662829551984E-001
8.8821262E-001	2.087579263305219E-001
8.8923109E-001	2.086100970153453E-001
8.9022535E-001	2.087179412030514E-001
8.9124978E-001	2.093820004827445E-001
8.9219081E-001	2.098163601562932E-001
8.9322454E-001	2.089605415874818E-001
8.9424938E-001	2.107652724479082E-001
8.9521462E-001	2.099916715243912E-001
8.9622241E-001	2.104866184915100E-001
8.9722961E-001	2.104378403336913E-001
8.9826429E-001	2.105464745933801E-001
8.9923310E-001	2.104242542689603E-001
9.0024704E-001	2.107030529252905E-001
9.0121680E-001	2.109442776482968E-001
9.0222788E-001	2.114965041449370E-001
9.0324175E-001	2.107624450215582E-001
9.0423334E-001	2.114814306712818E-001
9.0523803E-001	2.114244736731052E-001
9.0623087E-001	2.118579510047471E-001
9.0723634E-001	2.125534023399709E-001
9.0825164E-001	2.122028256180117E-001
9.0922177E-001	2.126568925601466E-001
9.0985918E-001	2.120745984526962E-001
9.1006374E-001	2.117005214095116E-001
9.0954071E-001	-1.817835332322268E-002
9.0855980E-001	-1.270002439031725E-001
9.0756428E-001	-1.502587366849191E-001
9.0655106E-001	-1.599032036028802E-001
9.0554243E-001	-1.664991673185590E-001
9.0455776E-001	-1.705600909578299E-001
9.0354341E-001	-1.736155650578439E-001
9.0255231E-001	-1.766621520811764E-001
9.0154427E-001	-1.787998215345424E-001
9.0055466E-001	-1.806131638931450E-001
8.9954120E-001	-1.823286811165787E-001
8.9854938E-001	-1.843976776150100E-001
8.9754653E-001	-1.855656127962799E-001
8.9655000E-001	-1.874293241891323E-001
8.9553809E-001	-1.887088478197931E-001
8.9453715E-001	-1.903631337400933E-001
8.9352751E-001	-1.911831150409009E-001
8.9253736E-001	-1.919160868834564E-001
8.9154434E-001	-1.923342439932405E-001
8.9053196E-001	-1.938839766748810E-001
8.8956612E-001	-1.944010533323441E-001
8.8853604E-001	-1.955706785364011E-001
8.8755488E-001	-1.966912980984770E-001
8.8653767E-001	-1.973413632906689E-001
8.8558054E-001	-1.978707721833315E-001
8.8457268E-001	-1.991945256099661E-001
8.8354278E-001	-1.989188889662423E-001
8.8256609E-001	-1.997536388743255E-001
8.8155437E-001	-2.014161416294948E-001
8.8054591E-001	-2.010465394360594E-001
8.7957120E-001	-2.024159066172118E-001
8.7858081E-001	-2.028787639681937E-001
8.7753624E-001	-2.023901129989474E-001
8.7654841E-001	-2.041915272603982E-001
8.7557960E-001	-2.041150895119810E-001
8.7457043E-001	-2.055917293592184E-001
8.7356770E-001	-2.059829821810123E-001
8.7255955E-001	-2.059630543269506E-001
8.7152481E-001	-2.084023809681335E-001
8.7053514E-001	-2.074055873478455E-001
8.6955446E-001	-2.076553398812259E-001
8.6854285E-001	-2.087220978984131E-001
8.6755490E-001	-2.080376670109461E-001
8.6652762E-001	-2.093395090627457E-001
8.6556077E-001	-2.097558780676789E-001
8.6454701E-001	-2.110052292269684E-001
8.6356562E-001	-2.117036936666685E-001
8.6256266E-001	-2.125019158271180E-001
8.6155355E-001	-2.136250594285902E-001
8.6056942E-001	-2.134690673797657E-001
8.5955328E-001	-2.135529889276739E-001
8.5855997E-001	-2.147440969668057E-001
8.5757536E-001	-2.148940178600158E-001
8.5655898E-001	-2.158225271850833E-001
8.5555738E-001	-2.160821641553872E-001
8.5455811E-001	-2.162322622068502E-001
8.5355270E-001	-2.165415029006978E-001
8.5254127E-001	-2.168563838856588E-001
8.5156000E-001	-2.176289029626384E-001
8.5055137E-001	-2.191862988251234E-001
8.4956348E-001	-2.187530938190987E-001
8.4857625E-001	-2.199221926706789E-001
8.4755903E-001	-2.203721021198568E-001
8.4654522E-001	-2.210863584100649E-001
8.4555465E-001	-2.213281320269993E-001
8.4460676E-001	-2.219099208723332E-001
8.4353739E-001	-2.225779529178045E-001
8.4255266E-001	-2.226982880383725E-001
8.4155792E-001	-2.231142347402588E-001
8.4057105E-001	-2.235232749263996E-001
8.3953202E-001	-2.252064364858785E-001
8.3857119E-001	-2.247011282791695E-001
8.3755088E-001	-2.251283528145263E-001
8.3655059E-001	-2.265473629727410E-001
8.3557212E-001	-2.268001532363302E-001
8.3453935E-001	-2.270611994382408E-001
8.3357346E-001	-2.281545659320217E-001
8.3256561E-001	-2.284507127823647E-001
8.3154565E-001	-2.290697378899768E-001
8.3056581E-001	-2.282790320545982E-001
8.2954675E-001	-2.302614582909482E-001
8.2855499E-001	-2.302180370315903E-001
8.2755083E-001	-2.306055032589009E-001
8.2658279E-001	-2.311679660170167E-001
8.2554716E-001	-2.310114874745963E-001
8.2455748E-001	-2.318751878898451E-001
8.2354110E-001	-2.333780622316732E-001
8.2256687E-001	-2.335803549115867E-001
8.2153916E-001	-2.342179933631874E-001
8.2055503E-001	-2.347263842476178E-001
8.1955802E-001	-2.352139885391500E-001
8.1856400E-001	-2.356344618731074E-001
8.1755149E-001	-2.357622423312722E-001
8.1654209E-001	-2.379345566172288E-001
8.1556225E-001	-2.375721445445103E-001
8.1455380E-001	-2.378558000825612E-001
8.1357205E-001	-2.379647365736737E-001
8.1255138E-001	-2.390158183665733E-001
8.1154209E-001	-2.384733475606753E-001
8.1059092E-001	-2.404512179259584E-001
8.1003100E-001	-2.388503032701994E-001
8.1064939E-001	2.947465726861874E-003
8.1162882E-001	1.263884857848834E-001
8.1264573E-001	1.560489785926484E-001
8.1363142E-001	1.672767747917945E-001
8.1463969E-001	1.747451915785119E-001
8.1564713E-001	1.787300740920563E-001
8.1665623E-001	1.845707151762865E-001
8.1765735E-001	1.872702873898329E-001
8.1865281E-001	1.885550801849194E-001
8.1965756E-001	1.907154721803299E-001
8.2067001E-001	1.929774374563111E-001
8.2166207E-001	1.944020185964526E-001
8.2265157E-001	1.964533879007733E-001
8.2365257E-001	1.980185303147191E-001
8.2463604E-001	1.985757104983485E-001
8.2565922E-001	1.994929808640378E-001
8.2664514E-001	2.004064837194699E-001
8.2765710E-001	2.017947642744331E-001
8.2867867E-001	2.026982881059800E-001
8.2962942E-001	2.025986099270760E-001
8.3065122E-001	2.034966406170975E-001
8.3167022E-001	2.041967385965919E-001
8.3264351E-001	2.050472424124123E-001
8.3363545E-001	2.056987036571449E-001
8.3461702E-001	2.060630070735456E-001
8.3564132E-001	2.065895353411906E-001
8.3663929E-001	2.077213668919822E-001
8.3762854E-001	2.075547775667572E-001
8.3865356E-001	2.077692200395247E-001
8.3964890E-001	2.083167086389901E-001
8.4064174E-001	2.089410414574325E-001
8.4165269E-001	2.095830122836766E-001
8.4264344E-001	2.088759364560240E-001
8.4365231E-001	2.106709120092480E-001
8.4465808E-001	2.102598843889103E-001
8.4565216E-001	2.098686199773248E-001
8.4665841E-001	2.101905206563298E-001
8.4765768E-001	2.099255394121564E-001
8.4863317E-001	2.104031771283459E-001
8.4964013E-001	2.111723660318945E-001
8.5065687E-001	2.111081835227422E-001
8.5164696E-001	2.110195335138729E-001
8.5264277E-001	2.114640081463310E-001
8.5364443E-001	2.116188637705312E-001
8.5463303E-001	2.110377887125914E-001
8.5564160E-001	2.114096756127699E-001
8.5664320E-001	2.112680902635606E-001
8.5765851E-001	2.118628546595582E-001
8.5864049E-001	2.114122363359295E-001
8.5965133E-001	2.124253608355371E-001
8.6064535E-001	2.125702600382713E-001
8.6163986E-001	2.131785468232856E-001
8.6265373E-001	2.129238078163727E-001
8.6364067E-001	2.123631042669762E-001
8.6463499E-001	2.123502559132051E-001
8.6565441E-001	2.131751207289874E-001
8.6664933E-001	2.127316136396044E-001
8.6762053E-001	2.126749602870807E-001
8.6864591E-001	2.124938507241840E-001
8.6967182E-001	2.123569492250681E-001
8.7063909E-001	2.127090047837950E-001
8.7163788E-001	2.123790020468048E-001
8.7262028E-001	2.127358074541439E-001
8.7363243E-001	2.128852668942667E-001
8.7465256E-001	2.129779528067610E-001
8.7564939E-001	2.129556761916591E-001
8.7660569E-001	2.127531398250846E-001
8.7763155E-001	2.131704170670776E-001
8.7864125E-001	2.127229016688141E-001
8.7961441E-001	2.126427086208151E-001
8.8063216E-001	2.127921960696022E-001
8.8163781E-001	2.143530765962263E-001
8.8264114E-001	2.128232914126578E-001
8.8363504E-001	2.131701308751000E-001
