Ewe/V	<I>/mA	
1.3642023E+000	0.000000000000000E+000
1.3635943E+000	0.000000000000000E+000
1.2308143E+000	-2.056892116512881E+001
1.2328665E+000	-3.024124790576067E+000
1.2363907E+000	-4.390416385579670E-001
1.2397239E+000	-1.268107537855561E-001
1.2430700E+000	-2.057992109521808E-002
1.2464060E+000	4.668598701456977E-002
1.2497553E+000	7.480501849215493E-002
1.2530931E+000	9.898036418372858E-002
1.2564235E+000	1.175892394943974E-001
1.2597724E+000	1.329054064634299E-001
1.2631037E+000	1.443424950489067E-001
1.2664603E+000	1.541482612691483E-001
1.2697812E+000	1.610828540559699E-001
1.2731116E+000	1.848859976003165E-001
1.2764562E+000	1.784349341410554E-001
1.2798082E+000	1.813098996904845E-001
1.2831386E+000	1.854171919176706E-001
1.2864823E+000	1.896816481780685E-001
1.2898101E+000	1.931213195711563E-001
1.2931651E+000	1.963321220270413E-001
1.2964965E+000	1.996941512523192E-001
1.2998559E+000	2.029116731266856E-001
1.3031795E+000	2.049699308995179E-001
1.3065388E+000	2.082370493405854E-001
1.3098789E+000	2.094757420027261E-001
1.3132080E+000	2.121501085967377E-001
1.3165454E+000	2.139489749622019E-001
1.3198674E+000	2.159935188326054E-001
1.3232093E+000	2.186266493041918E-001
1.3265476E+000	2.204182348938244E-001
1.3299075E+000	2.226519068529100E-001
1.3332276E+000	2.248661611365987E-001
1.3365779E+000	2.268922302671528E-001
1.3399248E+000	2.289689521217411E-001
1.3432611E+000	2.317504595410224E-001
1.3466036E+000	2.341311769514016E-001
1.3499473E+000	2.368372388817395E-001
1.3532727E+000	2.398098589287176E-001
1.3566194E+000	2.436865255395849E-001
1.3599607E+000	2.472565669783950E-001
1.3633236E+000	2.657731998788595E-001
1.3666809E+000	2.640004194978878E-001
1.3699998E+000	2.640789715492429E-001
1.3733560E+000	2.697655594091974E-001
1.3766863E+000	2.769724011920554E-001
1.3800266E+000	2.851461957444803E-001
1.3833799E+000	2.962769461378807E-001
1.3867149E+000	3.086499912386329E-001
1.3900585E+000	3.231232360379908E-001
1.3934131E+000	3.414592954755786E-001
1.3967557E+000	3.625501145455949E-001
1.4000936E+000	3.883921689012197E-001
1.4034137E+000	4.425890510427548E-001
1.4067576E+000	4.656832005293907E-001
1.4100797E+000	5.096054650948969E-001
1.4134070E+000	5.692882001334350E-001
1.4167562E+000	6.533458305666358E-001
1.4200840E+000	7.244098782616474E-001
1.4234080E+000	8.456145299733251E-001
1.4267460E+000	9.576393160002823E-001
1.4301609E+000	1.106563657886269E+000
1.4334923E+000	1.285115313958439E+000
1.4368017E+000	1.484579289007268E+000
1.4401510E+000	1.721223627021274E+000
1.4434866E+000	1.985167872742156E+000
1.4468310E+000	2.290877795080426E+000
1.4501513E+000	2.634745787627487E+000
1.4535105E+000	3.021299455784018E+000
1.4568628E+000	3.465009769421606E+000
1.4601821E+000	3.945558947588992E+000
1.4635421E+000	4.475336177092885E+000
1.4668803E+000	5.078599149833877E+000
1.4702187E+000	5.717584932287537E+000
1.4735357E+000	6.416325463318692E+000
1.4768828E+000	7.169272730199793E+000
1.4802144E+000	7.993229048870802E+000
1.4835414E+000	8.864470277203196E+000
1.4868907E+000	9.808768953425954E+000
1.4902514E+000	1.083029640178355E+001
1.4936175E+000	1.193713632659046E+001
1.4969587E+000	1.306733581072507E+001
1.5003022E+000	1.427170786747212E+001
1.5036486E+000	1.553789727876391E+001
1.5069642E+000	1.686051297243210E+001
1.5103015E+000	1.826610347374071E+001
1.5136448E+000	1.974827987518336E+001
1.5169849E+000	2.130408054745538E+001
1.5203176E+000	2.293129502702328E+001
1.5236626E+000	2.463395758132748E+001
1.5270127E+000	2.640845444775749E+001
1.5303335E+000	2.826356971708265E+001
1.5336907E+000	3.010972558901983E+001
1.5370096E+000	3.209489875976817E+001
1.5403517E+000	3.411143582216124E+001
1.5436925E+000	3.620641327156272E+001
1.5470407E+000	3.841670954553152E+001
1.5503641E+000	4.077059269278038E+001
1.5537089E+000	4.316387066575294E+001
1.5570452E+000	4.566791825103502E+001
1.5603808E+000	4.828653411257210E+001
1.5637404E+000	5.096674778176890E+001
1.5670743E+000	5.375906681452329E+001
1.5704147E+000	5.669792288363283E+001
1.5737618E+000	5.972507774691127E+001
1.5770935E+000	6.286057747095560E+001
1.5804456E+000	6.613343117913735E+001
1.5837907E+000	6.953839221808414E+001
1.5871543E+000	7.317386037397409E+001
1.5905048E+000	7.680130030402970E+001
1.5938559E+000	8.072757588491288E+001
